protein1,protein2,Label
1503980.A0A260ZLH8,194338.ENSACUP00000010128,0
520822.A0A151I446,520822.A0A195BX99,1
299467.A0A443SK38,40217.ENSJHYP00000021285,0
127582.A0A2Y9E0W5,7897.ENSLACP00000009748,0
151549.A0A4C1VDU2,151549.A0A4C1XV44,1
308060.ENSARWP00000003959,6188.A0A183RIG8,0
6186.A0A183JUI1,64791.A0A151XHZ1,0
8022.A0A060XPZ9,8022.A0A060YH81,1
6277.A0A498SEQ0,6277.A0A498SIB6,1
7240.B4NUQ7,7240.B4QN82,1
6832.A0A553NDV9,6832.A0A553NFD4,1
7764.ENSEBUP00000002135,7764.ENSEBUP00000017400,1
299467.A0A443SR76,299467.A0A443SVQ1,1
53326.A0A016TAU4,53326.A0A016UBQ5,1
6185.A0A094ZW87,7266.A0A3B0K6U4,0
61622.ENSRROP00000039231,7234.B4G3T8,0
6832.A0A553PJL5,7102.A0A2A4K7Z4,0
1503980.A0A261AUG7,7764.ENSEBUP00000008581,0
30521.ENSBGRP00000019262,7232.A0A484B2A7,0
105785.A0A2J7QIP4,144197.ENSSPAP00000011875,0
135651.G0NJI7,135651.G0NML2,1
46835.A0A504Z8C0,471704.A0A151J075,0
520822.A0A151I6K5,520822.A0A195AZ43,1
333673.A0A3M0IIK0,333673.A0A3M0KIU1,1
6238.A8XLG8,6238.A8XWD3,1
241587.ENSACOP00000024356,7764.ENSEBUP00000024755,0
586833.ENSMMDP00005009004,7240.B4QRC9,0
2587831.ENSTMTP00000019192,48269.A0A183N1F6,0
6336.A0A0V0RKF0,6336.A0A0V0SGS4,1
6216.A0A0R3SHV0,6216.A0A0R3SSI4,1
299123.ENSLSDP00000009951,299123.ENSLSDP00000012657,1
48269.A0A183MHE7,48269.A0A183MW92,1
36166.T1GB03,6335.A0A0V1KPL3,0
61621.ENSRBIP00000042695,6184.A0A430PYI2,0
8010.ENSELUP00000004284,94237.ENSMMOP00000009114,0
6573.A0A210QAJ1,6573.A0A210R136,1
104452.A0A0L7KN89,104452.A0A0L7KYS8,1
53326.A0A016VI48,53326.A0A016VXY4,1
29170.A0A368FU91,29170.A0A368GBZ7,1
6277.A0A498SB72,6277.A0A498SCD1,1
31234.E3LKS4,7222.B4JRI9,0
8022.A0A060YSF1,8022.A0A060Z708,1
2489341.ENSSHBP00005010714,2489341.ENSSHBP00005017343,1
7159.Q1DGM8,7159.Q9U761,1
70415.A0A5S6QV76,70415.A0A5S6R084,1
54126.H3FJT1,7950.ENSCHAP00000033616,0
334426.A0A0R3PGU9,334426.A0A158PM67,1
8175.ENSSAUP00010002769,8175.ENSSAUP00010042360,1
118797.A0A340XP69,118797.A0A340Y777,1
30522.A0A4W2CUN4,36166.T1H504,0
93934.ENSCJPP00005005612,93934.ENSCJPP00005027373,1
94128.A0A2A3EA06,94128.A0A2A3ECP8,1
30522.A0A4W2CBL4,7070.D6WF28,0
77166.N6U5T5,77166.N6UGD8,1
13616.ENSMODP00000016701,13616.ENSMODP00000054135,1
178035.A0A154NY80,178035.A0A154P1C2,1
1503980.A0A261B5T6,1503980.A0A261BQ01,1
32264.T1JQI4,32264.T1KNB1,1
121845.A0A1S4ECN3,121845.A0A1S4EPN6,1
225164.V3ZQD3,6238.A8XIN7,0
282301.A0A267DZ27,282301.A0A267FWQ6,1
93934.ENSCJPP00005001614,93934.ENSCJPP00005006232,1
1661398.A0A482VQH7,210632.ENSPRNP00000017861,0
8030.ENSSSAP00000068637,8030.ENSSSAP00000070496,1
334426.A0A0R3PE91,8128.ENSONIP00000018572,0
30522.A0A4W2E8F1,7244.B4MBK7,0
7375.A0A0L0CGP4,7897.ENSLACP00000023504,0
13616.ENSMODP00000004723,70415.A0A5S6QPC7,0
391180.A0A2Y9K9Q7,947166.A0A1D1V6P9,0
37032.ENSSSUP00005017147,37032.ENSSSUP00005022370,1
244447.ENSCSEP00000002623,244447.ENSCSEP00000003371,1
1965070.A0A3S3P1G0,310752.A0A383ZKI8,0
310752.A0A383YVA7,6238.A8XXG3,0
126957.T1JLX9,47969.ENSOABP00000023549,0
1965070.A0A3S3PHP9,28377.ENSACAP00000017365,0
143630.A0A402E7E6,143630.A0A402EPB5,1
8175.ENSSAUP00010002769,8175.ENSSAUP00010045256,1
282301.A0A267H1F4,441366.ENSGWIP00000025248,0
168631.A0A3S2NL17,6293.A0A1I8ENS1,0
39432.ENSSBOP00000029217,56723.ENSLBEP00000002678,0
1965070.A0A3S3PFZ3,425635.ENSCPGP00000026160,0
2489341.ENSSHBP00005022991,55661.A0A091GEU6,0
13616.ENSMODP00000036485,32264.T1JUY5,0
69293.ENSGACP00000015290,7227.FBpp0070071,0
32264.T1K8E7,6248.A0A0K0DX12,0
30608.ENSMICP00000006381,70415.A0A5S6QPC7,0
61853.ENSNLEP00000007470,6188.A0A183R176,0
7234.B4G3R2,7234.B4GNW7,1
105785.A0A2J7PTN8,143630.A0A402FBI3,0
37001.A0A1A9WPS9,45351.A7TAA4,0
30066.A0A182VC90,6689.A0A3R7PMK9,0
46731.A0A3M6U5P0,46731.A0A3M6UTW3,1
77166.N6U3V1,77166.N6UF97,1
118797.A0A340Y6S0,121845.A0A3Q0JBN8,0
188379.A0A091JIF0,282301.A0A267DHE6,0
121224.E0VC94,38772.ENSGAGP00000002575,0
7398.A0A1A9ZKH7,7398.A0A1A9ZRH1,1
7029.J9JKT0,7029.X1X4Y4,1
7375.A0A0L0BRG1,7739.C3YJB3,0
1676925.ENSPKIP00000014869,1676925.ENSPKIP00000035253,1
143630.A0A402EJ15,143630.A0A402FGH4,1
151549.A0A4C1VDU2,151549.A0A4C1ZRA2,1
1661398.A0A482V9Q4,29073.ENSUMAP00000008622,0
37032.ENSSSUP00005018294,37032.ENSSSUP00005036331,1
30732.ENSOMEP00000015434,30732.ENSOMEP00000018267,1
7574.A0A1S3IXT2,7994.ENSAMXP00000043555,0
103695.ENSPVIP00000013854,103695.ENSPVIP00000033168,1
1965070.A0A3S3PQ27,94128.A0A2A3ENH7,0
151549.A0A4C1VQF8,151549.A0A4C1ZBZ5,1
7029.J9K1X0,7868.ENSCMIP00000038960,0
31234.E3N4T3,6182.C1LJL2,0
143630.A0A402ESR3,143630.A0A402FYH3,1
126957.T1IQ31,61819.ENSACIP00000023383,0
6265.A0A0B2UR88,8153.ENSHBUP00000000049,0
299467.A0A443SN62,391180.A0A2Y9JPM2,0
425635.ENSCPGP00000003709,425635.ENSCPGP00000016552,1
93934.ENSCJPP00005010491,93934.ENSCJPP00005012753,1
2489341.ENSSHBP00005008339,7029.J9JNQ2,0
1611254.A0A2G5URN1,8154.ENSACLP00000031190,0
31234.E3LZB2,31234.E3M3S6,1
48269.A0A183MK14,48269.A0A183MW92,1
113540.ENSSFOP00015049873,32264.T1K911,0
118797.A0A340YGA3,7240.B4QRD1,0
318479.A0A0N4UP01,7091.H9J034,0
13249.T1HUZ6,32473.ENSXCOP00000006170,0
7398.A0A1A9ZRH1,7398.A0A1B0A8N7,1
333673.A0A3M0J820,333673.A0A3M0JYG0,1
6248.A0A0K0EQC5,6248.A0A0K0ERJ8,1
61383.ENSLCNP00005024290,6290.A0A0N4WFX9,0
13146.ENSMUNP00000005315,39432.ENSSBOP00000032783,0
29139.ENSVURP00010007918,6337.A0A0V0W931,0
93934.ENSCJPP00005004057,93934.ENSCJPP00005010093,1
104452.A0A0L7KYS8,104452.A0A0L7LTF9,1
299321.ENSDCDP00000010197,299321.ENSDCDP00000059260,1
48698.ENSPFOP00000011963,7244.B4LY17,0
70667.A0A3P7D8F2,7070.D6WG41,0
113540.ENSSFOP00015002745,6265.A0A0B2VNT4,0
1965070.A0A443QJI5,30538.ENSVPAP00000006019,0
102285.A0A0R3T9D0,102285.A0A0R3TVG7,1
29139.ENSVURP00010018269,6239.C05D2.1a.2,0
36166.T1GLY8,7897.ENSLACP00000016665,0
6313.A0A0K0DPH5,6945.B7PR85,0
6205.A0A0R3WVT1,6205.A0A0R3XBJ9,1
56216.A0A1A6H0A7,56216.A0A1A6HJ53,1
471704.A0A195DPV4,6198.A0A074Z575,0
61383.ENSLCNP00005004104,7574.A0A1S3HK06,0
7764.ENSEBUP00000002135,7764.ENSEBUP00000018480,1
6216.A0A0R3SSM5,62324.A0A182RE31,0
425635.ENSCPGP00000001428,425635.ENSCPGP00000016552,1
61819.ENSACIP00000008872,8030.ENSSSAP00000000437,0
6280.A0A0N4T7T2,6280.A0A0N4T9B8,1
102285.A0A0R3TJE1,93934.ENSCJPP00005016242,0
6216.A0A0R3SBI3,6216.A0A0R3SCK0,1
37347.ENSTBEP00000010713,7029.C4WS88,0
37032.ENSSSUP00005020621,37032.ENSSSUP00005025061,1
286419.ENSCAFP00020031067,70415.A0A5S6QS47,0
118200.A0A093G9U1,118200.A0A093GVU7,1
93934.ENSCJPP00005005753,93934.ENSCJPP00005018515,1
211598.ENSANIP00000006419,211598.ENSANIP00000022169,1
7070.D2A640,7266.A0A3B0KWY2,0
121845.A0A3Q0JG78,47969.ENSOABP00000027354,0
6211.A0A068YBH3,6211.A0A068YNF7,1
2587831.ENSTMTP00000021822,7070.D6WF28,0
161767.ENSAPEP00000019836,45351.A7RUJ3,0
135651.G0MEN6,268474.A0A0V1N3A4,0
104452.A0A0L7L234,104452.A0A0L7L2C8,1
6248.A0A0K0DVH8,6248.A0A0K0EQC5,1
1661398.A0A482VNS8,1661398.A0A482VV41,1
7070.A0A139WDX4,7102.A0A2A4JYE5,0
286419.ENSCAFP00020000994,286419.ENSCAFP00020035044,1
1561998.A0A1I7T0D0,6669.E9G6B2,0
151549.A0A4C1TE91,151549.A0A4C1UGT5,1
61383.ENSLCNP00005032147,6412.T1F304,0
7029.J9JYZ8,8083.ENSXMAP00000010965,0
13616.ENSMODP00000018808,13616.ENSMODP00000044699,1
102285.A0A158QIP5,6205.A0A0R3X148,0
310752.A0A383YNN3,6239.F54C1.3a.1,0
8022.A0A060Y744,8022.A0A060YNQ8,1
241587.ENSACOP00000014388,241587.ENSACOP00000022882,1
283909.R7V3L4,52670.A0A2I4D001,0
6183.A0A3Q0KSV8,7918.ENSLOCP00000008751,0
7764.ENSEBUP00000005000,7764.ENSEBUP00000007354,1
6313.A0A0K0D0D7,6313.A0A0K0DLI3,1
29170.A0A368G9R6,29170.A0A368GBZ7,1
103695.ENSPVIP00000001254,103695.ENSPVIP00000033961,1
13616.ENSMODP00000055530,13616.ENSMODP00000060163,1
29088.A0A2Y9H786,31234.E3MZF4,0
121224.E0VEW1,30611.ENSOGAP00000013922,0
30538.ENSVPAP00000002961,6265.A0A0B2VVU1,0
47308.ENSNMLP00000019469,47308.ENSNMLP00000035266,1
307972.A0A2G8JRT9,307972.A0A2G8L693,1
7375.A0A0L0CG45,7375.A0A0L0CLH2,1
48709.A0A1D2MU67,48709.A0A1D2NKE6,1
211598.ENSANIP00000005818,37546.D3TMT9,0
400727.A0A2T7PT19,400727.A0A2T7Q1F3,1
37653.A0A0L8HHK3,37653.A0A0L8HQE5,1
62062.ENSHHUP00000063587,62062.ENSHHUP00000079612,1
375764.ENSSORP00005011859,375764.ENSSORP00005043604,1
112268.A0A182W295,112268.A0A182WAV0,1
135651.G0P4X6,135651.G0PL95,1
53468.A0A158QTI3,6265.A0A0B2UZL0,0
77166.N6U441,77166.U4UIV9,1
6205.A0A0R3WL79,6205.A0A0R3WZB8,1
61383.ENSLCNP00005000571,61383.ENSLCNP00005009292,1
308060.ENSARWP00000010138,6832.A0A553NQI4,0
30522.A0A4W2GKH0,6184.A0A430PXE9,0
7574.A0A1S3J987,7574.A0A1S3KE43,1
268475.A0A0V1GXK1,268475.A0A0V1HL04,1
7238.B4HYJ5,7238.B4IBV0,1
400682.A0A1X7V5R3,425635.ENSCPGP00000006516,0
178035.A0A154P1C2,178035.A0A154P8P7,1
79923.A0A3R7CFM2,79923.A0A3R7FAS7,1
127582.A0A2Y9DZC0,947166.A0A1D1VZ67,0
121845.A0A1S4ESW8,121845.A0A3Q0J6B2,1
1561998.A0A1I7TXK1,30611.ENSOGAP00000020967,0
144512.A0A0V0TB80,32264.T1KW22,0
121224.E0VDP2,121224.E0W1T0,1
151549.A0A4C1U9P9,30464.ENSNPEP00000001638,0
112268.A0A182W803,48701.ENSPMEP00000012334,0
64791.A0A151WV02,64791.A0A151WVX2,1
334426.A0A0R3PIG2,334426.A0A158PGW5,1
62062.ENSHHUP00000008858,62062.ENSHHUP00000020258,1
144512.A0A0V0UDI1,29170.A0A368FRQ5,0
102285.A0A0R3TLL1,102285.A0A0R3TT79,1
7167.A0A182FBQ7,7574.A0A1S3HHZ1,0
36166.T1GJE8,36166.T1GKM7,1
104452.A0A0L7KNB5,104452.A0A0L7KP92,1
7240.B4NUA4,7240.B4NUR9,1
2489341.ENSSHBP00005023535,32264.T1JX88,0
8022.A0A060XBW3,8022.A0A060XMI8,1
70415.A0A5S6Q058,70415.A0A5S6QDU8,1
46731.A0A3M6TTY8,6689.A0A423T9T7,0
1965070.A0A3S3NVZ0,1965070.A0A3S3SN84,1
6198.A0A074ZT17,6198.A0A075AJ09,1
299321.ENSDCDP00000050154,299321.ENSDCDP00000059260,1
30464.ENSNPEP00000000094,32507.ENSNBRP00000001772,0
31234.E3LKD8,31234.E3MT27,1
334426.A0A0R3PY12,334426.A0A158PJR9,1
6216.A0A0R3SCH5,6216.A0A0R3SHV8,1
299123.ENSLSDP00000007640,7240.B4QPU7,0
30538.ENSVPAP00000000081,30538.ENSVPAP00000011616,1
2018661.A0A2A2KGQ1,318479.A0A158Q4T3,0
47308.ENSNMLP00000016521,52670.A0A2I4CWZ4,0
30611.ENSOGAP00000013702,6216.A0A0R3SGJ7,0
13616.ENSMODP00000024658,282301.A0A267DNW1,0
136037.A0A067QFR0,136037.A0A067RLR4,1
13347.A0A444SEG5,13347.A0A444TB00,1
7739.C3ZZE8,7868.ENSCMIP00000014241,0
103695.ENSPVIP00000022487,37032.ENSSSUP00005016405,0
126957.T1IY48,126957.T1JGT6,1
2015173.A0A026WL09,6188.A0A183QK55,0
6183.A0A3Q0KF79,6183.A0A5K4FBZ9,1
6282.A0A044RSI9,6282.A0A2K6VRP2,1
8083.ENSXMAP00000004405,8083.ENSXMAP00000024852,1
72004.ENSBMUP00000001071,947166.A0A1D1UVE9,0
299467.A0A443SS74,94128.A0A2A3ERL4,0
36166.T1GY18,64144.ENSATEP00000005506,0
13146.ENSMUNP00000018744,77166.U4U9Z9,0
48269.A0A183L8Z4,8005.ENSEEEP00000021163,0
6277.A0A498SF82,6277.A0A498SHK9,1
610380.E2BVX5,6412.T1EEF0,0
168631.A0A3S2P4J7,168631.A0A437BRA4,1
407821.A0A087UHZ9,407821.A0A087UQN0,1
29172.A0A0D8XCI5,29172.A0A0D8YDP4,1
7574.A0A1S3JHF7,7574.A0A1S3JMW5,1
1965070.A0A3S3SRG2,48709.A0A1D2N6C7,0
282301.A0A267DAJ0,6293.A0A1I8EYI1,0
300112.A0A4S2KFZ2,308060.ENSARWP00000012161,0
7918.ENSLOCP00000004562,7918.ENSLOCP00000013881,1
61221.ENSVKKP00000011074,6188.A0A183RB46,0
6238.A8WKC0,6238.A8XLG8,1
48269.A0A183MHE8,48269.A0A183MHV1,1
1503980.A0A261ATE5,1503980.A0A261BQN1,1
48709.A0A1D2NBZ7,48709.A0A1D2NF67,1
31234.E3LKS4,31234.E3MSW9,1
126957.T1J8R1,30521.ENSBGRP00000024755,0
7398.A0A1A9ZRH1,7398.A0A1B0A699,1
113540.ENSSFOP00015070528,6238.A8Y1K1,0
121845.A0A3Q0IZY7,56723.ENSLBEP00000000327,0
334426.A0A0R3PNP2,334426.A0A0R3PQ39,1
56216.A0A1A6H0A7,56216.A0A1A6H5G9,1
441894.ENSSCUP00000006008,79684.ENSMOCP00000004927,0
121845.A0A1S4EDX3,1611254.A0A2G5SWE9,0
102285.A0A0R3TJY9,8175.ENSSAUP00010053140,0
37653.A0A0L8I8A3,7425.K7JGV2,0
143630.A0A402FGH4,143630.A0A402FGI7,1
37032.ENSSSUP00005020716,37032.ENSSSUP00005022370,1
13146.ENSMUNP00000005315,1841481.ENSSLDP00000021933,0
64176.ENSPMRP00000018259,8167.A0A484D3D4,0
6973.A0A2P8Y1H5,6973.A0A2P8YEQ1,1
93934.ENSCJPP00005018389,93934.ENSCJPP00005023976,1
31246.A0A183PDB5,7955.ENSDARP00000073156,0
13347.A0A444SDW4,13347.A0A444T2T5,1
31033.ENSTRUP00000018248,375764.ENSSORP00005011859,0
48269.A0A183LHL8,48269.A0A183LQP1,1
194338.ENSACUP00000004735,194338.ENSACUP00000018122,1
7234.B4G4P6,7234.B4G609,1
6573.A0A210PVD6,6573.A0A210QHC9,1
1661398.A0A482VEF4,1661398.A0A482VMZ3,1
28743.ENSCVAP00000014629,6238.A8XW75,0
6973.A0A2P8YUI6,6973.A0A2P8ZF93,1
7266.A0A3B0JDV2,7266.A0A3B0K590,1
29088.A0A2Y9GHW6,6412.T1ED96,0
1611254.A0A2G5UCV2,1611254.A0A2G5URN1,1
8022.A0A060Z708,8022.C1BGY5,1
1611254.A0A2G5V0T7,1611254.A0A2G5VQY2,1
268474.A0A0V1MUH9,400727.A0A2T7NJ33,0
310752.A0A384A454,7574.A0A1S3H6B9,0
597456.A0A0L7RA92,7719.ENSCINP00000031005,0
211598.ENSANIP00000004313,211598.ENSANIP00000021909,1
29170.A0A368F179,29170.A0A368FAT7,1
104452.A0A0L7KNB5,104452.A0A0L7LD42,1
13347.A0A444TEN0,7260.B4N3J7,0
6265.A0A0B2VVU1,8022.A0A060XFP6,0
30464.ENSNPEP00000009192,30464.ENSNPEP00000019276,1
135651.G0MVK5,135651.G0N5T2,1
308060.ENSARWP00000027846,37653.A0A0L8FSB0,0
168631.A0A3S2LWE1,46835.A0A504Y6J4,0
29170.A0A368G0B9,8010.ENSELUP00000019334,0
48269.A0A183MGT6,6182.A0A4Z2DNC9,0
6248.A0A0K0DYD3,6248.A0A0K0EQC5,1
103695.ENSPVIP00000017657,103695.ENSPVIP00000030895,1
46731.A0A3M6UTS5,46731.A0A3M6UZB1,1
28743.ENSCVAP00000022735,7719.ENSCINP00000012919,0
38626.ENSPCIP00000007617,38626.ENSPCIP00000019893,1
137246.A0A401RPF5,137246.A0A401T300,1
29172.A0A0D8X956,29172.A0A0D8XVZ3,1
6184.A0A430QDQ3,6184.A0A430QPQ9,1
137246.A0A401S220,407821.A0A087UK59,0
52670.A0A2I4AI41,6183.A0A3Q0KUH8,0
29139.ENSVURP00010005656,29139.ENSVURP00010011208,1
46731.A0A3M6TF97,46731.A0A3M6UH78,1
103695.ENSPVIP00000003331,36166.T1GWS0,0
1611254.A0A2G5TMN7,1611254.A0A2G5U530,1
48269.A0A183MW92,48269.A0A183N0E2,1
391180.A0A2Y9JZP2,6573.A0A210QHY8,0
30608.ENSMICP00000024415,400682.A0A1X7VCM9,0
307959.ENSSRHP00000007558,307959.ENSSRHP00000097868,1
441894.ENSSCUP00000003608,7868.ENSCMIP00000039275,0
112268.A0A182VTW8,112268.A0A182WB26,1
121224.E0VYW4,308060.ENSARWP00000001415,0
7159.Q174C6,77166.U4UPF1,0
40217.ENSJHYP00000007390,40217.ENSJHYP00000011068,1
6290.A0A0N4W0J3,6290.A0A0N4X2B3,1
6238.A8XLG8,6238.Q612Q9,1
46245.Q28X16,46245.Q292Q8,1
28743.ENSCVAP00000012984,70667.A0A183TJX5,0
37347.ENSTBEP00000001469,37347.ENSTBEP00000005307,1
47969.ENSOABP00000000391,6184.A0A430Q5Z0,0
282301.A0A267E365,30538.ENSVPAP00000009868,0
610380.E2BAS3,610380.E2C3T2,1
40217.ENSJHYP00000012991,40217.ENSJHYP00000014862,1
44394.ENSZALP00000006602,7240.B4QAZ1,0
7398.A0A1A9ZRH1,7398.A0A1B0AKA3,1
118797.A0A340X6I0,7070.A0A139WF15,0
391180.A0A2Y9KHQ8,400682.A0A1X7TLH1,0
121224.E0VJY0,597456.A0A0L7R9J2,0
407821.A0A087UBC7,6188.A0A183QV66,0
1965070.A0A3S3PP06,299123.ENSLSDP00000013211,0
8083.ENSXMAP00000000166,8083.ENSXMAP00000003931,1
1611254.A0A2G5SL17,1611254.A0A2G5ST96,1
7266.A0A3B0JQ60,7266.A0A3B0KHW8,1
118797.A0A340XTH5,7227.FBpp0075633,0
102285.A0A0R3T5I0,102285.A0A0R3TT79,1
53468.A0A0R3UD51,53468.A0A0R3UKD2,1
6313.A0A0K0DH43,7375.A0A0L0CJR9,0
103695.ENSPVIP00000001976,103695.ENSPVIP00000031089,1
299321.ENSDCDP00000026378,299321.ENSDCDP00000061981,1
30611.ENSOGAP00000003799,93934.ENSCJPP00005001937,0
1676925.ENSPKIP00000006704,1676925.ENSPKIP00000027415,1
103695.ENSPVIP00000010935,947166.A0A1D1W6A6,0
6973.A0A2P8ZLW9,6973.A0A2P8ZND3,1
61383.ENSLCNP00005013478,7240.B4QZ14,0
13146.ENSMUNP00000012920,13146.ENSMUNP00000019856,1
6689.A0A423TBF1,7998.ENSIPUP00000031137,0
118797.A0A340XJJ1,118797.Q2YG56,1
126957.T1J1L8,56216.A0A1A6GRR3,0
1611254.A0A2G5T2D2,61221.ENSVKKP00000004324,0
6526.A0A2C9JJL4,6526.A0A2C9KN64,1
2489341.ENSSHBP00005020127,8081.ENSPREP00000015917,0
6205.A0A0R3WY41,6205.A0A0R3X1T4,1
6238.A8WSW1,6238.A8XCI9,1
61383.ENSLCNP00005003227,61383.ENSLCNP00005024290,1
7757.ENSPMAP00000002357,7757.ENSPMAP00000005743,1
6183.A0A5K4ELL0,7234.B4H3B9,0
211598.ENSANIP00000001245,211598.ENSANIP00000022169,1
1661398.A0A482VAT8,1661398.A0A482WEL9,1
13249.T1HUS0,61853.ENSNLEP00000040532,0
113540.ENSSFOP00015012281,8005.ENSEEEP00000040146,0
210632.ENSPRNP00000033783,38626.ENSPCIP00000004365,0
6279.A0A0K0JNU7,6279.A0A5S6PB30,1
45351.A7SF83,80972.ENSAOCP00000022900,0
37032.ENSSSUP00005019761,37032.ENSSSUP00005025061,1
105785.A0A2J7NKF9,105785.A0A2J7PB83,1
32264.T1JSA8,8167.A0A484DEL1,0
13347.A0A444TKV9,7244.B4M4C5,0
104452.A0A0L7L234,104452.A0A0L7LPJ3,1
6239.K01G5.5.1,6239.Y66H1A.4.2,1
53468.A0A0R3U997,53468.A0A0R3UP65,1
121845.A0A1S3CXA5,121845.A0A3Q0IJ62,1
121224.E0VKX1,30066.A0A182UYM7,0
307972.A0A2G8K5V4,456900.A0A151IG15,0
299123.ENSLSDP00000004886,520822.A0A195B9L3,0
103695.ENSPVIP00000032878,7240.B4QUA6,0
372326.A0A1V4JIN8,7868.ENSCMIP00000028545,0
56723.ENSLBEP00000036412,6573.A0A210QN90,0
268475.A0A0V1I293,36166.T1GJE8,0
37003.ENSKMAP00000005258,7574.A0A1S3JUW9,0
48698.ENSPFOP00000010565,520822.A0A195BPI6,0
194338.ENSACUP00000004323,194338.ENSACUP00000018122,1
37546.A0A1B0GEW1,6945.B7P5H2,0
37032.ENSSSUP00005019653,6238.P41957,0
31033.ENSTRUP00000036442,31234.E3LZY1,0
31234.E3MJI2,40217.ENSJHYP00000008940,0
64144.ENSATEP00000005505,64144.ENSATEP00000018924,1
52904.ENSSMAP00000006780,52904.ENSSMAP00000007346,1
46731.A0A3M6TAI1,46731.A0A3M6UWY1,1
13249.R4G3G1,61383.ENSLCNP00005008194,0
127582.A0A2Y9DAP7,947166.A0A1D1UN99,0
333673.A0A3M0J820,333673.A0A3M0JPC3,1
6290.A0A0N4WZH9,7222.B4J8F2,0
112268.A0A182WBR2,1965070.A0A3S3PU10,0
400682.A0A1X7VI58,6282.A0A044T2P7,0
53326.A0A016TUX0,53326.A0A016VSZ5,1
103695.ENSPVIP00000000348,1611254.A0A2G5U530,0
7240.B4QF06,7240.B4QFW4,1
103372.F4WNF3,103372.F4WRU8,1
241587.ENSACOP00000009385,241587.ENSACOP00000013223,1
168631.A0A3S2P7Z3,168631.A0A3S2TAM9,1
55544.A0A4D9E3I9,55544.A0A4D9F5Q7,1
30538.ENSVPAP00000001599,7240.B4QDN9,0
178035.A0A154P1C2,178035.A0A154PTQ5,1
