protein1,protein2,Label
47308.ENSNMLP00000039225,70415.A0A5S6R672,0
13347.A0A444SGG7,13347.A0A444TC38,1
1561998.A0A1I7UL33,7240.B4QYX7,0
54126.H3EIW5,6573.A0A210Q5F0,0
318479.A0A158Q6L9,45882.A0A0V1C8R8,0
1611254.A0A2G5VDJ7,1611254.A0A2G5VDQ9,1
195883.A0A482XJ24,400682.A0A1X7TT98,0
178035.A0A154PDN6,400682.A0A1X7VLS8,0
54126.H3FT01,7029.J9K0E0,0
31246.A0A183P6F3,31246.A0A183PWJ9,1
102285.A0A0R3T1M5,102285.A0A0R3T8Q8,1
102285.A0A158QGH3,77166.U4UB53,0
121224.E0W1Z4,6188.A0A183QAB2,0
31234.E3MDS0,31234.E3MI50,1
268474.A0A0V1MFH7,7240.B4QS78,0
7240.B4NUQ9,947166.A0A1D1UKV8,0
13347.A0A444SHP0,13347.A0A444SNE4,1
53326.A0A016RYW5,53326.A0A016VIY2,1
7764.ENSEBUP00000000501,7764.ENSEBUP00000023809,1
13347.A0A444T1M7,13347.A0A444TS73,1
400682.A0A1X7UFW0,400682.A0A1X7URP0,1
7240.A2TDV7,7240.B4QQA7,1
13249.T1HKF7,136037.A0A067RVG4,0
104452.A0A0L7KSQ6,104452.A0A0L7KSZ6,1
610380.E2BEM3,7029.J9KFB1,0
6184.A0A430QC74,70667.A0A183TDT1,0
31246.A0A183NJG5,31246.A0A183PGQ1,1
13347.A0A444T389,13347.A0A444TNR5,1
1611254.A0A2G5U019,6973.A0A2P8Z246,0
407821.A0A087UW85,407821.A0A087V0P7,1
151549.A0A4C1XZI2,7217.A0A0P8XF99,0
407821.A0A087TDK4,407821.A0A087THW0,1
7232.A0A484AW06,7232.A0A484BN39,1
38654.A0A3Q0FRY7,400682.A0A1X7U0C1,0
6182.A0A4Z2DK45,7091.H9J0Q1,0
6188.A0A183RCQ3,6669.E9HVZ6,0
6412.T1F0L1,6412.T1FQB5,1
105785.A0A2J7PU18,31246.A0A183Q7U2,0
334426.A0A158PLR1,48709.A0A1D2MDV2,0
32264.T1K0Z1,6188.A0A183QU49,0
407821.A0A087T082,6337.A0A0V0XRE4,0
37032.ENSSSUP00005021792,8030.ENSSSAP00000067160,0
400682.A0A1X7SZ31,77166.N6U7I2,0
61221.ENSVKKP00000013671,7238.B4ID65,0
37653.A0A0L8GXC4,79923.A0A419PSZ0,0
13347.A0A444SGE4,13347.A0A444TVK4,1
6689.A0A423SHP9,6689.A0A423SMQ0,1
6973.A0A2P8XZQ9,7240.B4Q9F1,0
6188.A0A183QU49,947166.A0A1D1W038,0
6186.A0A183L346,6573.A0A210Q2N7,0
70415.A0A5S6QE36,70415.A0A5S6QJN8,1
333673.A0A3M0K2D8,7739.C3YF60,0
45351.A7RXS8,45351.A7SEF2,1
121845.A0A1S4E7V6,126957.T1JJZ0,0
299321.ENSDCDP00000025704,6412.T1FSB4,0
31246.A0A183P6F3,31246.A0A183PP36,1
30521.ENSBGRP00000023759,48709.A0A1D2N4U4,0
126957.T1IQD8,7574.A0A1S3JSU5,0
32264.T1K318,37003.ENSKMAP00000015829,0
136037.A0A067RC67,6210.W6UU92,0
135651.G0M991,135651.G0MJJ3,1
102285.A0A0R3TS50,7739.C3Y2R6,0
13249.T1HF63,31246.A0A183PHQ4,0
48709.A0A1D2M5V5,48709.A0A1D2NLK0,1
32264.T1KNH8,32264.T1KZY3,1
333673.A0A3M0KQ74,70667.A0A3P7EKS0,0
1503980.A0A261BGY9,37546.A0A1B0GD14,0
136037.A0A067QFL2,334426.A0A0R3P9T6,0
13249.T1HB85,13249.T1HM04,1
947166.A0A1D1V6M8,947166.A0A1D1W2T0,1
6185.A0A094ZBZ9,6185.A0A094ZW87,1
135651.G0NZ40,77166.U4U9Z9,0
2018661.A0A2A2L5G2,2018661.A0A2A2L9Q8,1
13347.A0A444T4F6,7217.B3MJY5,0
48709.A0A1D2MWT2,48709.A0A1D2ND51,1
32264.T1K2X0,32264.T1K5Z0,1
31234.E3LFF3,31234.E3MG09,1
46731.A0A3M6TAI1,46731.A0A3M6TXT2,1
400682.A0A1X7V165,400682.A0A1X7V1L9,1
1561998.A0A1I7UY05,36166.T1GN12,0
46731.A0A3M6UTW3,6205.A0A0R3WMW6,0
105785.A0A2J7QNF3,105785.A0A2J7RA76,1
2018661.A0A2A2JEE2,2018661.A0A2A2JU16,1
13347.A0A444SD19,6186.A0A183JF36,0
7029.C4WVR0,7029.J9K8V8,1
407821.A0A087SXU6,407821.A0A087U0V3,1
597456.A0A0L7QXD3,6205.A0A0R3WPB1,0
407821.A0A087UXX1,407821.A0A087UZ61,1
104452.A0A0L7LFU6,104452.A0A0L7LJU6,1
126957.T1IV16,1965070.A0A443RQW8,0
70415.A0A5S6QIY6,70415.A0A5S6QMR8,1
37653.A0A0L8FN29,37653.A0A0L8HFZ4,1
947166.A0A1D1V1C1,947166.A0A1D1W6A6,1
1611254.A0A2G5TGW3,1611254.A0A2G5V5D0,1
6184.A0A430QPC1,6945.B7PR71,0
7574.A0A1S3HS38,7574.A0A1S3JRF1,1
1611254.A0A2G5USR2,1611254.A0A2G5VTZ1,1
225164.V4ARN3,282301.A0A267GBJ4,0
299467.A0A443SQ09,6188.A0A183RFY1,0
121845.A0A1S3DDX4,121845.A0A1S4EPT0,1
36166.T1H407,6183.G4VST4,0
121845.A0A3Q0JHY7,37001.A0A1A9WKH9,0
333673.A0A3M0KQ74,7398.A0A1A9ZBW7,0
407821.A0A087U0V3,70415.A0A5S6R3M5,0
36166.T1GKX4,36166.T1H0A0,1
947166.A0A1D1UKV8,947166.A0A1D1UUP5,1
947166.A0A1D1UTG8,947166.A0A1D1UW34,1
1503980.A0A260ZPC2,1503980.A0A261BGS1,1
1503980.A0A261BIE4,1503980.A0A261BNV7,1
400682.A0A1X7UL17,48709.A0A1D2MQM4,0
6205.A0A0R3WPB1,6205.A0A0R3X2M3,1
282301.A0A267DWX5,282301.A0A267GNW7,1
2018661.A0A2A2JVL3,2018661.A0A2A2KGQ7,1
318479.A0A3P7QV67,6205.A0A0R3WTB3,0
282301.A0A267FPD7,6973.A0A2P8Y8F5,0
2018661.A0A2A2KUB9,2018661.A0A2A2L5G2,1
7238.B4I203,7574.A0A1S3HSN7,0
1561998.A0A1I7T1X7,1561998.A0A1I7UJP1,1
282301.A0A267FZ43,282301.A0A267GBJ4,1
407821.A0A087U6L8,407821.A0A087V0P7,1
48709.A0A1D2MUE0,7764.ENSEBUP00000010546,0
36166.T1GIW6,36166.T1H0A0,1
333673.A0A3M0JNP9,6973.A0A2P8XD53,0
31234.E3LYB4,31234.E3MG97,1
32264.T1K646,6832.A0A553PGL5,0
105785.A0A2J7PU18,32264.T1L1S6,0
13347.A0A444SGM4,13347.A0A444TBC2,1
128390.A0A091V180,7217.B3MJY5,0
225164.V4ATK3,31234.E3N9Y9,0
6412.T1F3W6,6412.T1FQB5,1
6412.T1EDR2,6412.T1FQB5,1
104452.A0A0L7KSQ6,104452.A0A0L7LMQ6,1
6216.A0A0R3SU67,77166.N6TQB5,0
2018661.A0A2A2KGQ7,70415.A0A5S6R321,0
7764.ENSEBUP00000003981,7764.ENSEBUP00000014065,1
32264.T1JZA4,32264.T1KQG6,1
48269.A0A183MGK5,6832.A0A553PAQ0,0
7240.B4QNQ0,7240.B4QQI2,1
6689.A0A3R7PX47,6689.A0A423SHP9,1
46835.A0A504YX55,7395.A0A1A9UY00,0
47308.ENSNMLP00000035522,47308.ENSNMLP00000039225,1
6185.A0A095B1V4,6185.A0A095B3S5,1
7764.ENSEBUP00000018637,7764.ENSEBUP00000024650,1
13347.A0A444T6Y9,13347.A0A444TGR9,1
299467.A0A443SFG6,400727.A0A2T7NW92,0
6313.A0A0K0CVH8,6689.A0A423TG18,0
7764.ENSEBUP00000018943,7764.ENSEBUP00000024650,1
947166.A0A1D1VZN5,947166.A0A1D1W0X4,1
32264.T1KTF5,7238.B4HI17,0
37653.A0A0L8FN29,37653.A0A0L8G0Y2,1
13347.A0A444TM16,6186.A0A183KP39,0
6186.A0A183KZ79,6412.T1EY67,0
195883.A0A482WK00,6832.A0A553PK13,0
102285.A0A0R3TVQ5,1965070.A0A443QGG3,0
6669.E9GDR8,6669.E9I0J5,1
13347.A0A444TMU1,13347.A0A444TPU1,1
6205.A0A0R3WPB1,6205.A0A0R3X6Q8,1
70667.A0A183SN98,70667.A0A183T4F6,1
282301.A0A267DF91,48269.A0A183MEM8,0
13249.T1HA55,13249.T1HMR1,1
195883.A0A482XJG2,31234.E3M1A5,0
6182.A0A4Z2CWF2,7029.C4WS88,0
70667.A0A183T2N8,70667.A0A3P7EIE3,1
29170.A0A368FXZ7,6184.A0A430Q390,0
282301.A0A267EVV9,282301.A0A267GBJ4,1
407821.A0A087T115,407821.A0A087UXX1,1
31234.E3NBB7,7574.A0A1S3HWB3,0
2018661.A0A2A2KMJ8,2018661.A0A2A2L5G2,1
32264.T1KU25,6669.E9HZB5,0
947166.A0A1D1V912,947166.A0A1D1VTX5,1
307972.A0A2G8KFM2,7029.J9JWJ9,0
136037.A0A067RCL2,7070.D2A4Q8,0
2018661.A0A2A2K944,400682.A0A1X7VV30,0
104421.E2AJB2,6238.P0C664,0
143630.A0A402EHF4,143630.A0A402G157,1
2018661.A0A2A2LYF4,6526.A0A2C9L7I6,0
283909.R7UM34,283909.R7UZD1,1
6182.A0A4Z2D479,6205.A0A0R3X7C9,0
32264.T1K8Y5,32264.T1KWC0,1
307972.A0A2G8KQJ3,7266.A0A3B0KK59,0
407821.A0A087SXU6,407821.A0A087UTT9,1
6573.A0A210PHN6,6832.A0A553P4C5,0
6183.A0A3Q0KVE2,6183.A0A3Q0KVH1,1
7764.ENSEBUP00000009563,7764.ENSEBUP00000024650,1
1503980.A0A261BI04,7240.B4R648,0
6184.A0A430Q4T1,6184.A0A430QFP1,1
318479.A0A0N4UFT6,7375.A0A0L0BNS9,0
6265.A0A0B2VRN3,7574.A0A1S3H9E0,0
407821.A0A087SXU6,407821.A0A087TNT3,1
6832.A0A553NQX1,6832.A0A553PMM0,1
6689.A0A3R7MMN9,6689.A0A423T4F2,1
7240.B4R463,947166.A0A1D1V815,0
6239.F57B10.12.1,6239.T01G9.5b.1,1
137246.A0A401U1N9,283909.R7V7Z1,0
151549.A0A4C1U5Y5,151549.A0A4C1XZI2,1
104452.A0A0L7KWF5,104452.A0A0L7LQB8,1
7764.ENSEBUP00000000501,7764.ENSEBUP00000023050,1
283909.R7TPA7,283909.R7V275,1
13347.A0A444SBG3,13347.A0A444TND0,1
282301.A0A267GCA5,64176.ENSPMRP00000000030,0
282301.A0A267E4Z1,282301.A0A267F488,1
37653.A0A0L8FL44,70667.A0A183SN98,0
6832.A0A553PAC9,94128.A0A2A3EP75,0
1611254.A0A2G5USR2,1611254.A0A2G5UU52,1
31234.E3LXZ0,31234.E3MDS0,1
1611254.A0A2G5U019,1611254.A0A2G5U1D2,1
7764.ENSEBUP00000014065,7764.ENSEBUP00000019388,1
6186.A0A183KB53,70667.A0A3P7CW60,0
6216.A0A0R3SEN5,6216.A0A0R3SU67,1
400682.A0A1X7SZ31,400682.A0A1X7UN76,1
121224.E0VFP9,6945.B7Q0S6,0
31234.E3MR03,318479.A0A0N4UFT6,0
48269.A0A183MWK6,947166.A0A1D1VC10,0
31234.E3MZB3,31234.E3NNX5,1
32264.T1JRM5,6216.A0A0R3SSY5,0
7029.J9JY18,7029.J9K1X0,1
947166.A0A1D1UTB4,947166.A0A1D1WBV9,1
135651.G0MJJ3,7574.A0A1S3JB38,0
407821.A0A087SXU6,407821.A0A087UMY3,1
6573.A0A210R7K9,6945.B7PIB2,0
6945.B7PRJ7,6973.A0A2P8XIA5,0
7238.B4HSG6,7240.B4NT18,0
6337.A0A0V0XRE4,6337.A0A0V0YD12,1
151549.A0A4C1WUB4,6832.A0A553NAT7,0
407821.A0A087UF62,407821.A0A087V0P7,1
121224.E0VCC9,6248.A0A0K0E3S8,0
194338.ENSACUP00000018122,77166.U4U8C6,0
1965070.A0A3S3P0I5,441894.ENSSCUP00000023908,0
13347.A0A444TB53,13347.A0A444TFD2,1
283909.R7UAF6,283909.R7VCK5,1
1611254.A0A2G5SK35,1611254.A0A2G5U8N8,1
2018661.A0A2A2L5G2,2018661.A0A2A2LVY9,1
48709.A0A1D2NHA5,6573.A0A210QEB3,0
6337.A0A0V0XLG8,6337.A0A0V0XRE4,1
241587.ENSACOP00000004640,947166.A0A1D1VM59,0
6832.A0A553P4C5,6832.A0A553PDC4,1
32264.T1KNH8,7222.B4JPS2,0
105785.A0A2J7QGX9,105785.A0A2J7RA76,1
121845.A0A3Q0IW32,121845.A0A3Q0JKH6,1
37653.A0A0L8IC70,7260.B4MQQ0,0
6832.A0A553N9P4,6832.A0A553NC87,1
135651.G0NCM0,7240.B4QQA7,0
6973.A0A2P8XK65,6973.A0A2P8Y740,1
6184.A0A430Q857,6184.A0A430QGB0,1
407821.A0A087T9R8,407821.A0A087V0P7,1
441366.ENSGWIP00000014059,7375.A0A0L0BYF2,0
6210.W6U6T4,6238.B6IFE2,0
30019.A0A0M5J7Q5,62062.ENSHHUP00000085730,0
47969.ENSOABP00000030956,6832.A0A553PMM0,0
47308.ENSNMLP00000024523,6526.A0A2C9LMK2,0
70667.A0A183SIW8,70667.A0A183SN98,1
2018661.A0A2A2L1W0,2018661.A0A2A2LGM0,1
7868.ENSCMIP00000006861,7868.ENSCMIP00000016052,1
7238.B4HKZ1,7238.B4HXM3,1
135651.G0ME79,135651.G0NNZ2,1
400727.A0A2T7PA24,6337.A0A0V1J7T1,0
105785.A0A2J7RD15,48709.A0A1D2M5V5,0
282301.A0A267ECE1,282301.A0A267F5Q7,1
6832.A0A553NE71,7764.ENSEBUP00000015408,0
121845.A0A1S3DNB9,225164.V4A6Y7,0
282301.A0A267DWV9,282301.A0A267H1F4,1
45351.A7RGK8,6973.A0A2P8Z9R6,0
334426.A0A158PD75,62324.A0A4Y0BF26,0
105785.A0A2J7QV95,105785.A0A2J7RA76,1
282301.A0A267GN63,283909.R7VFU7,0
121224.E0VFP9,77166.U4TRM2,0
55544.A0A4D9DBI4,55544.A0A4D9DGS0,1
6238.A8X0Y8,6689.A0A3R7NCB6,0
6334.A0A0V0Z1D7,7764.ENSEBUP00000003977,0
45351.A7RXS8,45351.A7SYI5,1
151549.A0A4C1VM12,70667.A0A183SV19,0
13249.T1HA55,6238.A8XZL2,0
7029.J9JWF5,7029.J9JZL3,1
407821.A0A087TDD5,407821.A0A087V0P7,1
46245.Q29EZ5,6945.B7PWD2,0
1503980.A0A261BIE4,299467.A0A443S9V7,0
6573.A0A210PWK3,6573.A0A210QXX1,1
6669.E9FXE3,947166.A0A1D1UJH6,0
7574.A0A1S3JSX9,7574.A0A2R2ML08,1
407821.A0A087TDA7,407821.A0A087V0P7,1
6205.A0A0R3WPB1,6205.A0A0R3XDB6,1
13347.A0A444TC51,136037.A0A067RC67,0
282301.A0A267G6R1,282301.A0A267H8N5,1
282301.A0A267GEJ5,6183.A0A3Q0KKX5,0
62062.ENSHHUP00000059014,96440.ENSSMRP00000021290,0
7227.FBpp0084716,7227.FBpp0307559,1
6832.A0A553NR29,7227.FBpp0422627,0
40217.ENSJHYP00000014862,6573.A0A210PZD2,0
13347.A0A444TH99,36166.T1GIQ8,0
6412.T1EYD6,7266.A0A3B0J1X1,0
6186.A0A183KH16,7739.C3Z1B9,0
102285.A0A0R3T4H3,102285.A0A158QGH3,1
282301.A0A267ECE1,282301.A0A267G5I4,1
282301.A0A267FE45,31234.E3MDI6,0
282301.A0A267FP97,7029.C4WV88,0
62062.ENSHHUP00000072442,7240.B4QS09,0
2018661.A0A2A2J1Q1,2018661.A0A2A2KSL9,1
126957.T1IQD8,126957.T1J6J5,1
1611254.A0A2G5U719,6183.A0A3Q0KVM0,0
318479.A0A0N4U839,6188.A0A183R7P7,0
12930.A0A0Q3LVF4,12930.A0A0Q3T4P9,1
307972.A0A2G8KLN7,7764.ENSEBUP00000007980,0
70667.A0A183SUX6,70667.A0A3P7ELR1,1
225164.V4AJU5,225164.V4BDC3,1
31246.A0A183P0V7,31246.A0A183PP22,1
6186.A0A183KB53,6186.A0A183KS51,1
37546.A0A1B0FM85,6186.A0A183KGF0,0
31246.A0A183NFR4,31246.A0A183NZ62,1
7029.C4WVR0,7029.J9JZL3,1
13347.A0A444TH99,70667.A0A3P7EKS0,0
282301.A0A267DWX5,282301.A0A267G1C6,1
282301.A0A267DK86,282301.A0A267H8N5,1
13347.A0A444TFD2,13347.A0A444TTI2,1
1611254.A0A2G5VI50,77166.J3JUH6,0
6184.A0A430QSY5,6945.B7Q1F8,0
6184.A0A430Q8E9,6184.A0A430QH64,1
168631.A0A437ATT8,283909.R7UGE7,0
2018661.A0A2A2L5G2,283909.R7V2Y0,0
137246.A0A401S199,7222.B4JE26,0
400682.A0A1X7TNM9,6573.A0A210QRD9,0
13347.A0A444T9F8,6335.A0A0V1KQE3,0
7764.ENSEBUP00000014487,7764.ENSEBUP00000021906,1
45351.A7RQX4,45351.A7T680,1
282301.A0A267E4Z1,282301.A0A267EAG0,1
70667.A0A183TNN5,70667.A0A3P7EQL4,1
282301.A0A267EBV8,282301.A0A267EHQ5,1
13249.T1HM04,31246.A0A183NRW0,0
7764.ENSEBUP00000012274,7764.ENSEBUP00000018471,1
1561998.A0A1I7TK98,1561998.A0A1I7TWV5,1
6412.T1FUQ6,7238.B4I4Z9,0
6198.A0A074ZWD8,6832.A0A553PSE0,0
283909.R7TPA7,283909.R7UXX5,1
2018661.A0A2A2KGQ7,2018661.A0A2A2LZP6,1
300112.A0A4S2KE75,7029.X1WS68,0
400682.A0A1X7TPI2,7029.X1XEX1,0
407821.A0A087U0V3,407821.A0A087V0P7,1
6182.A0A4Z2DCB0,6182.Q5DEA1,1
7764.ENSEBUP00000008771,7764.ENSEBUP00000014487,1
151549.A0A4C1TE26,151549.A0A4C1W5I2,1
13347.A0A444STB3,13347.A0A444TG35,1
6669.E9FVS9,6669.E9GDR8,1
282301.A0A267F5M7,282301.A0A267F5Q7,1
7764.ENSEBUP00000003977,7764.ENSEBUP00000014065,1
7240.B4Q632,7240.B4R0F0,1
6945.B7QN40,70667.A0A183T1L1,0
307972.A0A2G8LFC8,7234.B4G836,0
7102.A0A2A4JP81,8010.ENSELUP00000013358,0
143630.A0A402G2R6,7029.J9JNJ7,0
6184.A0A430QSY5,6238.A8Y0B0,0
48269.A0A183N0F0,48269.A0A183N6V8,1
1965070.A0A443RR24,6832.A0A553PFF2,0
282301.A0A1I8I3S3,6689.A0A3R7LYM6,0
299467.A0A443SQY5,6832.A0A553NG04,0
282301.A0A267FAN1,282301.A0A267GBJ4,1
299467.A0A443RSI6,7240.B4R2D3,0
7719.ENSCINP00000019224,7719.ENSCINP00000036183,1
13347.A0A444TLS5,38626.ENSPCIP00000000347,0
6205.A0A0R3XCS1,6689.A0A3R7PEX9,0
6573.A0A210PEN9,6573.A0A210QXZ2,1
70415.A0A5S6PYF9,7232.A0A484AUN5,0
29172.A0A0D8XZR9,29172.A0A0D8Y3T9,1
13347.A0A444TS73,31234.E3NX00,0
6412.T1F5D3,6412.T1FWV6,1
6186.A0A183JUI1,6186.A0A183KPP2,1
77166.U4U3W4,77166.U4U8C6,1
53326.A0A016WX86,7232.A0A484APR2,0
126957.T1IZ22,947166.A0A1D1UML4,0
143630.A0A402EXT6,8022.A0A060X998,0
6412.T1FHA3,7757.ENSPMAP00000008560,0
1561998.A0A1I7TNJ4,1561998.A0A1I7U824,1
283909.R7UM34,283909.R7V2Y0,1
407821.A0A087TXY7,407821.A0A087U3L0,1
6689.A0A423SHP9,7757.ENSPMAP00000006764,0
55544.A0A4D9DHS6,6973.A0A2P8YKX9,0
7375.A0A0L0CAS9,7375.A0A0L0CLH2,1
53326.A0A016UH02,53326.A0A016W4F2,1
31234.E3LYY9,32507.ENSNBRP00000032133,0
70415.A0A5S6QDY5,7739.C3XS77,0
211598.ENSANIP00000011661,48709.A0A1D2NHA5,0
407821.A0A087ULD2,6238.Q8MUK3,0
282301.A0A267FGP5,282301.A0A267GBJ4,1
53468.A0A0R3UH22,53468.A0A0R3UM94,0
6689.A0A3R7SZ39,6689.A0A423SHP9,1
7227.FBpp0076635,7227.FBpp0077260,1
947166.A0A1D1UW66,947166.A0A1D1V3V0,1
7238.B4I203,7764.ENSEBUP00000005173,0
137246.A0A401TPJ0,7070.D6WWD1,0
400682.A0A1X7V1U2,53468.A0A0R3UMW1,0
299467.A0A443SH04,7757.ENSPMAP00000004801,0
168631.A0A3S2N554,6336.A0A0V0S1B3,0
6185.A0A095A5J4,7574.A0A1S3HJB2,0
6184.A0A430Q0J5,6184.A0A430QFP1,1
37653.A0A0L8FRS8,37653.A0A0L8GGV8,1
48269.A0A183N0F0,48269.A0A183N6Z2,1
407821.A0A087T8V2,947166.A0A1D1UGY5,0
947166.A0A1D1V6N4,947166.A0A1D1VV51,1
6669.E9GDR8,6669.E9I3I1,1
1561998.A0A1I7T0D0,1561998.A0A1I7V421,1
31234.E3NC49,7167.A0A182F2J4,0
947166.A0A1D1VYU5,947166.A0A1D1VZN5,1
299467.A0A443SQ73,400727.A0A2T7NW92,0
121845.A0A1S4EK74,400727.A0A2T7Q0F7,0
6184.A0A430QRR0,6973.A0A2P8XK63,0
48269.A0A183N0F0,48269.A0A183N6Z0,1
6186.A0A183JIS4,6186.A0A183KS51,1
48709.A0A1D2NE33,48709.A0A1D2NHA5,1
283909.R7T444,283909.R7TPA7,1
