protein1,protein2,Label
61383.ENSLCNP00005026240,61383.ENSLCNP00005031027,1
127582.A0A2Y9D6A2,127582.A0A2Y9QLR2,1
30066.A0A182UQ34,30066.A0A182UUS1,1
37347.ENSTBEP00000006390,37347.ENSTBEP00000006467,1
121224.E0VT87,61383.ENSLCNP00005011810,0
52904.ENSSMAP00000029416,77166.J3JVB5,0
32473.ENSXCOP00000018114,6188.A0A183QRK4,0
7176.B0WJV6,94128.A0A2A3E356,0
30521.ENSBGRP00000039511,39432.ENSSBOP00000035281,0
13146.ENSMUNP00000009548,610380.E2BVR5,0
12930.A0A0Q3TT66,12930.A0A0Q3VBF7,1
194338.ENSACUP00000000930,6277.A0A498ST95,0
2489341.ENSSHBP00005003548,2489341.ENSSHBP00005023084,1
8032.ENSSTUP00000088660,8032.ENSSTUP00000108966,1
37032.ENSSSUP00005000398,37032.ENSSSUP00005006048,1
37032.ENSSSUP00005003540,8153.ENSHBUP00000032258,0
29073.ENSUMAP00000016527,37032.ENSSSUP00005020018,0
56723.ENSLBEP00000004332,6216.A0A0R3SCN9,0
210632.ENSPRNP00000003365,210632.ENSPRNP00000041194,1
308060.ENSARWP00000013419,308060.ENSARWP00000021063,1
39432.ENSSBOP00000001519,39432.ENSSBOP00000013291,1
32507.ENSNBRP00000001627,32507.ENSNBRP00000021934,1
121845.A0A3Q0JI47,8030.ENSSSAP00000117640,0
61622.ENSRROP00000041700,96440.ENSSMRP00000015198,0
48698.ENSPFOP00000014743,6945.B7PU96,0
211598.ENSANIP00000014364,211598.ENSANIP00000026354,1
8005.ENSEEEP00000030490,8005.ENSEEEP00000042972,1
8005.ENSEEEP00000025068,8005.ENSEEEP00000035923,1
334426.A0A0R3PBG0,334426.A0A158PD14,1
127582.A0A2Y9TIT0,127582.A0A2Y9TL59,1
1503980.A0A261B4H9,32473.ENSXCOP00000001708,0
1611254.A0A2G5TGU8,1611254.A0A2G5TJS3,1
48699.ENSPLAP00000013316,48699.ENSPLAP00000024664,1
6277.A0A498SEW7,6277.A0A498SFN3,1
194338.ENSACUP00000010746,194338.ENSACUP00000018605,1
48701.ENSPMEP00000025777,6182.Q86E68,0
318479.A0A0N4U8B2,318479.A0A158Q6C9,1
121224.E0VTG8,121224.E0W0T3,1
471704.A0A151JC93,471704.A0A151JMB6,1
161767.ENSAPEP00000030238,6669.E9HK16,0
30464.ENSNPEP00000003306,30464.ENSNPEP00000021393,1
56723.ENSLBEP00000032223,56723.ENSLBEP00000034920,1
225164.V4B6F1,37032.ENSSSUP00005015330,0
308060.ENSARWP00000015196,308060.ENSARWP00000024965,1
8175.ENSSAUP00010002546,8175.ENSSAUP00010038391,1
104452.A0A0L7KPQ6,104452.A0A0L7LNM2,1
244447.ENSCSEP00000017373,244447.ENSCSEP00000033137,1
7266.A0A3B0J3N5,7266.A0A3B0JDL6,1
310752.A0A383ZY34,310752.A0A452CJZ5,1
53326.A0A016W004,69293.ENSGACP00000008118,0
93934.ENSCJPP00005002663,93934.ENSCJPP00005003789,1
8154.ENSACLP00000002618,8154.ENSACLP00000035667,1
13146.ENSMUNP00000006364,30538.ENSVPAP00000001860,0
12957.A0A158NC74,12957.A0A158NG13,1
127582.A0A2Y9QXX1,39432.ENSSBOP00000023507,0
29088.A0A2Y9ICI2,310752.A0A384AYL4,0
38626.ENSPCIP00000052087,8022.A0A060YRV1,0
6184.A0A430Q1Y2,8030.ENSSSAP00000000148,0
30538.ENSVPAP00000008069,96440.ENSSMRP00000016716,0
210632.ENSPRNP00000012853,210632.ENSPRNP00000023726,1
244447.ENSCSEP00000002038,244447.ENSCSEP00000019700,1
30521.ENSBGRP00000030017,7176.B0WXU0,0
37347.ENSTBEP00000002722,7159.Q17B41,0
37293.ENSANAP00000036604,7176.B0W340,0
456900.A0A195CI60,7176.B0X2V9,0
32473.ENSXCOP00000005310,32473.ENSXCOP00000005336,1
300112.A0A4S2KLZ4,300112.A0A4V6RGE9,1
168631.A0A3S2PEY7,37032.ENSSSUP00005008641,0
7370.T1P861,7868.ENSCMIP00000028373,0
38626.ENSPCIP00000018220,62062.ENSHHUP00000004235,0
118797.A0A340XKD2,96440.ENSSMRP00000023222,0
210632.ENSPRNP00000016090,28377.ENSACAP00000008898,0
93934.ENSCJPP00005002576,93934.ENSCJPP00005016644,0
30522.A0A4W2CLT9,308060.ENSARWP00000026981,0
61221.ENSVKKP00000028209,7227.FBpp0091134,0
40217.ENSJHYP00000021401,7897.ENSLACP00000014335,0
29073.ENSUMAP00000011648,93934.ENSCJPP00005007231,0
30019.A0A0M4E1K7,30019.A0A0M4EMC9,1
69293.ENSGACP00000002329,7227.FBpp0307457,0
6248.A0A0K0EBR2,8175.ENSSAUP00010029697,0
310752.A0A452CKB9,520822.A0A195BWM1,0
8081.ENSPREP00000006473,8081.ENSPREP00000029916,1
118797.A0A340WMK6,118797.A0A340XVP5,1
6526.A0A2C9LX14,8081.ENSPREP00000030504,0
194338.ENSACUP00000002740,30019.A0A0M4E5B8,0
40217.ENSJHYP00000002044,8187.ENSLCAP00010033596,0
1503980.A0A260ZX25,1503980.A0A261CF55,1
8030.ENSSSAP00000022027,8030.ENSSSAP00000035086,1
105785.A0A2J7QWQ1,46731.A0A3M6TYE5,0
29172.A0A0D8XBI6,29172.A0A0D8Y4S5,1
48699.ENSPLAP00000024779,48699.ENSPLAP00000030875,1
7897.ENSLACP00000003361,7897.ENSLACP00000009786,1
1841481.ENSSLDP00000021377,6280.A0A0N4TLM5,0
6185.A0A094ZUR7,6185.A0A095CCD3,1
8083.ENSXMAP00000036975,8083.ENSXMAP00000037797,1
121224.E0VFW3,6216.A0A0R3SAI2,0
241587.ENSACOP00000011350,241587.ENSACOP00000020846,1
300112.A0A4S2KNN3,7176.B0W797,0
407821.A0A087TF65,407821.A0A087U7Z2,1
586833.ENSMMDP00005020077,61383.ENSLCNP00005005512,0
1561998.A0A1I7U3J5,1561998.A0A1I7UJR4,0
225164.V3ZET1,225164.V3ZU90,1
30019.A0A0M4EZP6,6277.A0A498SKF6,0
6238.A8X3A2,7091.H9J265,0
310752.A0A383YY91,40217.ENSJHYP00000000036,0
7574.A0A1S3I2A5,7574.A0A1S3K3B3,1
105785.A0A2J7R3C1,105785.A0A2J7RCR1,1
168631.A0A3S2LQA1,69004.A0A182Q474,0
286419.ENSCAFP00020020764,7167.A0A182FAK0,0
61383.ENSLCNP00005004091,61383.ENSLCNP00005021889,1
30538.ENSVPAP00000004624,30538.ENSVPAP00000008158,1
104452.A0A0L7LMP5,30521.ENSBGRP00000030354,0
30464.ENSNPEP00000015236,37032.ENSSSUP00005012241,0
1676925.ENSPKIP00000007512,7234.B4G5H1,0
194338.ENSACUP00000008721,61621.ENSRBIP00000005676,0
103695.ENSPVIP00000008132,103695.ENSPVIP00000010392,1
136037.A0A067RHY4,136037.A0A067RL60,1
94237.ENSMMOP00000008363,94237.ENSMMOP00000020122,1
30521.ENSBGRP00000038836,7955.ENSDARP00000037569,0
61383.ENSLCNP00005034145,79684.ENSMOCP00000004197,0
286419.ENSCAFP00020000395,55661.A0A091GFY0,0
400682.A0A1X7UKI1,400682.A0A1X7V2Q5,1
30464.ENSNPEP00000002767,30464.ENSNPEP00000017978,1
135651.G0NWH6,135651.G0P2F3,1
1561998.A0A1I7U8I1,6211.A0A068Y8J4,0
310752.A0A383YZ68,38654.A0A3Q0G8F1,0
425635.ENSCPGP00000016211,8081.ENSPREP00000030176,0
283909.R7UC00,7244.B4LTW0,0
6336.A0A0V0S3C8,6336.A0A0V0SF15,1
425635.ENSCPGP00000000037,6277.A0A498SIU0,0
7375.A0A0L0CJ59,8128.ENSONIP00000051043,0
28743.ENSCVAP00000023891,30521.ENSBGRP00000036971,0
143630.A0A402FGT6,143630.A0A402FTX0,1
8153.ENSHBUP00000000685,8153.ENSHBUP00000034374,1
29088.A0A2Y9GW35,29139.ENSVURP00010021024,0
118797.A0A340XRS1,2489341.ENSSHBP00005015619,0
7764.ENSEBUP00000018359,7764.ENSEBUP00000025695,1
118200.A0A093GEB4,2489341.ENSSHBP00005018060,0
8078.ENSFHEP00000018505,8078.ENSFHEP00000020234,1
6183.G4M183,6279.A0A0H5S228,0
268474.A0A0V1M8E5,268474.A0A0V1N9G3,1
30464.ENSNPEP00000014163,40217.ENSJHYP00000008005,0
61621.ENSRBIP00000016420,61621.ENSRBIP00000020479,1
61383.ENSLCNP00005025281,6183.G4VBS1,0
2587831.ENSTMTP00000014520,2587831.ENSTMTP00000019382,1
103827.A0A0N5D819,30732.ENSOMEP00000022068,0
7159.Q1HR41,7159.Q1HRQ6,1
310752.A0A383YTH0,310752.A0A384BAJ1,1
7395.A0A1A9UTX4,7395.A0A1A9VWW5,1
30522.A0A4W2CWU1,61383.ENSLCNP00005002465,0
268474.A0A0V1MWF5,80972.ENSAOCP00000025229,0
61621.ENSRBIP00000036066,61621.ENSRBIP00000037772,1
32507.ENSNBRP00000004724,69293.ENSGACP00000022260,0
13347.A0A444TJ33,94827.A0A099YYC7,0
2489341.ENSSHBP00005007464,37546.A0A1B0G690,0
286419.ENSCAFP00020016171,286419.ENSCAFP00020030166,1
441366.ENSGWIP00000006091,441366.ENSGWIP00000030077,1
7168.A0A182N803,7168.A0A182ND83,1
6211.A0A068Y5K8,8030.ENSSSAP00000095965,0
391180.A0A2Y9IJB8,391180.A0A2Y9LAM4,1
118200.A0A093GIW8,38654.A0A1U7S526,0
307959.ENSSRHP00000037882,307959.ENSSRHP00000091589,1
118797.A0A340Y3D1,31246.A0A183Q862,0
2489341.ENSSHBP00005002148,286419.ENSCAFP00020009390,0
30066.A0A182V8N7,30066.A0A182VMG8,1
194338.ENSACUP00000017662,2015173.A0A026WUN5,0
128390.A0A091UU15,94237.ENSMMOP00000004959,0
121224.E0VLH6,121224.E0W3E9,1
456900.A0A151INP0,456900.A0A195BYY5,1
308060.ENSARWP00000002319,375764.ENSSORP00005050245,0
143630.A0A402F5V9,8154.ENSACLP00000004094,0
31246.A0A183NH97,31246.A0A183PY38,1
6248.A0A0K0E1N0,6248.A0A0K0E381,1
8010.ENSELUP00000026098,8010.ENSELUP00000035544,1
8167.A0A484DGU8,8167.A0A484DHK1,1
7757.ENSPMAP00000007665,7757.ENSPMAP00000008988,1
13735.ENSPSIP00000002554,7395.A0A1A9VNE0,0
6945.B7QLZ5,8022.A0A060VQT2,0
6282.A0A2K6VKZ9,80966.ENSAPOP00000005646,0
7370.T1PCW3,7370.T1PFF4,1
1661398.A0A482VN81,1661398.A0A482W6T9,1
1841481.ENSSLDP00000016127,1841481.ENSSLDP00000021115,1
55544.A0A4D9DDT1,55544.A0A4D9DP10,1
30611.ENSOGAP00000008381,39432.ENSSBOP00000002367,0
6238.A8WQT6,6238.A8XWN7,1
1503980.A0A261BWF9,1503980.A0A261C9M6,1
6211.A0A068YKA8,6211.A0A087W0U1,1
610380.E2BC91,610380.E2C6G7,1
6239.T01H3.1.2,6239.Y49A3A.2.4,1
29088.A0A2Y9H6V7,29088.A0A2Y9I210,1
30538.ENSVPAP00000002329,93934.ENSCJPP00005013053,0
135651.G0P255,135651.G0P989,1
37347.ENSTBEP00000001927,37347.ENSTBEP00000015158,1
30732.ENSOMEP00000002673,30732.ENSOMEP00000009387,1
286419.ENSCAFP00020021611,597456.A0A0L7QKH2,0
391180.A0A2Y9JHU6,8167.A0A484DM19,0
55544.A0A4D9EWP8,55544.A0A4D9F8Z4,1
456900.A0A151IAS1,456900.A0A195C7C8,1
8187.ENSLCAP00010020972,8187.ENSLCAP00010053168,1
13146.ENSMUNP00000012245,188379.A0A091JDT1,0
32507.ENSNBRP00000012347,32507.ENSNBRP00000017896,1
6211.A0A068Y1Y4,6211.A0A068YJN8,1
37003.ENSKMAP00000022306,441894.ENSSCUP00000007349,0
2489341.ENSSHBP00005002925,2489341.ENSSHBP00005012071,1
37001.A0A1A9W3Z9,52670.A0A2I4CY38,0
61621.ENSRBIP00000033945,64176.ENSPMRP00000014570,0
8128.ENSONIP00000035108,8128.ENSONIP00000039294,1
28743.ENSCVAP00000025540,7955.ENSDARP00000064738,0
8010.ENSELUP00000021906,8154.ENSACLP00000025378,0
425635.ENSCPGP00000007564,425635.ENSCPGP00000023536,1
29170.A0A368FGC9,29170.A0A368HA10,1
61622.ENSRROP00000009954,61622.ENSRROP00000033613,1
1841481.ENSSLDP00000019060,36166.T1H2P9,0
46245.A0A0R3P748,46245.Q29CL6,1
6335.A0A0V1LA28,8187.ENSLCAP00010004069,0
6239.F44B9.4a.1,6239.H25P06.2b.1,1
8128.ENSONIP00000065607,8128.ENSONIP00000076550,1
7897.ENSLACP00000001506,7897.ENSLACP00000020768,1
47969.ENSOABP00000028083,8081.ENSPREP00000015085,0
61819.ENSACIP00000018864,61819.ENSACIP00000026490,1
2489341.ENSSHBP00005005448,2489341.ENSSHBP00005019172,1
48701.ENSPMEP00000009591,6211.A0A068YF61,0
7227.FBpp0071846,7227.FBpp0073625,1
47969.ENSOABP00000014310,47969.ENSOABP00000052136,1
64791.A0A151XA58,64791.A0A151XCD7,1
168631.A0A437B9F2,6277.A0A498RYT7,0
7370.A0A1I8M1E4,7370.A0A1I8N4F6,1
8187.ENSLCAP00010006035,8187.ENSLCAP00010047365,1
55544.A0A4D9EIV3,55544.A0A4D9FAD8,1
118797.A0A340XFR1,8090.ENSORLP00000037126,0
8154.ENSACLP00000012866,8154.ENSACLP00000019334,1
37032.ENSSSUP00005024590,61853.ENSNLEP00000024812,0
104421.E2AXQ6,307959.ENSSRHP00000051789,0
118797.A0A340YD89,30521.ENSBGRP00000020173,0
6573.A0A210QRL4,79923.G7YQG7,0
7897.ENSLACP00000008280,7897.ENSLACP00000019775,1
94128.A0A2A3EDK6,94128.A0A2A3ENP7,1
29088.A0A2Y9H5K6,32473.ENSXCOP00000022277,0
103827.A0A0N5D634,188379.A0A091IQ80,0
72004.ENSBMUP00000022768,72004.ENSBMUP00000033972,1
30522.A0A4W2DRH5,6185.A0A095C853,0
8175.ENSSAUP00010050929,8175.ENSSAUP00010060081,1
178035.A0A154P616,178035.A0A154P817,1
8022.A0A060Y560,8022.A0A060ZKU6,1
112268.A0A182WHD2,8128.ENSONIP00000014240,0
39432.ENSSBOP00000004638,8078.ENSFHEP00000013883,0
39432.ENSSBOP00000010840,61853.ENSNLEP00000015585,0
586833.ENSMMDP00005010393,8081.ENSPREP00000006289,0
161767.ENSAPEP00000031687,28743.ENSCVAP00000019850,0
7070.D2A1X9,7070.D6W9B9,1
12930.A0A0Q3RI81,586833.ENSMMDP00005011945,0
37347.ENSTBEP00000012692,37347.ENSTBEP00000014703,1
30611.ENSOGAP00000000484,30611.ENSOGAP00000005822,1
127582.A0A2Y9DSQ5,127582.A0A2Y9EDB9,1
8083.ENSXMAP00000025119,8083.ENSXMAP00000031672,1
46731.A0A3M6TRA0,6183.A0A5K4F918,0
38654.A0A1U7RJL7,7868.ENSCMIP00000011946,0
30464.ENSNPEP00000007925,333673.A0A3M0JK36,0
6282.A0A044QWH3,6282.A0A044UJ36,1
104452.A0A0L7L0U1,80972.ENSAOCP00000008784,0
143630.A0A402F2U3,143630.A0A402FAA8,1
372326.A0A1V4IPW4,372326.A0A1V4J8G3,1
30066.A0A182UMR2,30066.A0A182V2L0,1
13146.ENSMUNP00000013351,13146.ENSMUNP00000014433,1
8078.ENSFHEP00000006275,8078.ENSFHEP00000010363,1
30538.ENSVPAP00000008991,37293.ENSANAP00000032406,0
8078.ENSFHEP00000000602,8078.ENSFHEP00000008118,1
30732.ENSOMEP00000032371,6188.A0A183QUE2,0
40217.ENSJHYP00000003851,93934.ENSCJPP00005020822,0
62062.ENSHHUP00000049561,62062.ENSHHUP00000061309,1
286419.ENSCAFP00020025709,286419.ENSCAFP00020027311,1
40217.ENSJHYP00000008144,45882.A0A0V1CI08,0
2489341.ENSSHBP00005021001,6573.A0A210Q499,0
37032.ENSSSUP00005022855,61383.ENSLCNP00005004844,0
308060.ENSARWP00000018099,990121.A0A0V1AA06,0
61221.ENSVKKP00000016220,61221.ENSVKKP00000026996,1
8022.A0A060WA76,8022.A0A060Y9X3,1
37653.A0A0L8HJP2,62062.ENSHHUP00000040015,0
29088.A0A2Y9I795,31033.ENSTRUP00000073061,0
8175.ENSSAUP00010035523,8175.ENSSAUP00010065018,1
286419.ENSCAFP00020004245,286419.ENSCAFP00020004341,1
161767.ENSAPEP00000010075,1676925.ENSPKIP00000022775,0
53468.A0A0R3UFR3,53468.A0A3P6HMQ3,1
61819.ENSACIP00000016826,79684.ENSMOCP00000012514,0
135651.G0MTM2,135651.G0P255,1
283909.R7U6F2,283909.R7UXB7,1
52904.ENSSMAP00000006999,52904.ENSSMAP00000033011,1
441366.ENSGWIP00000020452,441366.ENSGWIP00000045211,1
244447.ENSCSEP00000009382,244447.ENSCSEP00000031882,1
375764.ENSSORP00005056662,61221.ENSVKKP00000016864,0
80972.ENSAOCP00000006662,80972.ENSAOCP00000014350,1
286419.ENSCAFP00020000622,286419.ENSCAFP00020027222,1
310752.A0A383ZZW7,7176.B0WJ50,0
391180.A0A2Y9K3P1,391180.A0A2Y9KZ09,1
136037.A0A067R1H5,136037.A0A067R997,1
7370.A0A1I8MLV6,7370.T1PF34,1
225164.V4ANP6,283909.R7V4G3,0
105785.A0A2J7R8D2,188379.A0A091JDF7,0
300112.A0A4S2L9M6,372326.A0A1V4KE86,0
30608.ENSMICP00000006620,30608.ENSMICP00000028483,1
144512.A0A0V0TQC4,144512.A0A0V0TWC0,1
7234.B4H1L6,7234.B4H9N7,1
52670.A0A2I4CL13,8167.A0A484CXW2,0
29088.A0A2Y9I2W2,7070.D6WVD0,0
7176.B0WSW1,7176.B0XK97,1
8090.ENSORLP00000001372,8090.ENSORLP00000007920,1
244447.ENSCSEP00000018832,6280.A0A0N4TLI7,0
194338.ENSACUP00000018158,8081.ENSPREP00000018410,0
1841481.ENSSLDP00000000356,53468.A0A0R3U538,0
168631.A0A437BHA1,64791.A0A151X6H9,0
286419.ENSCAFP00020005962,286419.ENSCAFP00020027083,1
118200.A0A093G6M8,118200.A0A093GUL4,1
72004.ENSBMUP00000015794,72004.ENSBMUP00000033450,1
28377.ENSACAP00000011973,30521.ENSBGRP00000013350,0
168631.A0A437B288,168631.A0A437BCD5,1
7029.C4WSH2,7029.J9JMT1,1
8154.ENSACLP00000002822,8154.ENSACLP00000003055,1
13146.ENSMUNP00000009145,13146.ENSMUNP00000022468,1
128390.A0A091V4Q0,38654.A0A3Q0HKE4,0
44394.ENSZALP00000007105,6669.E9GN88,0
6973.A0A2P8XNM2,6973.A0A2P8YTF5,1
13735.ENSPSIP00000002968,13735.ENSPSIP00000004571,1
334426.A0A3P7HA87,8175.ENSSAUP00010042376,0
118200.A0A093GJU9,118200.A0A093GL62,1
441366.ENSGWIP00000051230,441366.ENSGWIP00000055495,1
1561998.A0A1I7SYJ5,30608.ENSMICP00000024629,0
2587831.ENSTMTP00000020551,6280.A0A158PSR7,0
282301.A0A267E607,282301.A0A267ECV8,1
211598.ENSANIP00000010825,61221.ENSVKKP00000018093,0
46731.A0A3M6TJV5,46731.A0A3M6V658,1
241587.ENSACOP00000021616,2489341.ENSSHBP00005001353,0
30608.ENSMICP00000047592,56723.ENSLBEP00000021398,0
299321.ENSDCDP00000043616,299321.ENSDCDP00000062509,1
7994.ENSAMXP00000018383,7994.ENSAMXP00000029947,1
8010.ENSELUP00000006084,8010.ENSELUP00000033409,1
6973.A0A2P8XV80,6973.A0A2P8YG09,1
441894.ENSSCUP00000018978,7998.ENSIPUP00000014829,0
471704.A0A151ITK3,471704.A0A151IVP7,1
118797.A0A340Y3E5,286419.ENSCAFP00020000206,0
32473.ENSXCOP00000004075,8022.A0A060WUJ7,0
300112.A0A4S2KBS6,300112.A0A4S2KP12,1
61383.ENSLCNP00005007363,61383.ENSLCNP00005024476,1
375764.ENSSORP00005037309,93934.ENSCJPP00005026975,0
7998.ENSIPUP00000013550,7998.ENSIPUP00000020523,1
299467.A0A443S708,6248.A0A0K0DXQ7,0
400682.A0A1X7V0I2,441894.ENSSCUP00000008992,0
29088.A0A2Y9GQQ3,391180.A0A2Y9KIR9,0
118797.A0A340XWL4,30521.ENSBGRP00000011569,0
425635.ENSCPGP00000019947,7994.ENSAMXP00000029834,0
7222.B4JQL6,7222.B4JTX8,1
12957.A0A158NLJ9,12957.A0A158NW41,1
144197.ENSSPAP00000016293,144197.ENSSPAP00000019691,1
244447.ENSCSEP00000029824,6239.Y40B1B.5.1,0
39432.ENSSBOP00000007145,39432.ENSSBOP00000016939,1
121845.A0A1S3DHN9,121845.A0A1S3DSW4,1
299467.A0A443SV06,586833.ENSMMDP00005055044,0
29088.A0A2Y9G6S2,29088.A0A2Y9IG89,1
38772.ENSGAGP00000015319,38772.ENSGAGP00000027051,1
30538.ENSVPAP00000004338,471704.A0A151JMB6,0
38654.A0A1U7RZ75,38654.A0A1U7SCR4,1
113540.ENSSFOP00015032981,8083.ENSXMAP00000009949,0
113540.ENSSFOP00015030816,113540.ENSSFOP00015072098,1
375764.ENSSORP00005001970,94237.ENSMMOP00000020746,0
211598.ENSANIP00000003703,211598.ENSANIP00000014327,1
188379.A0A091JI14,38772.ENSGAGP00000012027,0
30608.ENSMICP00000011498,30608.ENSMICP00000037715,1
12957.A0A158NVM8,30608.ENSMICP00000032177,0
308060.ENSARWP00000022786,39432.ENSSBOP00000037685,0
7918.ENSLOCP00000013493,7918.ENSLOCP00000017361,1
310752.A0A384A3R6,6526.A0A2C9K1W7,0
61853.ENSNLEP00000011945,61853.ENSNLEP00000047690,1
29088.A0A2Y9GU86,29088.A0A2Y9HQK4,1
93934.ENSCJPP00005012199,93934.ENSCJPP00005025235,1
69293.ENSGACP00000021980,69293.ENSGACP00000027669,1
194338.ENSACUP00000004005,425635.ENSCPGP00000009552,0
52670.A0A2I4B9E2,52670.A0A2I4C2X6,1
7370.A0A1I8NCC4,7370.T1PBE8,1
13735.ENSPSIP00000016705,282301.A0A267E0Y5,0
334426.A0A0R3PLD2,93934.ENSCJPP00005005113,0
6526.A0A2C9JH77,7176.B0WA23,0
30611.ENSOGAP00000001421,30611.ENSOGAP00000008234,1
6282.A0A044UJI9,7091.H9JL35,0
69293.ENSGACP00000003164,69293.ENSGACP00000022975,1
31246.A0A183NDI9,31246.A0A183Q2P3,1
61853.ENSNLEP00000035393,8030.ENSSSAP00000032925,0
30608.ENSMICP00000008987,32507.ENSNBRP00000008602,0
137246.A0A401RRA4,137246.A0A401SZD0,1
94237.ENSMMOP00000016086,94237.ENSMMOP00000021334,1
56723.ENSLBEP00000009585,56723.ENSLBEP00000010438,1
80966.ENSAPOP00000006717,80966.ENSAPOP00000020603,1
391180.A0A2Y9JDX6,7375.A0A0L0BNA7,0
30732.ENSOMEP00000019220,425635.ENSCPGP00000020601,0
299123.ENSLSDP00000022046,30522.A0A4W2H686,0
30464.ENSNPEP00000009702,310752.A0A383YV05,0
6293.A0A183Y4R3,8153.ENSHBUP00000032716,0
7994.ENSAMXP00000033457,8187.ENSLCAP00010035359,0
61622.ENSRROP00000000372,79684.ENSMOCP00000018025,0
61853.ENSNLEP00000005468,94237.ENSMMOP00000018909,0
30608.ENSMICP00000047108,72004.ENSBMUP00000024244,0
93934.ENSCJPP00005012421,93934.ENSCJPP00005020183,1
6211.A0A068YAH5,7217.B3MZ63,0
29088.A0A2Y9H568,8005.ENSEEEP00000046737,0
307959.ENSSRHP00000099233,7998.ENSIPUP00000001097,0
29088.A0A2Y9H285,30521.ENSBGRP00000028992,0
