protein1,protein2,Label
70415.A0A5S6R632,70415.A0A5S6R6E6,1
104421.E2AAE5,1611254.A0A2G5VEF5,0
7764.ENSEBUP00000011529,7764.ENSEBUP00000014065,1
13347.A0A444SC82,13347.A0A444TC38,1
32264.T1KN19,32264.T1KSI3,1
121845.A0A1S3DDX4,121845.A0A1S4EPT0,1
37546.A0A1B0G815,38626.ENSPCIP00000042612,0
282301.A0A1I8HUC8,282301.A0A267GPF1,1
7029.J9K3L9,7029.J9M4K8,1
13249.T1HB85,13249.T1HPI2,1
400727.A0A2T7NUN3,7029.J9JPU0,0
126957.T1JFM6,126957.T1JP07,1
7238.B4HLE6,7238.B4IH85,1
400727.A0A2T7NFC9,6689.A0A423T952,0
282301.A0A267EZJ9,282301.A0A267H9H6,1
947166.A0A1D1UUG8,947166.A0A1D1V5D3,1
121224.E0VV75,121224.E0VYQ5,1
36166.T1GHU0,36166.T1H0A0,1
7574.A0A1S3HHZ1,7574.A0A1S3K9M8,1
7574.A0A1S3HQU5,7574.A0A1S3JZV8,1
283909.R7TQG4,299467.A0A443SD78,0
283909.R7TPY4,283909.R7UDI5,1
400682.A0A1X7VA81,400682.A0A1X7VBQ7,1
37653.A0A0L8FQ87,947166.A0A1D1UJ05,0
7227.FBpp0083574,7227.FBpp0311815,1
31234.E3MZR8,37653.A0A0L8GLP2,0
37347.ENSTBEP00000001469,6945.B7QL74,0
400682.A0A1X7VS69,6188.A0A183REX7,0
6186.A0A183JUA0,6337.A0A0V1ECJ0,0
13249.T1HKF7,136037.A0A067RVG4,0
299467.A0A443SSV5,299467.A0A443SWQ2,1
121845.A0A1S3CW67,121845.A0A1S4EMG4,1
6832.A0A553PDC4,6973.A0A2P8Z1N8,0
2018661.A0A2A2M0E2,70415.A0A5S6Q9D3,0
268474.A0A0V1MPJ5,6198.A0A075ADI1,0
407821.A0A087T2R8,6238.A8XVJ7,0
2018661.A0A2A2KBA6,2018661.A0A2A2L2Z5,1
2018661.A0A2A2J646,2018661.A0A2A2JLY6,1
6832.A0A553NV65,6973.A0A2P8YD35,0
103827.A0A158RD39,62062.ENSHHUP00000008858,0
6313.A0A0K0DK88,70415.A0A5S6QJW2,0
2018661.A0A2A2KI84,7764.ENSEBUP00000012633,0
13249.T1HVZ5,6669.E9I0J5,0
456900.A0A151IGR7,6188.A0A183QWC4,0
299321.ENSDCDP00000025704,400727.A0A2T7NBS5,0
121845.A0A3Q0JA91,53468.A0A0R3UD51,0
102285.A0A0R3TB35,70415.A0A5S6QZ99,0
37653.A0A0L8HRA7,7574.A0A1S3GYR5,0
7227.FBpp0070071,7227.FBpp0070072,1
299467.A0A443SD78,400682.A0A1X7T052,0
136037.A0A067RAK7,13616.ENSMODP00000045960,0
7266.A0A3B0JQ60,77166.U4UL30,0
32264.T1K467,32264.T1KTS4,1
299467.A0A443SEB2,299467.A0A443SWG5,1
13347.A0A444SNU9,7217.B3MWQ4,0
121845.A0A1S3DQL2,400727.A0A2T7NP72,0
282301.A0A267DSF5,7240.B4QXR1,0
407821.A0A087TC57,407821.A0A087UHZ9,1
7234.B4GEU7,7234.B4GGN4,1
13347.A0A444TQW2,53468.A0A3P6GCT7,0
7029.J9JW34,7029.J9M316,1
6689.A0A3R7MJ53,6689.A0A423T9R5,1
299467.A0A443S3C7,299467.A0A443SUC2,1
13347.A0A444SGY3,13347.A0A444TUQ2,0
282301.A0A1I8G436,282301.A0A267FWM7,1
1611254.A0A2G5SK35,1611254.A0A2G5U8N8,1
6973.A0A2P8XIF9,7764.ENSEBUP00000002047,0
307972.A0A2G8KLN9,307972.A0A2G8L686,1
151549.A0A4C1SKP3,79923.A0A3R7FAS7,0
1503980.A0A261BY87,1503980.A0A261C7A8,1
135651.G0MTG6,32264.T1JSA8,0
137246.A0A401TPJ0,72004.ENSBMUP00000021045,0
7764.ENSEBUP00000004650,7764.ENSEBUP00000024650,1
62062.ENSHHUP00000072442,7240.B4QS09,0
6182.A0A4Z2DTT9,6412.T1ED56,0
46835.A0A504ZAU6,6216.A0A0R3SSY5,0
400682.A0A1X7TMB4,400682.A0A1X7VTT6,1
6412.T1ES75,6412.T1ESG3,1
13347.A0A444TC51,13347.A0A444TT76,0
32264.T1KIQ5,8022.A0A060XPZ9,0
947166.A0A1D1VA33,947166.A0A1D1VCP2,1
7574.A0A1S3IGW3,7574.A0A1S3K949,1
299123.ENSLSDP00000009951,400727.A0A2T7PLA6,0
48709.A0A1D2NBZ6,62062.ENSHHUP00000065225,0
407821.A0A087V0K1,6573.A0A210QNX4,0
102285.A0A0R3T3D6,31234.E3LZ71,0
1676925.ENSPKIP00000010429,1676925.ENSPKIP00000028596,1
6184.A0A430Q308,6184.A0A430QCL1,1
334426.A0A0R3PL53,334426.A0A0R3Q0H2,1
6238.P41957,70415.A0A5S6QWP5,0
307972.A0A2G8K0V2,37546.A0A1B0FQ08,0
53326.A0A016SVN4,7668.W4YQR6,0
7574.A0A1S3H0W6,7574.A0A1S3K0L8,1
13347.A0A444SG86,13347.A0A444TGB6,1
282301.A0A1I8G436,282301.A0A1I8GMN0,1
135651.G0N0F2,990121.A0A0V1AE07,0
32264.T1KK85,6313.A0A158P685,0
47969.ENSOABP00000030956,6832.A0A553PMM0,0
6945.B7QNI9,7574.A0A1S3JWM7,0
46245.B5DHQ8,46245.Q29JW3,1
282301.A0A267EZJ9,93934.ENSCJPP00005001632,0
103695.ENSPVIP00000004806,6210.W6VBL1,0
13347.A0A444TKX7,947166.A0A1D1VM93,0
400727.A0A2T7P4E8,400727.A0A2T7P4Q5,1
121845.A0A1S3D1E6,121845.A0A3Q0J1Y6,1
2587831.ENSTMTP00000026073,6185.A0A095C665,0
400682.A0A1X7V768,7240.B4QFU8,0
299467.A0A443SH91,299467.A0A443SQJ0,1
6182.A0A4Z2D6E6,6573.A0A210R5A2,0
102285.A0A0R3TJE1,102285.A0A0R3TW72,1
32264.T1L4V1,7764.ENSEBUP00000011851,0
37653.A0A0L8FF66,37653.A0A0L8IB62,1
7217.B3MYP9,7370.A0A1I8M1Q8,0
400682.A0A1X7THZ2,400682.I1FHB6,1
48709.A0A1D2MDW2,64176.ENSPMRP00000033133,0
407821.A0A087U5X9,407821.A0A087U9L6,1
7375.A0A0L0CC25,7764.ENSEBUP00000025458,0
7102.A0A2A4JA28,7102.A0A2A4K6H0,1
126957.T1IQ31,126957.T1IWR6,1
6973.A0A2P8XDI2,6973.A0A2P8YJV0,1
104452.A0A0L7L7B1,7234.B4GW63,0
7234.B4GKW8,8083.ENSXMAP00000030259,0
40217.ENSJHYP00000007390,40217.ENSJHYP00000014472,1
136037.A0A067RAZ3,70415.A0A5S6QDT6,0
32264.T1JVL1,7398.A0A1A9ZHP4,0
37653.A0A0L8IC70,7260.B4MQQ0,0
6182.A0A4Z2DAG6,6182.Q5DB28,1
135651.G0ME79,135651.G0NNZ2,1
6573.A0A210QMN4,6573.A0A210QNQ7,1
6290.A0A3P8AWB7,7395.A0A1A9UVD2,0
6689.A0A3R7MDD8,6689.A0A3R7P692,1
6186.A0A183JQM4,77166.N6UF97,0
947166.A0A1D1V0F8,947166.A0A1D1VBF9,1
37032.ENSSSUP00005033049,947166.A0A1D1UTG8,0
168631.A0A437ATT8,283909.R7UGE7,0
1503980.A0A260ZPC2,1503980.A0A261AWE7,1
6412.T1FHB2,7764.ENSEBUP00000015472,0
121845.A0A1S4EJF0,70415.A0A5S6QNX0,0
31246.A0A183NGE6,31246.A0A183P6F3,1
7217.B3M0X9,7217.B3MME0,1
2489341.ENSSHBP00005008992,45351.A7RGK8,0
121845.A0A1S4E7V6,31234.E3NTQ9,0
334426.A0A0R3PMS3,334426.A0A158PHX6,1
70415.A0A5S6QE36,70415.A0A5S6QJN8,1
6198.A0A074ZV44,6198.A0A075A221,1
2018661.A0A2A2JVL3,2018661.A0A2A2KGQ7,1
6188.A0A183QLU0,6188.A0A183RG85,1
135651.G0MCA1,7266.A0A3B0JGT6,0
6526.A0A2C9KVQ5,7029.X1X4Y4,0
126957.T1IKS9,61383.ENSLCNP00005020171,0
947166.A0A1D1V1X3,947166.A0A1D1V562,1
334426.A0A0R3PY12,334426.A0A3P7I087,1
7764.ENSEBUP00000009563,7764.ENSEBUP00000024650,1
102285.A0A0R3T810,102285.A0A0R3TIJ7,1
30019.A0A0M4EP61,7232.A0A484BEM7,0
6669.E9HC77,6669.E9HSG8,1
1965070.A0A3S3PJZ4,1965070.A0A443QGG3,1
104452.A0A0L7KRT4,104452.A0A0L7LJU6,1
283909.N1PBA5,283909.R7VHB6,1
32264.T1K1H2,32264.T1KQQ2,1
318479.A0A158Q3S5,318479.A0A3P7PJS7,1
29170.A0A368F6N8,36166.T1H6R1,0
6186.A0A183JH98,6186.A0A183JUI1,1
6188.A0A183R8W3,6188.A0A183RY50,1
225164.V3ZN64,225164.V4A731,1
456900.A0A195CQV6,56723.ENSLBEP00000005304,0
400727.A0A2T7PVD1,7574.A0A1S3K949,0
121224.E0VJJ7,121224.E0VMQ1,1
6573.A0A210PFJ9,6573.A0A210QDT1,1
6832.A0A553NPT5,6832.A0A553PKS6,1
46731.A0A3M6V0J7,77166.U4U3T6,0
282301.A0A267FLN3,282301.A0A267H833,1
70667.A0A183S920,70667.A0A183SUX6,1
6184.A0A430QS67,6210.W6V105,0
1503980.A0A261AUF7,1503980.A0A261C661,1
282301.A0A267GQA2,307972.A0A2G8L787,0
307972.A0A2G8LQA8,7227.FBpp0290490,0
6689.A0A3R7N727,6689.A0A3R7P7Z9,1
7234.B4GTR8,77166.N6TE94,0
1965070.A0A3S3P037,30521.ENSBGRP00000030871,0
282301.A0A267DSF5,282301.A0A267E1P6,1
400682.A0A1X7UBG7,400682.A0A1X7V828,1
48709.A0A1D2MYK3,48709.A0A1D2NHA5,1
46835.A0A504YGU7,947166.A0A1D1V9I7,0
2018661.A0A2A2JVW2,2018661.A0A2A2L5G2,1
6186.A0A183KTS5,70667.A0A3P7EKS0,0
7574.A0A1S3H4U3,7574.A0A1S3K3W0,1
6832.A0A553NBL7,6832.A0A553P286,1
70667.A0A183SH51,70667.A0A3P7CTZ9,1
6832.A0A553N8B0,7260.B4N284,0
7070.A0A139WF15,7070.D6WD31,1
102285.A0A0R3TBW5,102285.A0A0R3TLM7,1
6945.B7QLX4,8010.ENSELUP00000021194,0
225164.V4BTZ8,225164.V4CGU2,1
1965070.A0A3S3PLA6,1965070.A0A3S3SPM2,1
121224.E0VWC1,121224.E0W1U7,1
31234.E3LYZ5,6689.A0A3R7PYM2,0
947166.A0A1D1VBP8,947166.A0A1D1VLG1,1
282301.A0A267F1M2,282301.A0A267FI35,1
7375.A0A0L0BQV5,7375.A0A0L0CBK7,1
6211.A0A087VYB3,8010.ENSELUP00000035302,0
126957.T1IQD8,126957.T1J1L8,1
407821.A0A087T2T8,6526.A0A2C9KD53,0
400682.A0A1X7UYV5,6184.A0A430Q4P4,0
6412.T1EYD6,7266.A0A3B0J1X1,0
135651.G0PCP6,947166.A0A1D1VA87,0
6573.A0A210PWK3,6573.A0A210PZS4,1
13249.T1HCR1,13249.T1HSW2,1
407821.A0A087SVX1,6669.E9HXK9,0
36166.T1H4G3,6198.A0A075A221,0
31246.A0A183PJ07,31246.A0A183PJI1,1
31234.E3LQQ5,6182.A0A4Z2DE59,0
126957.T1IQ79,126957.T1IWT3,1
1503980.A0A260ZB36,1503980.A0A261C6J9,1
121224.E0VHE9,121224.E0VX57,1
1503980.A0A261BVH7,56723.ENSLBEP00000026267,0
32264.T1JTH7,62062.ENSHHUP00000010983,0
6188.A0A183S3X1,7266.A0A3B0JH72,0
282301.A0A267G045,407821.A0A087T805,0
1561998.A0A1I7UJ70,2018661.A0A2A2LRR5,0
6188.A0A183Q980,6188.A0A183QAB2,1
6210.W6U1I2,6265.A0A0B2VNT4,0
2018661.A0A2A2KGQ7,2018661.A0A2A2KMJ8,1
6186.A0A183KIY2,6186.A0A183L6D7,1
6832.A0A553NBL7,6832.A0A553P1C4,1
282301.A0A1I8J9Z8,282301.A0A267DRA5,1
151549.A0A4C1VM12,282301.A0A267G4C6,0
151549.A0A4C1Y291,282301.A0A1I8HN31,0
400727.A0A2T7NXB8,8010.ENSELUP00000012090,0
121224.E0VRA6,121224.E0W118,1
121845.A0A1S4E9M7,6210.W6UU92,0
6945.B7PCR5,6945.B7PYD5,1
282301.A0A1I8I3S3,282301.A0A267GWL6,1
13347.A0A444SF23,13347.A0A444TJ26,1
77166.N6T055,77166.U4UKX0,1
13347.A0A444TMW7,13347.A0A444TTD6,1
13249.T1H9W1,400682.A0A1X7VV91,0
7574.A0A1S3HTK0,7574.A0A1S3HWK7,1
6198.A0A074ZW48,7167.A0A182FTY4,0
283909.R7UIE1,400682.A0A1X7VN92,0
7574.A0A1S3J2D8,7574.A0A2H4H0X6,1
7574.A0A1S3GXW3,7574.A0A1S3JSX9,1
103827.A0A0N5CQT3,36166.T1GGX1,0
1965070.A0A443RHD5,425635.ENSCPGP00000000080,0
6265.A0A0B2VSA1,6973.A0A2P8XXZ6,0
400682.A0A1X7V2W4,8022.A0A060W4F4,0
48269.A0A183LNZ5,48269.A0A183N0F0,1
282301.A0A1I8HY85,282301.A0A267GPF1,1
400682.A0A1X7VN92,7159.Q16MM1,0
407821.A0A087V0P7,7238.B4IIS3,0
6313.A0A0K0D1U7,6313.A0A0K0D1V4,1
102285.A0A0R3T3E9,102285.A0A0R3T9D0,1
1611254.A0A2G5THY0,283909.R7T5D5,0
282301.A0A267EVV9,282301.A0A267GBJ4,1
2587831.ENSTMTP00000020515,6689.A0A3R7MJM5,0
282301.A0A267EF23,282301.A0A267FZD3,1
121845.A0A1S3DDX4,121845.A0A1S4EPV3,1
6573.A0A210Q6H7,6573.A0A210QHY8,1
46731.A0A3M6TAI0,46731.A0A3M6UTW3,1
6573.A0A210PJ54,6573.A0A210Q5F6,1
121224.E0VH68,53468.A0A0R3U8S0,0
7227.FBpp0085744,7227.FBpp0308792,1
1676925.ENSPKIP00000006593,1676925.ENSPKIP00000028596,1
6210.W6UDN5,8030.ENSSSAP00000119873,0
299467.A0A443SB24,299467.A0A443SNE2,1
7029.J9JPU0,7029.J9K8C0,1
6689.A0A3R7LYM6,6689.A0A423SHP9,1
104421.E1ZWY4,53326.A0A016VU84,0
299467.A0A443SQ09,6265.A0A0B2UXY9,0
135651.G0P190,282301.A0A267GQA2,0
282301.A0A267DHE6,282301.A0A267H1F4,1
947166.A0A1D1VA02,947166.A0A1D1VWA0,1
7029.C4WS39,7029.J9K2V6,1
121845.A0A1S3DJM0,7234.B4H2M5,0
135651.G0PHG9,282301.A0A267E938,0
37653.A0A0L8FQL3,37653.A0A0L8I478,1
6205.A0A0R3WPB1,6205.A0A0R3X6S4,1
126957.T1IV16,225164.V3ZN64,0
283909.R7UGE9,6182.A0A4Z2D432,0
1503980.A0A261C270,1611254.A0A2G5U711,0
6188.A0A183R833,947166.A0A1D1ULK1,0
610380.E2B876,610380.E2BAP0,1
70667.A0A183T5N9,70667.A0A183T862,1
6973.A0A2P8Y6N0,6973.A0A2P8ZBT5,1
151549.A0A4C1XPC3,6832.A0A553NZ20,0
30019.A0A0M4EI14,30019.A0A0M4EZS7,1
102285.A0A0R3T4H3,102285.A0A158QGH3,1
7227.FBpp0081124,7227.FBpp0305541,1
6832.A0A553NBP3,6832.A0A553NFE7,1
282301.A0A267G1C6,6183.A0A3Q0KI59,0
307972.A0A2G8LFC8,6526.A0A2C9LFB2,0
126957.T1IQ31,126957.T1IQ79,1
7029.C4WUH9,7029.J9KAN0,1
121845.A0A1S3DQL2,46245.Q2M0C4,0
947166.A0A1D1V0Y4,947166.A0A1D1VA33,1
48269.A0A183LQP1,48269.A0A183MW92,1
13249.T1I8R1,6290.A0A3P8AWB7,0
299123.ENSLSDP00000014361,6689.A0A3R7LWV0,0
6669.E9GDR8,6669.E9HVZ6,1
6412.T1FB56,8030.ENSSSAP00000093555,0
48269.A0A183L8W9,48269.A0A183MK76,1
6573.A0A210PZC1,7029.J9JX81,0
6238.A8WW51,947166.A0A1D1UUT5,0
31246.A0A183NJM2,31246.A0A183P5K7,1
6184.A0A430Q4T1,6184.A0A430QB31,1
48709.A0A1D2M7U0,48709.A0A1D2ND51,1
2018661.A0A2A2L8N6,2018661.A0A2A2LZZ7,1
31234.E3MLI5,7227.FBpp0072154,0
1965070.A0A443QVA2,1965070.A0A443RCI1,1
29172.A0A0D8XNY2,77166.U4UPF5,0
46245.Q29EM7,7574.A0A1S3K1V8,0
70415.A0A5S6QAG5,70415.A0A5S6QMN5,1
400682.A0A1X7VI53,400682.A0A1X7VM89,1
103695.ENSPVIP00000026773,7574.A0A1S3K949,0
6689.A0A3R7MF24,6689.A0A423U4B6,1
300112.A0A4S2JQ56,31234.E3NDC2,0
282301.A0A267GJH3,283909.R7ULG2,0
135651.G0N8F4,282301.A0A267DCN3,0
30464.ENSNPEP00000017738,400682.A0A1X7UY86,0
37653.A0A0L8GDZ5,7234.B4H0D0,0
6832.A0A553PAQ0,6832.A0A553PFF2,1
64176.ENSPMRP00000012179,64176.ENSPMRP00000034919,1
947166.A0A1D1V364,947166.A0A1D1VQ34,1
48709.A0A1D2NK20,8175.ENSSAUP00010019085,0
6832.A0A553N8C3,6832.A0A553NFE5,1
6188.A0A183R9V1,6188.A0A183RD71,1
6689.A0A423TBF1,70415.A0A5S6QFF3,0
283909.R7T444,283909.R7V275,1
282301.A0A267ESC3,282301.A0A267G235,1
6290.A0A0N4X754,7574.A0A1S3I257,0
1611254.A0A2G5THY0,1611254.A0A2G5VEF5,1
1841481.ENSSLDP00000006877,400682.A0A1X7U805,0
6832.A0A553NAU6,6832.A0A553PH04,1
1561998.A0A1I7U7V5,6973.A0A2P8Z699,0
121224.E0VL43,121224.E0W008,1
13249.T1HMR1,46835.A0A504YTH5,0
6184.A0A430Q8E9,6184.A0A430QH64,1
6313.A0A0K0DBZ6,7574.A0A1S3J981,0
53468.A0A158QVZ7,7029.X1WIG1,0
947166.A0A1D1VE05,947166.A0A1D1VV51,1
70667.A0A183T4F6,8030.ENSSSAP00000102908,0
6183.A0A3Q0KFF7,6183.A0A3Q0KV11,1
121224.E0VCP1,121224.E0VUH9,1
6573.A0A210QN90,6573.A0A210QNN3,1
299321.ENSDCDP00000011096,299321.ENSDCDP00000061473,1
1503980.A0A261BIE4,7244.B4LZE3,0
6573.A0A210PEN9,6573.A0A210QXZ2,1
136037.A0A067QLP0,136037.A0A067QU54,1
6945.B7Q7R2,7574.A0A1S3H038,0
6198.A0A074ZR14,8030.ENSSSAP00000003546,0
48269.A0A183LU61,70415.A0A5S6Q9T7,0
6832.A0A553P468,6832.A0A553PFA9,1
282301.A0A267EZW5,7719.ENSCINP00000017779,0
2018661.A0A2A2JVU1,2018661.A0A2A2L5G2,1
7719.ENSCINP00000001166,7719.ENSCINP00000009339,1
2018661.A0A2A2JB78,375764.ENSSORP00005044234,0
1611254.A0A2G5VGS3,6669.E9GB89,0
2018661.A0A2A2K8R2,2018661.A0A2A2KM01,1
407821.A0A087TSG7,407821.A0A087UV33,1
407821.A0A087UHZ9,407821.A0A087UTS4,1
7764.ENSEBUP00000000501,7764.ENSEBUP00000023809,1
45882.A0A0V1CS31,6526.A0A2C9JER1,0
6669.E9HC77,6945.B7PR91,0
282301.A0A267DWX5,299467.A0A443RTR1,0
48709.A0A1D2M5V5,8010.ENSELUP00000028476,0
29170.A0A368FAP8,37653.A0A0L8G0V8,0
6945.B7PEL4,7217.B3M583,0
13249.T1HX54,947166.A0A1D1VUV3,0
318479.A0A3P7QV67,6205.A0A0R3WTB3,0
103827.A0A158RAK5,1965070.A0A3S3PCC7,0
282301.A0A267DCN3,282301.A0A267EZJ9,1
1965070.A0A3S3NX49,40217.ENSJHYP00000001161,0
1561998.A0A1I7TNJ4,168631.A0A3S2P068,0
168631.A0A437BJS0,7234.B4GPZ0,0
300112.A0A4S2KE75,7029.J9JWE0,0
32264.T1JVL1,32264.T1K467,1
13347.A0A444SBG3,13347.A0A444SVL2,1
13347.A0A444T1V5,13347.A0A444TGS5,1
13347.A0A444TKX7,70667.A0A183T7F0,0
121845.A0A3Q0IP84,282301.A0A267DJ65,0
947166.A0A1D1VNY2,947166.A0A1D1VT59,1
105785.A0A2J7QWA7,13146.ENSMUNP00000008330,0
6945.B7PSH3,7232.A0A484BWT6,0
105785.A0A2J7PV63,7240.B4Q654,0
407821.A0A087TDK4,407821.A0A087THW0,1
299467.A0A443SN62,48269.A0A183M0V7,0
126957.T1IN88,126957.T1JIS0,1
6412.T1FP98,6412.T1FRH2,1
135651.G0N5J5,135651.G0NH40,1
2018661.A0A2A2JUE0,2018661.A0A2A2KH05,1
70667.A0A183T9D8,70667.A0A3P7D2T7,1
1561998.A0A1I7T540,299467.A0A443S855,0
6832.A0A553NDR3,6832.A0A553NXT5,1
283909.R7ULG2,30019.A0A0M3QVM0,0
70415.A0A5S6QUF6,70415.A0A5S6R3M5,1
56216.A0A1A6H0A7,56216.A0A1A6HH45,1
13249.T1HA91,13249.T1HD42,1
178035.A0A154PDN6,400682.A0A1X7VLS8,0
225164.V4A861,299467.A0A443SCX1,0
225164.V4AVC2,70415.A0A5S6R1H2,0
13347.A0A444T3V9,13347.A0A444TS17,1
13347.A0A444TSG1,400682.A0A1X7UX72,0
1965070.A0A443QMA2,1965070.A0A443RCI1,1
1611254.A0A2G5SI52,1611254.A0A2G5VW08,1
70415.A0A5S6R1H2,70415.A0A5S6R4L1,1
7574.A0A1S3H7B1,7574.A0A1S3HWK7,1
282301.A0A267DWV9,282301.A0A267H6L3,1
947166.A0A1D1V1X3,947166.A0A1D1VKU0,1
282301.A0A267FTD1,7574.A0A1S3JZV8,0
121845.A0A1S3CUN2,6832.A0A553NFE5,0
31246.A0A183NVU8,31246.A0A183P6F3,1
1561998.A0A1I7TK98,1561998.A0A1I7TWV5,1
36166.T1GB03,36166.T1GPZ0,1
407821.A0A087TXY7,407821.A0A087UU26,1
32264.T1JZA4,32264.T1KEB9,1
6832.A0A553PGL8,6832.A0A553PJW1,1
121224.E0VD99,121224.E0VQ14,1
113540.ENSSFOP00015032860,2018661.A0A2A2KXL3,0
6526.A0A2C9KGD9,947166.A0A1D1VBE9,0
