protein1,protein2,Label
13347.A0A444SZI9,13347.A0A444T7D2,1
70667.A0A183TD81,94128.A0A2A3E390,0
31234.E3MLC9,6412.T1ES75,0
38626.ENSPCIP00000004365,64176.ENSPMRP00000012638,0
6183.A0A5K4F8E7,6183.G4VB00,1
32264.T1KBP0,32264.T1KNB1,1
1841481.ENSSLDP00000000670,6183.A0A3Q0KVJ9,0
318479.A0A0N4UFT6,7209.A0A1I7VL77,0
135651.G0NJS0,135651.G0NXV9,1
30066.A0A182V6S2,7029.J9K084,0
6198.A0A074ZT17,6198.A0A074ZV44,1
1965070.A0A443QG38,8187.ENSLCAP00010059202,0
113540.ENSSFOP00015001490,113540.ENSSFOP00015017893,1
127582.A0A2Y9DSG6,61819.ENSACIP00000003995,0
282301.A0A1I8JKY7,282301.A0A267GCP7,1
310752.A0A383YTC5,7757.ENSPMAP00000000424,0
6412.T1FHA1,6412.T1FNV2,1
126957.T1JFF1,6183.G4VB00,0
32264.T1KH75,32264.T1L3L7,1
77166.U4UIV9,77166.U4UKT9,1
143630.A0A402E7E6,143630.A0A402FVY9,1
456900.A0A195CQV6,520822.A0A151I398,0
38626.ENSPCIP00000030874,6832.A0A553NC59,0
53468.A0A0R3U5J9,53468.A0A0R3UIV1,1
13347.A0A444SL05,13616.ENSMODP00000026327,0
194338.ENSACUP00000005727,38626.ENSPCIP00000007617,0
6184.A0A430Q7L8,6945.B7PTE3,0
143630.A0A402F8R2,143630.A0A402G2R6,1
13249.R4G877,13249.T1HZX0,1
6239.MTCE.34.1,6239.Y45G12B.1.1,1
1661398.A0A482VWE2,61221.ENSVKKP00000004280,0
947166.A0A1C9ZP79,947166.A0A1D1V459,1
40217.ENSJHYP00000013957,7764.ENSEBUP00000010546,0
105785.A0A2J7NKF9,105785.A0A2J7Q2Q0,1
103695.ENSPVIP00000034642,2587831.ENSTMTP00000014997,0
118797.A0A340Y4C7,400727.A0A2T7NET8,0
7764.ENSEBUP00000001460,7764.ENSEBUP00000016971,1
69293.ENSGACP00000002407,7574.A0A1S3J5R5,0
7102.A0A2A4JDD7,8010.ENSELUP00000011547,0
6290.A0A0N4WCK0,6290.A0A0N4WRV6,1
6313.A0A0K0DBD4,6313.A0A0K0DK88,1
144197.ENSSPAP00000015410,62062.ENSHHUP00000029284,0
283909.R7TWH2,299321.ENSDCDP00000011528,0
6188.A0A183QRK4,6188.A0A183RDY8,1
307972.A0A2G8K618,307972.A0A2G8KW19,1
36166.T1GZG6,36166.T1H0A0,1
104421.E2ACN8,104421.E2AYJ8,1
46731.A0A3M6U375,46731.A0A3M6UB98,1
391180.A0A2Y9KQA0,6689.A0A423U671,0
31246.A0A183PCK7,6973.A0A2P8XG32,0
135651.G0PL95,80966.ENSAPOP00000014067,0
2018661.A0A2A2JYV4,2018661.A0A2A2LWT2,1
121845.A0A1S3DAN0,121845.A0A1S4ECN3,1
30522.A0A4W2BMT6,30522.A0A4W2IDH6,1
7460.A0A087ZU56,7460.A0A088AC03,1
69293.ENSGACP00000023982,79923.A0A419PFQ8,0
211598.ENSANIP00000008622,211598.ENSANIP00000026105,1
268474.A0A0V1MPJ5,268474.A0A0V1MY25,1
29172.A0A0D8XCI5,29172.A0A0D8Y810,1
6239.C18E3.8.1,6239.ZC434.6b.1,1
283909.R7TWV5,283909.R7V275,1
1611254.A0A2G5T814,1611254.A0A2G5U4Y2,1
1561998.A0A1I7TKS8,94237.ENSMMOP00000019676,0
6832.A0A553NEQ1,6832.A0A553P424,1
48269.A0A183MGT6,48269.A0A183N7H3,1
7070.D2A1X0,7070.D6WVD1,1
136037.A0A067RFW6,38772.ENSGAGP00000004040,0
28377.ENSACAP00000002167,407821.A0A087T2T8,0
6198.A0A074YW37,6198.A0A074ZQI6,1
37653.A0A0L8FWR1,37653.A0A0L8GX98,1
38654.A0A1U7SCT9,38654.A0A3Q0GVD1,1
1561998.A0A1I7V3K3,400682.A0A1X7V339,0
225164.V4A6Y7,225164.V4BQ50,1
6188.A0A183QPD8,6188.A0A183R5W3,1
6186.A0A183JDN4,62062.ENSHHUP00000044905,0
79923.A0A3R7C5E2,79923.A0A419QB72,1
56723.ENSLBEP00000024631,7244.B4LS17,0
6689.A0A423SM29,7868.ENSCMIP00000034188,0
6184.A0A430Q6G9,6184.A0A430QMH3,1
471704.A0A195DPV4,6198.A0A074Z575,0
13249.R4FND8,13347.A0A444TM16,0
6211.A0A068Y610,6211.A0A068YBD1,1
6335.A0A0V1KMI0,6335.A0A0V1LIH3,1
46245.Q29EF6,46245.Q29K08,1
126957.T1JBW7,39432.ENSSBOP00000040202,0
70415.A0A5S6Q4K6,70415.A0A5S6QE36,1
7070.D7EL46,947166.A0A1D1UG76,0
6185.A0A094ZC54,6185.A0A095A3D5,1
93934.ENSCJPP00005009254,93934.ENSCJPP00005023943,1
6210.U6JH36,6210.W6UDN5,1
210632.ENSPRNP00000033783,38626.ENSPCIP00000004365,0
7167.A0A182F2J4,7167.A0A182FVK8,1
7764.ENSEBUP00000015222,7764.ENSEBUP00000020334,1
194338.ENSACUP00000021371,6526.A0A2C9LWS4,0
334426.A0A0R3PE96,334426.A0A0R3PY12,1
126957.T1IMV1,126957.T1IY86,1
7764.ENSEBUP00000003455,7764.ENSEBUP00000005173,1
30464.ENSNPEP00000016403,400727.A0A2T7NBS2,0
7395.A0A1A9UNA3,7395.A0A1A9UR44,1
29172.A0A0D8XXY9,29172.A0A0D8Y2M6,1
6183.A0A3Q0KEP5,6183.A0A3Q0KVM1,1
283909.R7U2T3,6832.A0A553PH13,0
6188.A0A183QIF1,6188.A0A183R320,1
282301.A0A267ENR7,31246.A0A183PRH6,0
38654.A0A1U7RNV5,6973.A0A2P8YY58,0
2015173.A0A026X2M1,6185.A0A095AXV6,0
391180.A0A2Y9J2B4,7739.C3Z3W7,0
143630.A0A402EHF4,143630.A0A402EMA4,1
6239.F32A6.2.1,6239.T28F3.6.1,1
29170.A0A368FXZ7,77166.U4UE03,0
104452.A0A0L7KG07,7091.P49700,0
6573.A0A210PVA6,6573.A0A210R136,1
6186.A0A183KZW3,7574.A0A1S3HR62,0
7868.ENSCMIP00000019239,7868.ENSCMIP00000047836,1
6689.A0A3R7Q1Z4,6689.A0A423TCW1,1
13146.ENSMUNP00000001838,13146.ENSMUNP00000014773,1
268474.A0A0V1MC24,6945.B7PMA1,0
7240.B4QN65,947166.A0A1D1UKN0,0
6334.E5SY26,6945.B7QNI9,0
13347.A0A444T947,161767.ENSAPEP00000025882,0
29073.ENSUMAP00000000696,6188.A0A183R035,0
7998.ENSIPUP00000004816,7998.ENSIPUP00000019485,1
28743.ENSCVAP00000016217,53326.A0A016VCS2,0
7375.A0A0L0BYD7,7375.A0A0L0CNI1,1
8175.ENSSAUP00010002769,8175.ENSSAUP00010053093,1
7764.ENSEBUP00000002135,7764.ENSEBUP00000006846,1
104452.A0A0L7L234,104452.A0A0L7LHI4,1
121224.E0VFL9,30522.A0A4W2GIF3,0
30522.A0A4W2CUN4,36166.T1H504,0
62062.ENSHHUP00000021870,8005.ENSEEEP00000038523,0
143630.A0A402FP17,143630.A0A402G046,1
7395.A0A1A9VI04,8081.ENSPREP00000032333,0
6669.E9FTF8,6669.E9GU08,1
6184.A0A430Q0S5,6184.A0A430Q6G9,1
13616.ENSMODP00000040767,13616.ENSMODP00000045676,1
93934.ENSCJPP00005000602,93934.ENSCJPP00005006496,1
6184.A0A430PWZ3,6184.A0A430Q4M9,1
1611254.A0A2G5UJJ0,282301.A0A267DY51,0
70415.A0A5S6Q522,70415.A0A5S6QSF0,1
30538.ENSVPAP00000009258,7240.B4QV74,0
1965070.A0A3S3NXW7,990121.A0A0V0Z8E2,0
61221.ENSVKKP00000005513,61221.ENSVKKP00000005877,1
8022.A0A060YIW1,8022.A0A060YNP8,1
308060.ENSARWP00000020641,72004.ENSBMUP00000002386,0
39432.ENSSBOP00000030449,7994.ENSAMXP00000027382,0
13146.ENSMUNP00000007778,64176.ENSPMRP00000030339,0
102285.A0A0R3TKR7,37003.ENSKMAP00000025424,0
37001.A0A1A9WH46,37001.A0A1A9X5T0,1
37653.A0A0L8FQL3,37653.A0A0L8HSM5,1
62062.ENSHHUP00000058982,70415.A0A5S6QDT6,0
37032.ENSSSUP00005015760,6832.A0A553PRM3,0
7764.ENSEBUP00000002135,7764.ENSEBUP00000009957,1
62062.ENSHHUP00000012507,62062.ENSHHUP00000077571,1
310752.A0A384A9Q9,6211.A0A068YMB3,0
6290.A0A0N4VTF6,6290.A0A0N4W5P2,1
6526.A0A2C9JEL3,7238.B4HSA9,0
6412.T1FNP6,6412.T1FQB5,1
56216.A0A1A6GYX2,56216.A0A1A6H0A7,1
6337.A0A0V0XRE4,6337.A0A0V0YK88,1
72004.ENSBMUP00000021045,72004.ENSBMUP00000022042,1
947166.A0A1D1VLA0,947166.A0A1D1W944,1
2018661.A0A2A2KXL3,7260.B4NNX2,0
6239.F10B5.6.1,6239.F10C5.1.1,1
48269.A0A183M5J6,48269.A0A183MXU0,1
47308.ENSNMLP00000035266,7176.B0WRR3,0
375764.ENSSORP00005011859,375764.ENSSORP00005043604,1
7238.B4I3F9,7238.B4IBA4,1
6184.A0A430PXB9,6184.A0A430Q514,1
113540.ENSSFOP00015016297,13249.T1HZX0,0
6182.C1LQ32,6832.A0A553NAU6,0
1611254.A0A2G5THF9,8022.A0A060X998,0
7222.B4J103,7222.B4JKU7,1
105785.A0A2J7PV46,105785.A0A2J7R1Y1,1
13146.ENSMUNP00000001630,13146.ENSMUNP00000004573,1
30608.ENSMICP00000043936,6188.A0A183QX89,0
6832.A0A553NFE1,7897.ENSLACP00000018750,0
211598.ENSANIP00000016267,211598.ENSANIP00000019379,1
62062.ENSHHUP00000001937,62062.ENSHHUP00000005004,1
62062.ENSHHUP00000087738,7232.A0A484BWT3,0
12930.A0A0Q3P9Y8,300112.A0A4V3SAK6,0
1676925.ENSPKIP00000033428,48269.A0A183M915,0
310752.A0A384ASB2,7240.B4QQA7,0
7375.A0A0L0BXW8,7375.A0A0L0CIN0,1
6188.A0A183QPD8,6188.A0A183QRF5,1
37032.ENSSSUP00005031482,37032.ENSSSUP00005034874,1
38626.ENSPCIP00000047740,64176.ENSPMRP00000032691,0
6188.A0A183QY33,6188.A0A183S4F1,1
70415.A0A5S6Q2K7,70415.A0A5S6R572,1
77166.N6UL65,77166.U4U3U7,1
283909.R7TA67,283909.R7UEF1,1
282301.A0A267DCP8,307959.ENSSRHP00000032458,0
7091.H9J5U4,8022.A0A060W4F4,0
1561998.A0A1I7T7E7,1561998.A0A1I7US22,1
8010.ENSELUP00000011565,8010.ENSELUP00000012063,1
6945.B7PFT0,8005.ENSEEEP00000008663,0
7176.B0WCH0,7176.B0X811,1
77166.N6UDG2,77166.N6UGD8,1
6290.A0A0N4WZH9,7222.B4J8F2,0
211598.ENSANIP00000006990,7719.ENSCINP00000031082,0
7232.A0A484AYF2,7232.A0A484BMH1,1
53468.A0A0R3UEX2,96440.ENSSMRP00000000255,0
6238.A8WN71,6238.A8Y3J3,1
13347.A0A444T7F4,308060.ENSARWP00000020046,0
29172.A0A0D8X6I6,7375.A0A0L0C6X6,0
8022.A0A060WC21,8022.A0A060YZD6,1
1965070.A0A3S3RX97,1965070.A0A3S4RJ87,1
333673.A0A3M0JPJ8,333673.A0A3M0K0X8,1
6526.A0A2C9KBM3,6526.A0A2C9M099,1
407821.A0A087TH87,96440.ENSSMRP00000006181,0
48269.A0A183LCQ6,48269.A0A183N251,1
104421.E2ANQ3,6238.A8X0L5,0
400682.A0A1X7VUW4,8187.ENSLCAP00010021974,0
407821.A0A087SYA5,407821.A0A087TXY5,1
121224.E0VF53,121224.E0VFT9,1
40217.ENSJHYP00000009501,7240.B4Q6P0,0
151549.A0A4C1UPM1,151549.A0A4C1W485,1
64176.ENSPMRP00000036145,96440.ENSSMRP00000013678,0
6265.A0A0B2VW73,6412.T1FQ99,0
30608.ENSMICP00000022012,947166.A0A1D1VIA0,0
13146.ENSMUNP00000007432,6211.A0A068YMB3,0
113540.ENSSFOP00015049873,32264.T1K911,0
62062.ENSHHUP00000012507,62062.ENSHHUP00000086108,1
6216.A0A0R3SCH5,6216.A0A158QD79,1
1661398.A0A482VXR9,1661398.A0A482WEL9,1
137246.A0A401T1H9,7070.D6WN73,0
6238.A8XGG2,6238.A8XUK4,1
1561998.A0A1I7USQ8,1561998.A0A1I7UXW5,1
244447.ENSCSEP00000029768,32264.T1JQE4,0
102285.A0A0R3T483,102285.A0A0R3TIJ7,1
1561998.A0A1I7T9G3,1561998.A0A1I7TFK9,1
136037.A0A067R0I2,1503980.A0A261C7U0,0
334426.A0A0R3PYW5,334426.A0A158PM67,1
211598.ENSANIP00000022505,6265.A0A0B2V7U4,0
333673.A0A3M0IZT4,333673.A0A3M0K0X8,1
127582.A0A2Y9D9Z4,62062.ENSHHUP00000063587,0
456900.A0A195C3S4,456900.A0A195C5D7,1
241587.ENSACOP00000005851,6184.A0A430QGT0,0
6184.A0A430Q236,6184.A0A430QFZ2,1
104421.E2AH53,1611254.A0A2G5UU52,0
1965070.A0A3S3P1G0,310752.A0A383ZKI8,0
13146.ENSMUNP00000009168,13146.ENSMUNP00000011991,1
30522.A0A4W2E1Y0,407821.A0A087UII1,0
12957.A0A158NWS5,12957.A0A158NX99,1
178035.A0A154P1C2,178035.A0A154P6P6,1
104452.A0A0L7KNB5,104452.A0A0L7LMA0,1
31246.A0A183NT82,31246.A0A183PQP5,1
6183.G4VIB2,70667.A0A183TJX5,0
7994.ENSAMXP00000044719,7994.ENSAMXP00000054309,1
6689.A0A3R7M4Q7,6689.A0A3R7SWX2,1
32473.ENSXCOP00000011612,7668.W4YXN1,0
308060.ENSARWP00000001432,6973.A0A2P8ZF93,0
30522.A0A4W2GKH0,6184.A0A430PXE9,0
400682.A0A1X7UBJ1,400682.A0A1X7V1D3,1
286419.ENSCAFP00020028096,31234.E3MZR8,0
121224.E0VMN2,121224.E0VVS2,1
7168.A0A182N190,7168.A0A182NRX6,1
407821.A0A087U291,61819.ENSACIP00000005975,0
70415.A0A5S6QLH1,8090.ENSORLP00000023417,0
6239.F17C11.7a.2,6239.T14G10.7.2,1
103827.A0A0N5D4M8,103827.A0A3P7LQT1,1
29172.A0A0D8XGF2,29172.A0A0D8Y1Q4,1
37347.ENSTBEP00000001469,37347.ENSTBEP00000009658,1
31234.E3NMY0,94237.ENSMMOP00000020394,0
1661398.A0A482VP23,318479.A0A0N4UPP6,0
1676925.ENSPKIP00000041748,6973.A0A2P8XK65,0
102285.A0A0R3T5F1,6184.A0A430Q9P9,0
55661.A0A091FI26,6239.C37A2.4a.1,0
6186.A0A183L689,8167.A0A484CQC4,0
30019.A0A0M5IZW7,6184.A0A430QNA4,0
121845.A0A3Q0J382,6526.A0A2C9JQ75,0
307959.ENSSRHP00000017154,947166.A0A1D1V8H2,0
318479.A0A158Q4G1,318479.A0A3P7STQ7,1
126957.T1II41,6337.A0A0V1ECJ0,0
286419.ENSCAFP00020026600,7764.ENSEBUP00000000596,0
1611254.A0A2G5VFA5,282301.A0A267E6F9,0
102285.A0A0R3TCJ1,103695.ENSPVIP00000018924,0
282301.A0A267FAD8,282301.A0A267GGN0,1
29073.ENSUMAP00000009429,29073.ENSUMAP00000027876,1
1611254.A0A2G5VD42,1611254.A0A2G5VGD7,1
28743.ENSCVAP00000012984,70667.A0A183TJX5,0
32264.T1KSH9,8175.ENSSAUP00010066240,0
7574.A0A1S3JWU0,7574.A0A1S3K697,1
6211.A0A068XWA0,7260.B4MYL2,0
6689.A0A3R7SYF7,77166.U4UL30,0
168631.A0A437B659,30464.ENSNPEP00000017738,0
1611254.A0A2G5U4U9,1611254.A0A2G5U530,1
610380.E2BHU4,6689.A0A423T9S6,0
8022.A0A060Y436,8022.C1BGC8,1
36166.T1H0A0,36166.T1H0D9,1
6337.A0A0V0Y3G4,6337.A0A0V1FBF3,1
268475.A0A0V1HFQ2,268475.A0A0V1HVQ7,1
1676925.ENSPKIP00000020454,1676925.ENSPKIP00000033221,1
30538.ENSVPAP00000006857,597456.A0A0L7QP80,0
30538.ENSVPAP00000000146,30538.ENSVPAP00000007483,1
1503980.A0A261C7X5,7260.B4MQN3,0
7240.B4NUA4,7240.B4NUR9,1
48269.A0A183LQP1,48269.A0A183MK14,1
7091.H9J0Q1,7091.H9JPJ1,1
144197.ENSSPAP00000004106,37347.ENSTBEP00000004847,0
286419.ENSCAFP00020006823,48709.A0A1D2N478,0
286419.ENSCAFP00020022093,7234.B4GXR8,0
