protein1,protein2,Label
7227.FBpp0079262,7764.ENSEBUP00000001204,0
6239.F23B12.9.1,6239.T07C4.8.1,1
7574.A0A2R2MNC3,7757.ENSPMAP00000009974,0
6205.A0A0R3WWN6,70415.A0A5S6QK97,0
1611254.A0A2G5UT79,1611254.A0A2G5UUF5,1
283909.R7UN02,283909.R7V6S1,1
6412.T1EGF1,6412.T1EQG7,1
46835.A0A504YQT0,46835.A0A504YVB9,1
121845.A0A1S4EMW1,121845.A0A3Q0ISJ6,1
7375.A0A0L0CHY7,7375.A0A0L0CKD7,1
1561998.A0A1I7UC59,1561998.A0A1I7UG53,1
6186.A0A183K7Q9,6290.A0A0N4WQG0,0
62062.ENSHHUP00000087848,8078.ENSFHEP00000008600,0
7167.A0A182FTY4,96440.ENSSMRP00000003007,0
299467.A0A443SET2,6573.A0A210PKG6,0
282301.A0A267F5Q7,7029.J9JL43,0
45351.A7SYP5,6313.A0A0K0DMH5,0
13249.T1HFB2,13249.T1IB98,1
31246.A0A183Q6I5,6412.T1EH47,0
121224.E0VNN5,121224.E0VQ32,1
121224.E0VL31,121224.E0W0W8,1
7764.ENSEBUP00000003700,7764.ENSEBUP00000010446,1
118797.A0A340XJJ1,7102.A0A2A4J6R4,0
104452.A0A0L7KWF5,30464.ENSNPEP00000004645,0
29170.A0A368FKY7,30732.ENSOMEP00000026677,0
6184.A0A430Q1F8,6184.A0A430Q308,1
70415.A0A5S6Q5R8,70415.A0A5S6R3Y8,1
1503980.A0A261A258,1503980.A0A261BY24,1
1661398.A0A482VC28,1661398.A0A482W7W6,1
6689.A0A3R7QFG2,94128.A0A2A3EPL0,0
6832.A0A553NNF8,69004.A0A182QBE8,0
400682.A0A1X7UEV3,6186.A0A183JKG3,0
299467.A0A443S1N3,299467.A0A443S3W4,1
32264.T1JTG0,32264.T1K1V5,1
121845.A0A3Q0IY56,121845.A0A3Q0J4U6,1
1611254.A0A2G5VDR6,1611254.A0A2G5VUJ6,1
62062.ENSHHUP00000072442,62062.ENSHHUP00000084625,1
62062.ENSHHUP00000063587,8022.A0A060YV06,0
195883.A0A482WL93,195883.A0A482WXF5,1
6832.A0A553NE12,6832.A0A553PJL5,1
6186.A0A183JLE7,6186.A0A183JLH0,1
48709.A0A1D2MPT3,48709.A0A1D2N869,1
282301.A0A267GJF3,6832.A0A553PL76,0
6832.A0A553NUJ5,6832.A0A553PCD1,1
6412.T1EFR6,6412.T1G8L7,1
2018661.A0A2A2L1A3,2018661.A0A2A2LBG2,1
1561998.A0A1I7USQ9,2587831.ENSTMTP00000015309,0
46731.A0A3M6U5I9,46731.A0A3M6UV63,1
6526.A0A2C9L2N7,6526.A0A2C9LUN9,1
37032.ENSSSUP00005021541,7574.A0A1S3H855,0
2018661.A0A2A2JT72,2018661.A0A2A2KW17,1
6689.A0A3R7LUG2,6689.A0A423SMF8,1
6183.A0A3Q0KSK0,6183.G4LXC9,1
6188.A0A183QSY9,6188.A0A183RTS1,1
947166.A0A1D1VBQ7,947166.A0A1D1VQL3,1
7764.ENSEBUP00000018791,7764.ENSEBUP00000023809,1
333673.A0A3M0L5A3,7240.B4R4H0,0
947166.A0A1D1UU66,947166.A0A1D1VD05,1
407821.A0A087SXU6,407821.A0A087TA75,1
121224.E0VSJ9,29170.A0A368H437,0
7764.ENSEBUP00000008508,7764.ENSEBUP00000023402,1
471704.A0A151JR46,77166.N6UE56,0
113540.ENSSFOP00015014814,299467.A0A443SP13,0
333673.A0A3M0KDK5,47308.ENSNMLP00000004692,0
53468.A0A0R3U638,6832.A0A553NBA0,0
299467.A0A443S8L5,70415.A0A5S6QXS1,0
407821.A0A087TQJ4,407821.A0A087UG27,1
126957.T1J9F9,126957.T1JJZ0,1
1965070.A0A3S3PSZ8,6238.A8XLW0,0
32473.ENSXCOP00000006830,8175.ENSSAUP00010040010,0
241587.ENSACOP00000005617,46731.A0A3M6TNY0,0
143630.A0A402F1I3,7232.A0A484BAQ7,0
282301.A0A267DDD7,282301.A0A267EJB3,1
105785.A0A2J7Q8Z5,105785.A0A2J7REB5,1
308060.ENSARWP00000020047,7574.A0A1S3I453,0
282301.A0A267E9F4,282301.A0A267FP97,0
282301.A0A267H448,46731.A0A3M6TRH0,0
121845.A0A1S4EPV3,586833.ENSMMDP00005038699,0
70667.A0A183SN98,7176.B0W5Q6,0
31246.A0A183P5I7,7574.A0A1S3K2Q0,0
48709.A0A1D2NL99,8175.ENSSAUP00010058372,0
1561998.A0A1I7TWK3,64176.ENSPMRP00000028046,0
7232.A0A484AW67,8022.A0A060Y744,0
1965070.A0A3S3NF58,7574.A0A1S3IXT2,0
121845.A0A1S3DT60,121845.A0A1S3DVB6,1
6412.T1G962,7266.A0A3B0JQ15,0
136037.A0A067RLA7,47308.ENSNMLP00000017362,0
13347.A0A444SZB4,53468.A0A0R3U1S8,0
6412.T1G762,6412.T1G7L8,1
7234.B4G4Z5,7234.B4G9F0,1
318479.A0A158Q2H1,47308.ENSNMLP00000027329,0
6238.A8WIY9,6832.A0A553P1K9,0
6689.A0A3R7MZD1,7868.ENSCMIP00000014241,0
7260.B4MM41,7260.B4MRM7,1
6216.A0A158QBQ1,6216.A0A158QC35,1
400727.A0A2T7NFY4,8022.A0A060Y1H2,0
6238.A8XCI9,6238.A8XS72,1
105785.A0A2J7PTV1,105785.A0A2J7R010,1
6526.A0A2C9K290,6526.A0A2C9KIW6,1
1503980.A0A261BZR9,195883.A0A482X8L8,0
7574.A0A1S3HL68,7574.A0A1S3JSU5,1
104452.A0A0L7KSH5,104452.A0A0L7LJS5,1
7240.B4Q6R6,96440.ENSSMRP00000003875,0
7764.ENSEBUP00000006656,7764.ENSEBUP00000016653,1
211598.ENSANIP00000020579,282301.A0A267GTY7,0
32264.T1KH68,32264.T1KLK3,1
135651.G0ME30,29170.A0A368GIN0,0
48269.A0A183LU61,7244.B4MF26,0
53326.A0A016RRB3,53326.A0A016UH02,1
6183.G4VH52,947166.A0A1D1VPL5,0
283909.R7TN63,299321.ENSDCDP00000015617,0
151549.A0A4C1XZ86,6188.A0A183R2E6,0
6832.A0A553P6S9,6832.A0A553PH90,1
1965070.A0A443RFF7,1965070.A0A443RHD5,1
31246.A0A183PGP8,70415.A0A5S6QVN1,0
2015173.A0A026VXJ9,7227.FBpp0079623,0
1661398.A0A482VBY7,1661398.A0A482W9P3,1
299467.A0A443SEJ6,299467.A0A443SV47,1
126957.T1IZ22,7574.A0A1S3HQA2,0
7070.A0A139WDC8,7176.B0WCZ2,0
151549.A0A4C1UD53,300112.A0A4S2KSM1,0
13616.ENSMODP00000055530,1561998.A0A1I7ULF3,0
104452.A0A0L7LB02,104452.A0A0L7LHC7,1
45351.A7RPT2,45351.A7RRF4,1
7764.ENSEBUP00000004990,7764.ENSEBUP00000015162,1
46835.A0A504Z4J6,70415.A0A5S6QG90,0
13347.A0A444SK75,1676925.ENSPKIP00000032661,0
333673.A0A3M0K2D8,7240.B4NU25,0
407821.A0A087SXU6,407821.A0A087TBJ0,1
283909.R7THG3,283909.R7VKN7,1
104452.A0A0L7LET9,104452.A0A0L7LJU6,1
1561998.A0A1I7T1X7,6188.A0A183RBB2,0
318479.A0A0N4UES7,53468.A0A158QUF7,0
13347.A0A444TIR4,62062.ENSHHUP00000083399,0
13347.A0A444T246,225164.V4AWQ1,0
70415.A0A5S6QIB7,70415.A0A5S6R268,1
103695.ENSPVIP00000013191,6945.B7PU75,0
151549.A0A4C1VDU2,7764.ENSEBUP00000011062,0
7244.B4M5Y7,990121.A0A0V0YQ25,0
6945.B7Q7G4,6945.B7QFR0,1
32264.T1JS53,32264.T1L038,1
299467.A0A443S4F9,62062.ENSHHUP00000000950,0
121224.E0VT63,7260.B4MPF3,0
299467.A0A443S5W0,299467.A0A443SEP7,1
7091.H9JA34,7217.B3MME0,0
947166.A0A1C9ZW69,947166.A0A1D1VIA0,1
13347.A0A444SVH7,13616.ENSMODP00000048297,0
32264.T1JWG4,32264.T1KBY4,1
2489341.ENSSHBP00005015602,29170.A0A368GZ58,0
947166.A0A1C9ZRL2,947166.A0A1D1VTR3,1
7234.B4H0D0,8022.A0A060Y3U6,0
400727.A0A2T7NVF7,400727.A0A2T7PFK4,1
1611254.A0A2G5VUZ0,7091.H9JAI5,0
32264.T1KMS7,32264.T1L3L7,1
400682.A0A1X7TY57,400682.A0A1X7VW14,1
282301.A0A267E9T8,282301.A0A267G047,1
2587831.ENSTMTP00000014004,7897.ENSLACP00000008846,0
54126.H3E5C9,610380.E2B6Q5,0
6205.A0A0R3WKV1,6205.A0A0R3WPB1,1
37653.A0A0L8FQP5,38626.ENSPCIP00000024299,0
6183.A0A3Q0KED2,77166.J3JW43,0
178035.A0A154NY46,29172.A0A0D8X956,0
400727.A0A2T7PA53,400727.A0A2T7PUU3,1
7764.ENSEBUP00000006627,7764.ENSEBUP00000016070,1
13249.T1HTS4,13249.T1I8G4,1
6526.A0A2C9JDN4,7029.J9K298,0
597456.A0A0L7QP80,597456.A0A0L7QXJ0,1
31033.ENSTRUP00000084127,48709.A0A1D2NBQ6,0
121845.A0A1S3D5J9,121845.A0A1S3D6Z2,1
136037.A0A067RND2,2018661.A0A2A2JCC6,0
2489341.ENSSHBP00005009796,70667.A0A183TAW8,0
62062.ENSHHUP00000023634,62062.ENSHHUP00000029857,1
1965070.A0A3S3P9K9,30069.A0A182Y4I5,0
143630.A0A402FEY9,400682.A0A1X7VP03,0
947166.A0A1D1V9Y5,947166.A0A1D1VZM2,1
400682.A0A1X7V001,400682.A0A1X7V640,1
121845.A0A1S3DUZ9,8010.ENSELUP00000016507,0
121845.A0A1S3CW67,283909.R7UAX8,0
947166.A0A1D1UVE9,947166.A0A1D1W085,1
7764.ENSEBUP00000000172,7764.ENSEBUP00000007556,1
7764.ENSEBUP00000000501,7764.ENSEBUP00000007341,1
126957.T1IIA0,126957.T1IMV1,1
282301.A0A1I8FYY2,282301.A0A267F5Q7,1
1611254.A0A2G5V396,282301.A0A1I8IQY1,0
37653.A0A0L8I3Y3,64176.ENSPMRP00000032368,0
104421.E2A5R0,6205.A0A0R3XAP4,0
282301.A0A1I8HY85,282301.A0A267EJB3,1
31246.A0A183P856,31246.A0A183PD12,1
6526.A0A2C9KL67,6526.A0A2C9L5H9,1
37653.A0A0L8GXB2,37653.A0A0L8GXC4,1
105785.A0A2J7QW36,32264.T1JS60,0
1965070.A0A443QHD9,1965070.A0A443REW2,1
126957.T1J5B9,126957.T1JMV7,1
400682.A0A1X7U144,400682.A0A1X7V721,1
29172.A0A0D8XAI7,29172.A0A0D8YG79,1
947166.A0A1D1UMB3,947166.A0A1D1VF41,1
947166.A0A1D1UMB3,947166.A0A1D1VXM6,1
151549.A0A4C1Y291,6238.A8Y1Z3,0
400682.A0A1X7TPI2,400682.A0A1X7USS8,1
7238.B4I8T5,7238.B4IDU3,1
37653.A0A0L8FKD9,37653.A0A0L8GQE4,1
136037.A0A067QVU3,31246.A0A183Q0P6,0
7029.J9K1X0,7238.B4HKS0,0
407821.A0A087T5T2,407821.A0A087UJW2,1
70667.A0A183T3Z1,70667.A0A3P7DJF8,1
6832.A0A553NB22,6832.A0A553NEF8,1
121224.E0VC94,283909.R7TIP4,0
6832.A0A553NFD4,6832.A0A553NYS1,1
46835.A0A504Y769,46835.A0A504YVM1,1
143630.A0A402G5X9,46245.Q29IE8,0
947166.A0A1D1UWE3,947166.A0A1D1VVZ6,1
6182.A0A4Z2CQT3,93934.ENSCJPP00005007105,0
1965070.A0A3S3RTA2,6211.A0A068YNT3,0
7764.ENSEBUP00000006068,7764.ENSEBUP00000024650,1
31234.E3NMW8,6832.A0A553NE79,0
6205.A0A0R3XAH8,77166.N6UFB7,0
32264.T1JSI2,32264.T1K8E7,1
947166.A0A1D1UI23,947166.A0A1D1VUT6,1
6945.B7PCI2,6945.B7PZH3,1
1611254.A0A2G5VGU2,30538.ENSVPAP00000011616,0
121845.A0A3Q0J6B2,121845.A0A3Q0JA89,1
105785.A0A2J7QW36,32264.T1KSB5,0
136037.A0A067R2L7,136037.A0A067RRN4,1
299467.A0A443SG47,299467.A0A443SJJ0,1
400682.A0A1X7SWV1,400682.A0A1X7TAX8,1
6526.A0A2C9KIW6,70667.A0A183SBB8,0
282301.A0A1I8GFD8,282301.A0A1I8GGD3,1
7238.B4IJG7,7238.B4IJG8,1
13347.A0A444SQS5,6412.T1FWV6,0
6832.A0A553NQ23,6832.A0A553PG97,1
6573.A0A210PEK0,6573.A0A210QEB3,1
283909.R7T643,283909.R7T9U7,1
36166.T1GIQ8,6832.A0A553NE79,0
7764.ENSEBUP00000000501,7764.ENSEBUP00000024377,1
407821.A0A087T6Q1,407821.A0A087UFW6,1
13249.T1HVG5,13249.T1I1S9,1
6689.A0A423TYY8,6832.A0A553PPI4,0
56216.A0A1A6H2I3,56216.A0A1A6HS65,1
127582.A0A2Y9QRA6,13249.T1HV18,0
112268.A0A182VTW8,334426.A0A3P7HWP7,0
32264.T1KYL1,400727.A0A2T7P768,0
29170.A0A368H7V2,7897.ENSLACP00000003410,0
400727.A0A2T7PAP1,400727.A0A2T7PWL9,1
62062.ENSHHUP00000017324,62062.ENSHHUP00000023634,1
126957.T1JLS3,48709.A0A1D2NGC8,0
121845.A0A3Q0J4P1,45882.A0A0V1D860,0
407821.A0A087T7M9,407821.A0A087UX29,1
282301.A0A267FUT3,6526.A0A2C9LUN2,0
282301.A0A267DRA9,282301.A0A267EPL2,1
334426.A0A158PM67,334426.A0A158PM73,1
126957.T1IWT3,126957.T1J6Q2,1
2018661.A0A2A2KI84,7159.Q16RT4,0
1661398.A0A482WD49,6216.A0A0R3SV33,0
6184.A0A430QBL5,6573.A0A210PVB7,0
143630.A0A402EMH5,6182.A0A4Z2CZ85,0
103827.A0A0N5D7H9,6205.A0A0R3X2Y8,0
13249.T1I6Y7,13249.T1IDS2,1
400727.A0A2T7NR29,6689.A0A423SYQ1,0
126957.T1IZ82,126957.T1J5B9,1
70667.A0A183SAX4,70667.A0A3P7C562,1
53468.A0A0R3UH22,53468.A0A3P6GNL9,1
32264.T1K4G9,32264.T1KSI3,1
37653.A0A0L8HZ83,7395.A0A1A9UWW0,0
6689.A0A423TAQ1,8010.ENSELUP00000035778,0
31246.A0A183NKT7,46731.A0A3M6TBD0,0
1561998.A0A1I7TK98,1561998.A0A1I7TSQ2,1
425635.ENSCPGP00000010830,6183.A0A3Q0KJU1,0
32264.T1JVT9,32264.T1KFG3,1
7574.A0A1S3IYC5,7574.A0A1S3JUN7,1
32264.T1KNR6,32264.T1KT07,1
6832.A0A553NB44,6832.A0A553NV17,1
6337.A0A0V0XQT5,6337.A0A0V0Y035,1
6182.Q5DEA1,7950.ENSCHAP00000030857,0
121224.E0VD99,121224.E0VWT1,1
318479.A0A158Q557,400682.A0A1X7VGS3,0
225164.V4BQN4,7238.B4I8S3,0
334426.A0A0R3PG46,334426.A0A158PLE1,1
6689.A0A3R7QC81,6689.A0A423SXQ2,1
1561998.A0A1I7U374,77166.U4TV31,0
400682.A0A1X7SWK6,62062.ENSHHUP00000087848,0
286419.ENSCAFP00020027420,7029.J9JWJ9,0
104452.A0A0L7KPY4,168631.A0A3S2P4J7,0
6183.A0A5K4F8E7,6183.G4VH52,1
407821.A0A087T4S6,407821.A0A087U9H5,1
6945.B7PUC2,7238.B4I943,0
31246.A0A183Q0G2,7240.B4QAZ1,0
6183.A0A3Q0KH45,6183.A0A5K4F6C1,1
7574.A0A1S3HTK0,7574.A0A1S3J9N4,1
6973.A0A2P8XZQ9,7029.X1WP56,0
7574.A0A1S3IE50,7574.A0A1S3IWN1,1
32264.T1KLT0,62062.ENSHHUP00000028494,0
400682.A0A1X7SPD3,400682.A0A1X7VB98,1
13347.A0A444T5Y8,13347.A0A444TDX5,1
7070.D6WJN2,7070.D6X384,1
6188.A0A183S0X5,6188.A0A183S3X1,1
6832.A0A553NBL7,6832.A0A553P367,1
241587.ENSACOP00000005617,37653.A0A0L8HCQ3,0
7227.FBpp0074388,7227.FBpp0087493,1
13347.A0A444SNI3,13347.A0A444SV13,1
282301.A0A267F488,6238.A8XVL2,0
307972.A0A2G8KAR2,307972.A0A2G8L1E4,1
300112.A0A4S2JQ98,300112.A0A4V3SB61,1
102285.A0A0R3T0V7,102285.A0A0R3T1M5,1
121845.A0A1S4EJX3,1676925.ENSPKIP00000006593,0
103372.F4X3B1,241587.ENSACOP00000004297,0
407821.A0A087SVX1,6573.A0A210PWM0,0
1611254.A0A2G5UHG2,1611254.A0A2G5UT79,1
103695.ENSPVIP00000002028,103695.ENSPVIP00000014923,1
37653.A0A0L8I478,37653.A0A0L8I8M4,1
1611254.A0A2G5V0A2,6832.A0A553N7Z6,0
31246.A0A183PZ61,64176.ENSPMRP00000015856,0
2018661.A0A2A2K3S6,2018661.A0A2A2KXL3,1
126957.T1IJR4,126957.T1IXP7,1
6689.A0A423U158,70667.A0A3P7CRS1,0
282301.A0A267EZW5,6188.A0A183R8F5,0
211598.ENSANIP00000018002,38654.A0A1U7SDT0,0
407821.A0A087SYA5,7757.ENSPMAP00000002124,0
7574.A0A1S3HDL0,7574.A0A1S3IWN1,1
1965070.A0A3S3PIB2,1965070.A0A443QVH9,1
6573.A0A210Q5Z6,6573.A0A210QIG0,1
161767.ENSAPEP00000033873,7668.W4XHE1,0
121224.E0VT63,121224.E0VZF1,1
283909.R7TMN0,283909.R7V7Z1,1
151549.A0A4C1SQK3,151549.A0A4C1XEW7,1
31234.E3LS81,31234.E3MG97,1
1965070.A0A443QM82,6188.A0A183RGC0,0
48269.A0A183LVP4,6412.T1FNX5,0
13347.A0A444T804,13347.A0A444TT76,1
6973.A0A2P8XK65,6973.A0A2P8YNB4,1
407821.A0A087T0M5,7238.B4HY36,0
6945.B7P3S8,6945.B7Q0H2,1
29139.ENSVURP00010011208,29139.ENSVURP00010013528,1
1611254.A0A2G5T0M0,7029.J9JK57,0
64791.A0A151WZ28,6832.A0A553PBY9,0
70667.A0A183TFE4,70667.A0A3P7C062,1
8022.A0A060YI01,80966.ENSAPOP00000008087,0
1661398.A0A482VKC1,1661398.A0A482VZ91,1
1611254.A0A2G5UU29,37001.A0A1A9WI22,0
53326.A0A016RX32,7574.A0A1S3I3B2,0
407821.A0A087SYA5,407821.A0A087TXY6,1
7240.B4Q5Z8,7240.B4QXC8,1
225164.V3ZMW2,225164.V4B247,1
6412.T1FRQ5,6412.T1G0S0,1
121224.E0VNN5,53326.A0A016U9B1,0
6832.A0A553NFL2,6832.A0A553P5T3,1
318479.A0A158Q531,53468.A0A0R3UM28,0
37653.A0A0L8HNC8,7217.A0A0P8YEJ8,0
70667.A0A183T1Y0,70667.A0A183TEW0,1
48709.A0A1D2MPQ3,48709.A0A1D2MQJ5,1
29139.ENSVURP00010011717,6265.A0A0B2USY4,0
7764.ENSEBUP00000006309,7764.ENSEBUP00000023274,1
6279.A0A5S6PUH7,7029.J9JMD9,0
282301.A0A267G7W9,31246.A0A183NFY7,0
299321.ENSDCDP00000036068,6238.A8XHI9,0
307972.A0A2G8LHL7,36166.T1GGT6,0
1676925.ENSPKIP00000036651,201502.A0A1A9X6S5,0
6573.A0A210PM45,6573.A0A210QME4,1
947166.A0A1C9ZP79,947166.A0A1D1VQM4,1
6188.A0A183RE73,6188.A0A183S3V3,1
1661398.A0A482W9C0,29172.A0A0D8XGM4,0
7029.C4WT78,7029.J9L2B4,1
6188.A0A183QPD8,6188.A0A183RBI7,1
103695.ENSPVIP00000010244,13249.R4G5M3,0
151549.A0A4C1SQK3,151549.A0A4C1Z9L6,1
29172.A0A0D8Y3T9,29172.A0A0D8Y9U3,1
13347.A0A444TBC2,7764.ENSEBUP00000014060,0
7240.B4QLQ1,7240.B4QNW4,1
471704.A0A151IUI7,6290.A0A158QLP8,0
1561998.A0A1I7TVQ9,1561998.A0A1I7UJS0,1
7222.B4J0X1,947166.A0A1D1W6I2,0
37653.A0A0L8HNC8,37653.A0A0L8IC70,1
104452.A0A0L7KPC4,6832.A0A553NC36,0
70667.A0A183SG36,70667.A0A3P7CWB5,1
400727.A0A2T7PI17,6205.A0A0R3X6Q8,0
299467.A0A443SD99,48269.A0A183M915,0
6573.A0A210PWF8,6573.A0A210QGE2,1
105785.A0A2J7QYF2,77166.U4U3W4,0
7227.FBpp0074687,7227.FBpp0079813,1
7266.A0A3B0JQ60,7266.A0A3B0JUH7,1
102285.A0A0R3T1G5,102285.A0A0R3TQC7,1
947166.A0A1D1VBK6,947166.A0A1D1VHZ0,1
6239.F54D5.11.1,8153.ENSHBUP00000015447,0
8022.A0A060YX66,8022.A0A060ZPQ1,1
31246.A0A183P6F3,31246.A0A183PC50,1
7238.B4I0M7,7757.ENSPMAP00000008504,0
225164.V4AK39,62062.ENSHHUP00000003079,0
102285.A0A0R3T960,7719.ENSCINP00000036537,0
6573.A0A210QIK7,6573.A0A210QME4,1
2018661.A0A2A2JDK6,7764.ENSEBUP00000005128,0
121224.E0VM54,121224.E0VSQ2,1
37653.A0A0L8FN29,37653.A0A0L8I9R9,1
127582.A0A2Y9QU74,1965070.A0A443QGG3,0
31234.E3MJI2,400727.A0A2T7PIN5,0
299467.A0A443SD78,299467.A0A443ST38,1
7719.ENSCINP00000010757,7719.ENSCINP00000015486,1
7764.ENSEBUP00000006309,7764.ENSEBUP00000024443,1
407821.A0A087TJK5,407821.A0A087UXX1,1
268475.A0A0V1HUL0,6945.B7PEE3,0
282301.A0A267FCV9,7240.B4QBS3,0
7574.A0A1S3JSD1,7574.A0A1S3KEP8,0
13347.A0A444SGY0,947166.A0A1D1VSD1,0
6184.A0A430QJ19,6290.A0A0N4WLN5,0
6188.A0A183RS93,6293.A0A1I8ERR2,0
7070.D6WCR0,7091.H9IZN4,0
2018661.A0A2A2JBA9,6973.A0A2P8YBE7,0
136037.A0A067QRS6,48269.A0A183LXK7,0
6412.T1FM77,6412.T1G378,1
1561998.A0A1I7UJP1,62062.ENSHHUP00000000509,0
104452.A0A0L7LTX8,947166.A0A1D1VA87,0
400682.A0A1X7VI58,77166.U4UTG7,0
1503980.A0A261BY59,268475.A0A0V1H422,0
282301.A0A267F5Q7,282301.A0A267H1W6,1
407821.A0A087T5I8,407821.A0A087TQF5,1
282301.A0A267DVL2,282301.A0A267FW43,1
56723.ENSLBEP00000006983,6573.A0A210Q5F6,0
7102.A0A2A4K307,7757.ENSPMAP00000000132,0
31246.A0A183PAG5,31246.A0A183PPU9,1
6973.A0A2P8ZHE4,7764.ENSEBUP00000007611,0
46835.A0A504YQ36,6198.A0A075AJ08,0
2018661.A0A2A2LW67,70415.A0A5S6QCJ8,0
104452.A0A0L7L3R8,104452.A0A0L7LMU3,1
104452.A0A0L7LQB8,6184.A0A430QLD5,0
7029.J9JRR5,7029.J9K8L9,1
400682.A0A1X7U4P1,400682.A0A1X7UVK9,1
6412.T1G7F6,6412.T1G9Q4,1
7029.J9JQ64,7029.J9K8Z5,1
6188.A0A183RH76,6188.A0A183RJA3,1
318479.A0A0N4UFT6,7222.B4J1S2,0
13347.A0A444T1E8,13347.A0A444TBH5,1
400682.A0A1X7ULB5,7375.A0A0L0CL65,0
70415.A0A5S6QET0,70415.A0A5S6QZ61,1
282301.A0A1I8FVZ5,282301.A0A1I8HBR5,1
407821.A0A087TDA7,407821.A0A087U4T2,1
32264.T1JVT6,38654.A0A3Q0FSP7,0
1965070.A0A443QKX3,299467.A0A443S6F4,0
400682.A0A1X7V2K1,69004.A0A182QG50,0
6689.A0A423T6N4,6689.A0A423U1U4,1
29172.A0A0D8XXU9,31234.E3LVQ7,0
6188.A0A183RAJ6,6188.A0A183RGT0,1
7739.C3Y922,7739.C3ZHV5,1
13616.ENSMODP00000011886,13616.ENSMODP00000011916,1
400682.A0A1X7UJC8,400682.A0A1X7VFJ1,1
195883.A0A482WPH1,195883.A0A482WQF2,1
7227.FBpp0074687,7227.FBpp0081725,1
1561998.A0A1I7SXV1,6183.A0A3Q0KLU8,0
282301.A0A267EDY2,7764.ENSEBUP00000016835,0
6973.A0A2P8Y5S0,6973.A0A2P8Y7J2,1
48269.A0A183LJJ0,48269.A0A183MXL0,1
6183.A0A3Q0KVH1,6183.G4VK46,1
6832.A0A553NU55,6832.A0A553PH90,1
37653.A0A0L8FQL3,37653.A0A0L8I5C6,1
96440.ENSSMRP00000006425,96440.ENSSMRP00000020984,1
