protein1,protein2,Label
37653.A0A0L8GHM4,37653.A0A0L8HBZ6,1
31234.E3LUW2,31234.E3MFH0,1
44394.ENSZALP00000001783,6184.A0A430QJV9,0
151549.A0A4C1WJD8,178035.A0A154P147,0
1561998.A0A1I7TGA0,8010.ENSELUP00000005377,0
48709.A0A1D2MJU3,48709.A0A1D2N2K0,1
6184.A0A430Q652,6184.A0A430QKQ3,1
299467.A0A443SN62,299467.A0A443SVM2,1
126957.T1IMV1,126957.T1JL09,1
53326.A0A016T1S2,53326.A0A016WR44,1
225164.V4ASF0,77166.U4U690,0
53468.A0A0R3UNW8,53468.A0A3P6HD53,1
32264.T1JRI6,32264.T1KNB1,1
53468.A0A0R3U638,53468.A0A0R3UGB6,1
283909.R7TWV5,283909.R7V275,1
210632.ENSPRNP00000042424,37653.A0A0L8HZ58,0
7029.C4WSE0,7029.J9JXF3,1
6184.A0A430QH43,6184.A0A430QQU3,1
6526.A0A2C9JSB8,6526.A0A2C9K6E3,1
1503980.A0A260ZB36,6973.A0A2P8XFB3,0
7176.B0W4N5,7176.B0XEJ1,1
48269.A0A183LRH9,48269.A0A183MXM3,1
283909.R7V1P7,7238.B4HLN6,0
103695.ENSPVIP00000004806,103695.ENSPVIP00000009737,1
151549.A0A4C1WM44,151549.A0A4C1ZEE4,1
53468.A0A0R3U802,53468.A0A0R3U9E8,1
126957.T1IN93,126957.T1J4N5,1
407821.A0A087TFQ1,407821.A0A087TQJ4,1
32264.T1JSI5,32264.T1KTG0,1
400727.A0A2T7PI84,610380.E2B6R5,0
13347.A0A444SC82,13347.A0A444SK24,1
31246.A0A183NT82,31246.A0A183NXP2,1
30521.ENSBGRP00000040761,6689.A0A423TG18,0
8078.ENSFHEP00000011197,8078.ENSFHEP00000032964,1
225164.V4A706,37653.A0A0L8GJW3,0
13347.A0A444SLB2,947166.A0A1D1W944,0
244447.ENSCSEP00000014353,77166.N6U1A7,0
46835.A0A504YQ05,53468.A0A0R3UJR1,0
6216.A0A0R3SSM5,69293.ENSGACP00000011688,0
6832.A0A553NC33,6832.A0A553P7E5,1
13347.A0A444SK24,13347.A0A444T920,1
13347.A0A444TND0,7998.ENSIPUP00000031047,0
195883.A0A482XNS5,282301.A0A267DVS9,0
6526.A0A2C9JRQ9,6689.A0A423T390,0
126957.T1IL49,29170.A0A368FTD1,0
8030.ENSSSAP00000016456,8030.ENSSSAP00000064052,1
46731.A0A3M6TC26,46731.A0A3M6V0J7,1
211598.ENSANIP00000009727,8022.A0A060W3C6,0
70667.A0A3P7BV52,8090.ENSORLP00000025189,0
1965070.A0A443R4U7,70667.A0A3P7EQL4,0
6265.A0A0B2VMM2,7868.ENSCMIP00000012554,0
36166.T1GX31,53468.A0A3P6HKU8,0
31234.E3NS01,32264.T1K5C4,0
143630.A0A402EQE4,70667.A0A183TLT7,0
37032.ENSSSUP00005033868,6832.A0A553PQI0,0
334426.A0A0R3PBP2,7574.A0A1S3J7I7,0
28377.ENSACAP00000005760,299467.A0A443SIF8,0
318479.A0A0N4UAW0,318479.A0A3P7PTC6,1
136037.A0A067R0I2,1503980.A0A261C7U0,0
2018661.A0A2A2J5F1,471704.A0A195DVQ7,0
1503980.A0A261BYA4,61853.ENSNLEP00000002580,0
7757.ENSPMAP00000006100,7757.ENSPMAP00000007646,1
6182.A0A4Z2CWU7,6182.A0A4Z2CZV4,1
2018661.A0A2A2KK44,6265.A0A0B2V763,0
6945.B7QCW5,7739.C3ZEN4,0
105785.A0A2J7RKD3,48269.A0A183MQ77,0
6832.A0A553PC20,6832.A0A553PNW5,1
6216.A0A0R3S888,6216.A0A0R3SM56,1
13347.A0A444SGM4,299321.ENSDCDP00000026662,0
6186.A0A183JGY8,6186.A0A183JRT9,1
6573.A0A210QAQ5,6573.A0A210QGF7,1
6238.A8Y2E9,6238.Q8HEC5,1
29139.ENSVURP00010001545,7266.A0A3B0JGT6,0
104452.A0A0L7KSL2,104452.A0A0L7L234,1
6185.A0A094ZMV7,6185.A0A095C4D5,1
29170.A0A368FLL2,299467.A0A443RSI6,0
6211.A0A068Y9J5,6211.A0A077RD01,1
13249.T1HD42,61221.ENSVKKP00000024812,0
7238.B4HQZ0,7238.B4I4A2,1
6216.A0A0R3ST47,947166.A0A1D1V5D5,0
299467.A0A443S364,96440.ENSSMRP00000004101,0
121845.A0A1S4E7U6,121845.A0A3Q0JBN8,1
121845.A0A1S3DF30,80972.ENSAOCP00000010738,0
104452.A0A0L7LEU6,30464.ENSNPEP00000021531,0
1561998.A0A1I7TWK4,37347.ENSTBEP00000004601,0
104452.A0A0L7KNB5,104452.A0A0L7KSL2,1
70415.A0A5S6QA13,70415.A0A5S6QZF9,1
268474.A0A0V1M5D9,70667.A0A183SXF8,0
103372.F4W773,135651.G0NI69,0
1661398.A0A482W6J3,1661398.A0A482WEL9,1
7029.C4WTZ8,7029.J9JNC0,1
48709.A0A1D2N2G7,6573.A0A210Q071,0
30732.ENSOMEP00000021187,6945.B7PU75,0
105785.A0A2J7PE36,334426.A0A158PLQ2,0
135651.G0P6C3,70667.A0A183SAI9,0
407821.A0A087TTI6,407821.A0A087US41,1
1676925.ENSPKIP00000013407,1676925.ENSPKIP00000039265,1
6205.A0A0R3WIY4,6205.A0A158RF96,1
1561998.A0A1I7UG45,64176.ENSPMRP00000020987,0
13249.T1HLD4,400727.A0A2T7NBS2,0
610380.E2BQ97,7217.B3M8F4,0
2018661.A0A2A2KDZ1,2018661.A0A2A2KXL3,1
7029.C4WSM5,7029.X1X4Y4,1
31246.A0A183NT75,31246.A0A183PAG5,1
400682.A0A1X7VS69,80966.ENSAPOP00000016367,0
1611254.A0A2G5T2D2,44394.ENSZALP00000010605,0
32264.T1K8W0,7029.J9K589,0
126957.T1JAP2,308060.ENSARWP00000001752,0
2018661.A0A2A2J8X1,2018661.A0A2A2KXL3,1
283909.R7V9L1,6573.A0A210PP44,0
30521.ENSBGRP00000013527,31246.A0A183PYI8,0
29172.A0A0D8XXY6,56216.A0A1A6H963,0
53468.A0A0R3U7K0,53468.A0A0R3UQW5,1
7222.B4JVK7,7222.B4JYB3,1
56723.ENSLBEP00000009695,7227.FBpp0293514,0
283909.R7V883,53468.A0A0R3UH15,0
32264.T1KNB1,32264.T1L3K1,1
48269.A0A183LDA3,7176.B0WDP4,0
102285.A0A0R3T1G5,102285.A0A0R3T8T9,1
28743.ENSCVAP00000022440,38626.ENSPCIP00000047941,0
6184.A0A430Q4L5,6184.A0A430QR00,1
136037.A0A067R809,6689.A0A423SND1,0
947166.A0A1D1VFX5,947166.A0A1D1W7A3,1
299321.ENSDCDP00000026378,7227.FBpp0085891,0
46731.A0A3M6TF97,46731.A0A3M6TJ54,1
38654.A0A1U7SQP4,54126.H3EN65,0
121224.E0VMQ0,121224.E0VSQ2,1
104452.A0A0L7KSL2,104452.A0A0L7KYS8,1
211598.ENSANIP00000008622,211598.ENSANIP00000026105,1
7222.B4J8F2,7998.ENSIPUP00000024845,0
6689.A0A3R7P708,7574.A0A1S3IV78,0
6526.A0A2C9JHI8,6526.A0A2C9KN64,1
32473.ENSXCOP00000027619,947166.A0A1D1VWE2,0
103695.ENSPVIP00000002425,56723.ENSLBEP00000024348,0
7159.Q16UR2,7240.B4QB18,0
6832.A0A553NE44,6832.A0A553NFL2,1
31234.E3M4Y7,31234.E3N005,1
407821.A0A087T9Y5,407821.A0A087UKV2,1
1841481.ENSSLDP00000001503,283909.R7V8S0,0
7739.C3XTW9,7739.C3Z5X3,1
40217.ENSJHYP00000012239,7574.A0A1S3KI87,0
6184.A0A430Q372,6184.A0A430QKV8,1
13249.T1HC60,70415.A0A5S6QJF6,0
104421.E2AN98,299467.A0A443SLE1,0
6973.A0A2P8XUI8,6973.A0A2P8YQ21,1
121845.A0A1S3D4P8,6198.A0A074ZF49,0
118797.A0A340WWT4,7159.Q17BB0,0
7244.A0A0Q9WBG6,7244.B4MBU9,1
7764.ENSEBUP00000006309,7764.ENSEBUP00000007077,1
7232.A0A484ATB3,7232.A0A484BPE8,0
400727.A0A2T7PS15,8030.ENSSSAP00000001038,0
947166.A0A1D1VLY8,947166.A0A1D1VWY4,1
6183.A0A3Q0KC66,6183.A0A3Q0KCU5,1
7227.FBpp0074298,7227.FBpp0085411,1
6293.A0A183XHD6,6293.A0A1I8ERR2,1
32264.T1K9K2,32264.T1KK85,1
6290.A0A0N4WJU0,6412.T1EEF0,0
104421.E2AIM0,55544.A0A4D9EJD9,0
6205.A0A0R3X6Q8,6248.A0A0K0EQM5,0
13347.A0A444SDF8,13347.A0A444SPK8,1
6211.A0A068YC02,6211.A0A087VZU4,1
6188.A0A183QNM9,6188.A0A183S4B9,1
37653.A0A0L8FZL3,37653.A0A0L8I001,1
6182.B3GUW2,6945.B7QFR0,0
121224.E0VGG1,121224.E0VMN2,1
6412.T1FR91,6412.T1G3X8,1
1965070.A0A3S3P1G0,1965070.A0A3S3RLH3,1
7227.FBpp0072154,7227.FBpp0087922,1
400727.A0A2T7NWL5,400727.A0A2T7PYR5,1
6186.A0A183K088,6186.A0A183KFE7,1
121845.A0A1S3CVX9,72004.ENSBMUP00000005247,0
32473.ENSXCOP00000006278,32473.ENSXCOP00000006830,1
6184.A0A430QA95,6184.A0A430QF69,1
7266.A0A3B0J5R4,7266.A0A3B0K5X2,1
400727.A0A2T7NRK2,6188.A0A183R5C4,0
103695.ENSPVIP00000007362,2015173.A0A026W3J6,0
7719.ENSCINP00000008664,7719.ENSCINP00000026740,1
29172.A0A0D8Y8I6,29172.A0A0D8YAW2,1
6238.A8WQQ5,6238.A8XCI9,1
283909.R7UU10,30538.ENSVPAP00000003265,0
62062.ENSHHUP00000005004,62062.ENSHHUP00000090482,1
7222.B4IZK7,7222.B4JYB3,1
126957.T1IWK7,79923.A0A3R7ESD7,0
70415.A0A5S6QU94,70415.A0A5S6R3B6,1
46245.Q29GQ8,6205.A0A0R3WTH3,0
143630.A0A402EUD1,407821.A0A087TXC4,0
2018661.A0A2A2JED0,2018661.A0A2A2LGM0,1
334426.A0A0R3PKW3,7232.A0A484AY13,0
56216.A0A1A6HK42,6188.A0A183RZD9,0
6973.A0A2P8XLE2,6973.A0A2P8Z246,1
407821.A0A087T433,407821.A0A087UGQ5,1
47308.ENSNMLP00000026852,47308.ENSNMLP00000027594,1
334426.A0A0R3PR40,7897.ENSLACP00000017195,0
45351.A7RP03,45351.A7SSR0,1
400682.A0A1X7UHL6,7395.A0A1A9VN08,0
6186.A0A183JUI1,6186.A0A183K2S0,1
2018661.A0A2A2JYV4,2018661.A0A2A2LWT2,1
400682.A0A1X7V4P9,400682.A0A1X7VK37,1
6973.A0A2P8XIA5,7167.A0A182F495,0
7764.ENSEBUP00000004990,7764.ENSEBUP00000008795,1
104452.A0A0L7KSH5,104452.A0A0L7L8Q8,1
151549.A0A4C1YJA1,32264.T1L217,0
6184.A0A430PWU5,6184.A0A430Q4M9,1
48709.A0A1D2MNX3,48709.A0A1D2N6C5,1
32264.T1K7Z9,32264.T1KT33,1
13249.T1IBG0,38626.ENSPCIP00000022107,0
6293.A0A1I8EEW1,6293.A0A1I8ETQ1,1
282301.A0A1I8HDS5,282301.A0A267E2K6,1
13146.ENSMUNP00000009168,13146.ENSMUNP00000018735,1
13735.ENSPSIP00000015666,96440.ENSSMRP00000016087,0
6265.A0A0B2VDY8,6265.A0A0B2VMM2,1
283909.R7VII2,8083.ENSXMAP00000030962,0
103695.ENSPVIP00000022422,7764.ENSEBUP00000024636,0
268475.A0A0V1I8F1,7918.ENSLOCP00000000831,0
118200.A0A093GDG6,13146.ENSMUNP00000009168,0
282301.A0A267EH62,282301.A0A267FW07,1
6238.A8WJB5,6238.A8X7A4,1
333673.A0A3M0KPG8,7764.ENSEBUP00000008401,0
37653.A0A0L8I3Y3,79684.ENSMOCP00000004099,0
307972.A0A2G8JVG5,307972.A0A2G8KLN7,1
6945.B7Q5Z4,7574.A0A1S3IY52,0
6832.A0A553NDN8,6832.A0A553PI05,1
105785.A0A2J7PV63,105785.A0A2J7R790,1
7260.B4MPF3,7260.B4NFJ9,1
1611254.A0A2G5UW15,6573.A0A210PH38,0
1965070.A0A3S3PR11,7764.ENSEBUP00000015147,0
136037.A0A067QST8,2018661.A0A2A2KGV6,0
36166.T1GIN2,6248.A0A0K0E7J1,0
48269.A0A183MXU0,6185.A0A094ZS44,0
48269.A0A183N3P6,48269.A0A183N6I2,1
6313.A0A0K0D6D4,6313.A0A0K0DMX1,0
6293.A0A1I8EIG9,6293.A0A1I8EXR2,1
32264.T1K5H0,32264.T1KFP1,1
6211.A0A068XVH7,6211.A0A068YB04,1
13347.A0A444TE57,13347.A0A444TE86,1
31234.E3MFU9,7897.ENSLACP00000018776,0
299321.ENSDCDP00000033293,31246.A0A183Q0Q2,0
6973.A0A2P8YJK8,7244.B4LP00,0
6526.A0A2C9JDT5,6526.A0A2C9L9C7,1
47308.ENSNMLP00000039225,7739.C3YVJ9,0
7260.B4MJ95,7260.B4MW99,1
7070.D2A364,7070.D6WDU3,1
6186.A0A183KBM6,6186.A0A183KL02,1
7070.D6WLD9,7070.D7EK21,1
7757.ENSPMAP00000009695,7757.ENSPMAP00000010166,1
31246.A0A183NS28,7234.B4GGC5,0
282301.A0A1I8I206,282301.A0A267E0D9,1
45351.A7SNU0,6290.A0A158QP31,0
6239.B0285.1b.1,7238.B4HRL3,0
104452.A0A0L7KLU9,104452.A0A0L7LNP6,1
1661398.A0A482VR05,1661398.A0A482VS09,1
1676925.ENSPKIP00000029114,425635.ENSCPGP00000013448,0
105785.A0A2J7QGM1,6184.A0A430QFZ2,0
37001.A0A1A9WLI0,7222.B4JGJ9,0
225164.V4BEF1,7998.ENSIPUP00000025216,0
6184.A0A430QH43,6184.A0A430QQA1,1
37032.ENSSSUP00005033049,37032.ENSSSUP00005033681,1
30069.A0A182Y2U7,77166.U4U0P6,0
7029.J9JPU0,8154.ENSACLP00000031078,0
7764.ENSEBUP00000022945,7764.ENSEBUP00000024768,1
104452.A0A0L7KXA5,104452.A0A0L7LBG1,1
38626.ENSPCIP00000047740,64176.ENSPMRP00000032691,0
407821.A0A087U9E8,407821.A0A087UMG3,1
6188.A0A183R0U9,6238.A8WMY0,0
31234.E3LV26,31234.E3NNS4,1
7574.A0A1S3HB93,7574.A0A2R2MRX0,1
7029.C4WYF7,7029.X1X235,1
36166.T1GJ59,36166.T1H6V4,1
244447.ENSCSEP00000021079,244447.ENSCSEP00000030121,1
2489341.ENSSHBP00005007794,70667.A0A3P7CWB5,0
62062.ENSHHUP00000023634,62062.ENSHHUP00000046739,1
299123.ENSLSDP00000003804,299123.ENSLSDP00000009951,1
55544.A0A4D9EU42,7176.B0X811,0
6573.A0A210PNN5,6573.A0A210Q858,1
6526.A0A2C9JWK8,6526.A0A2C9KD53,1
6183.A0A3Q0KEP5,6183.A0A3Q0KVF8,1
13347.A0A444TEK5,7868.ENSCMIP00000011042,0
407821.A0A087T791,7240.B4Q622,0
6689.A0A423U7Q7,79923.G7Y6Q8,0
32264.T1KNB1,32264.T1L249,1
105785.A0A2J7QGH6,105785.A0A2J7RKD3,1
96440.ENSSMRP00000001586,96440.ENSSMRP00000021779,1
282301.A0A267FYS3,32473.ENSXCOP00000027619,0
30521.ENSBGRP00000003785,79923.G7Y5E3,0
7574.A0A1S3HRT9,7574.A0A1S3IGW3,1
31234.E3LQJ7,31234.E3M2U5,1
31246.A0A183NQ79,48269.A0A183N1F6,0
1503980.A0A261C8D1,7232.A0A484B731,0
31033.ENSTRUP00000018941,47308.ENSNMLP00000016475,0
1611254.A0A2G5UUS4,6282.A0A044UE26,0
6573.A0A210PHN6,6573.A0A210PNE2,1
37653.A0A0L8HYA8,37653.A0A0L8IB62,1
1965070.A0A3S3PHP9,1965070.A0A443RQA6,1
36166.T1GB03,64176.ENSPMRP00000007762,0
6313.A0A158P8P4,6313.A0A158PCB6,1
7260.B4MXT4,7260.B4N1C5,1
70667.A0A183T420,70667.A0A3P7C8J6,1
30538.ENSVPAP00000006344,30538.ENSVPAP00000007177,1
2018661.A0A2A2LPC9,7739.C3Z0B0,0
286419.ENSCAFP00020012073,70667.A0A0X3PM85,0
283909.R7VKE9,283909.R7VKU2,1
1661398.A0A482VGM7,1661398.A0A482W1X2,1
72004.ENSBMUP00000023612,7757.ENSPMAP00000002740,0
282301.A0A1I8GMN0,282301.A0A267G7E3,1
6689.A0A3R7LX76,6689.A0A423TKA4,1
105785.A0A2J7QYV2,47308.ENSNMLP00000000341,0
6526.A0A2C9JEY2,8083.ENSXMAP00000009642,0
8022.A0A060WC21,8022.A0A060YZD6,1
225164.V4BAH6,6186.A0A183KS51,0
1503980.A0A261C1M8,1503980.A0A261CAH8,1
127582.A0A2Y9REA9,7757.ENSPMAP00000004972,0
6832.A0A553P5M5,7719.ENSCINP00000036600,0
48709.A0A1D2MRE3,48709.A0A1D2NCF4,1
6188.A0A183QAB4,6188.A0A183RPA6,1
400727.A0A2T7NWL5,400727.A0A2T7Q183,1
13249.T1HBC8,13249.T1HV27,1
135651.G0NWB4,7209.A0A1I7VH95,0
2018661.A0A2A2KE84,2018661.A0A2A2M4B7,1
282301.A0A267GTT7,6973.A0A2P8YMS6,0
121845.A0A3Q0J382,32264.T1KDH7,0
31234.E3LF16,31234.E3MCH9,1
7232.A0A484AZK1,7232.A0A484B8A3,1
6183.G4VAQ6,6313.A0A0K0D1V4,0
282301.A0A267DSK0,282301.A0A267G1M7,1
62324.A0A182RHC3,6832.A0A553PN38,0
6290.A0A0N4W1G3,7764.ENSEBUP00000018455,0
48269.A0A183M8D3,6188.A0A183QFU4,0
62062.ENSHHUP00000044905,7232.A0A484BCH1,0
400727.A0A2T7NCX2,947166.A0A1D1VXM6,0
6689.A0A3R7PJ66,6689.A0A3R7PUS3,1
7266.A0A3B0JMK6,7266.A0A3B0JN32,1
6183.A0A3Q0KVM1,6183.G4VNA0,1
407821.A0A087TR23,947166.A0A1D1VYK0,0
30019.A0A0M3QYR9,30019.A0A0M4EFS9,1
70415.A0A5S6Q791,70415.A0A5S6QY09,1
37032.ENSSSUP00005002344,6238.A8XGE3,0
225164.V3ZQS6,225164.V4AKZ8,1
126957.T1IR17,126957.T1IWT3,1
6184.A0A430QDA3,8154.ENSACLP00000006383,0
400727.A0A2T7NTX8,400727.A0A2T7PQX4,1
282301.A0A267ENR7,6313.A0A0K0DPE2,0
1965070.A0A3S3NVZ0,1965070.A0A3S3Q461,1
13347.A0A444SGM4,37347.ENSTBEP00000009829,0
6832.A0A553N6Z3,6832.A0A553NFE5,1
6973.A0A2P8XVD6,7176.B0X1Z0,0
13146.ENSMUNP00000000061,13146.ENSMUNP00000018735,1
211598.ENSANIP00000013484,56216.A0A1A6HAU3,0
79923.G7YA15,93934.ENSCJPP00005005612,0
13347.A0A444SE73,13347.A0A444TMG6,1
7029.J9K0R8,70415.A0A5S6QT70,0
6183.A0A3Q0KVJ9,6183.G4LZ24,1
6188.A0A183RPL0,6188.A0A183RQF3,1
135651.G0NRK3,135651.G0NYZ3,1
7240.B4Q654,7240.B4QMJ7,1
126957.T1J2I6,282301.A0A267ED93,0
400682.A0A1X7VES3,400682.A0A1X7VUW4,1
334426.A0A0R3PM08,334426.A0A158PM63,1
37653.A0A0L8GP44,48709.A0A1D2MUJ7,0
6182.A0A4Z2DFZ1,7370.A0A1I8MZY5,0
225164.V4CRW4,32264.T1KMG7,0
13347.A0A444SVL2,13347.A0A444TVQ1,1
126957.T1J4C9,6313.A0A0K0DMX1,0
400682.A0A1X7ULB5,400682.A0A1X7VC14,1
70415.A0A5S6QDT6,70415.A0A5S6R374,1
46245.Q29P27,7764.ENSEBUP00000003158,0
136037.A0A067R1Q5,6945.B7PCX5,0
70415.A0A5S6QJS1,70415.A0A5S6QN48,1
7029.J9JQ83,7029.J9JTS4,1
7266.A0A3B0J4T9,7266.A0A3B0JVY2,1
283909.R7TFZ1,283909.R7UXV2,1
6265.A0A0B2UX56,6313.A0A0K0CVN3,0
29170.A0A368H4H2,96440.ENSSMRP00000017186,0
6313.A0A0K0D1A4,7070.D2A4Q8,0
121224.E0W150,6238.A8X996,0
121224.E0VXU3,7102.A0A2A4J501,0
31234.E3MPE7,7232.A0A484BX58,0
121224.E0VK17,7176.B0W3Z3,0
103827.A0A0N5D1X9,6216.A0A0R3SM56,0
6689.A0A423U671,8083.ENSXMAP00000013893,0
93934.ENSCJPP00005000310,93934.ENSCJPP00005006336,1
6526.A0A2C9JJK5,7238.B4HTV6,0
7764.ENSEBUP00000005999,7897.ENSLACP00000021023,0
52670.A0A2I4B8N5,6573.A0A210QP62,0
299467.A0A443SQH6,7998.ENSIPUP00000030937,0
94128.A0A2A3E768,94128.A0A2A3EB44,1
1965070.A0A443R2X9,1965070.A0A443R9G5,1
143630.A0A402EPN5,143630.A0A402F6G6,1
151549.A0A4C1TVJ4,7955.ENSDARP00000065642,0
2489341.ENSSHBP00005008578,7574.A0A1S3JWU0,0
7102.A0A2A4JI70,7102.A0A2A4JQY9,1
13347.A0A444TB75,6216.A0A0R3SH60,0
6290.A0A0N4W2D0,7868.ENSCMIP00000012522,0
300112.A0A4S2KE75,7998.ENSIPUP00000028666,0
7240.B4Q609,7240.B4R2L8,1
102285.A0A0R3SZV8,64176.ENSPMRP00000001139,0
121845.A0A3Q0J9P0,121845.A0A3Q0JNP2,1
6205.A0A0R3X3I7,6205.A0A0R3X6Z7,1
48269.A0A183MSX5,48269.A0A183MXU0,1
70667.A0A0X3PVZ5,70667.A0A183T3L1,1
400682.A0A1X7VCC7,400682.A0A1X7VDE5,1
30732.ENSOMEP00000008018,6832.A0A553NFE5,0
77166.N6UAL9,77166.U4UC50,1
286419.ENSCAFP00020010202,7764.ENSEBUP00000007678,0
7029.J9JVQ4,7029.X1WUS3,1
29172.A0A0D8XK32,29172.A0A0D8Y8Q2,1
6412.T1FNN7,6412.T1FNS0,1
104421.E2A364,7168.A0A182N8D3,0
7091.H9JXS0,7227.FBpp0309527,0
400727.A0A2T7P7C9,7240.B4NVG7,0
6293.A0A1I8EJ82,6293.A0A1I8F216,1
48709.A0A1D2MUF8,8078.ENSFHEP00000023492,0
7574.A0A1S3GYE5,7574.A0A2R2MJI0,1
121845.A0A1S3CYS7,121845.A0A3Q0INE8,1
118797.A0A340Y1C2,118797.A0A340Y1U3,1
151549.A0A4C1SX07,151549.A0A4C1UGM6,1
6184.A0A430PWZ3,6184.A0A430Q402,1
7574.A0A1S3J119,7574.A0A1S3K1V8,1
121224.E0VFU0,13146.ENSMUNP00000006275,0
104452.A0A0L7KWW1,282301.A0A267DU72,0
7764.ENSEBUP00000005415,7764.ENSEBUP00000027387,1
37032.ENSSSUP00005014533,37032.ENSSSUP00005023491,1
6188.A0A183QWB2,6188.A0A183RI41,1
32264.T1KD34,32264.T1KGY8,1
