protein1,protein2,Label
2018661.A0A2A2KDU0,2018661.A0A2A2L4Q3,1
282301.A0A267DV56,282301.A0A267GX86,1
7395.A0A1A9UW61,7395.A0A1A9V3U8,1
29088.A0A2Y9GHN9,6832.A0A553P847,0
7217.B3MYH9,7868.ENSCMIP00000044908,0
318479.A0A0N4UP98,7266.A0A3B0J613,0
40217.ENSJHYP00000000798,40217.ENSJHYP00000018825,1
103827.A0A0N5DAM9,103827.A0A3P7MHY0,1
7668.W4YDE2,7668.W4Z6K0,1
6689.A0A3R7MMM1,6689.A0A423TRT9,1
45351.A7S6S9,7029.J9K085,0
168631.A0A437BCI7,61853.ENSNLEP00000027027,0
6573.A0A210Q424,72004.ENSBMUP00000023612,0
308060.ENSARWP00000005117,308060.ENSARWP00000010325,1
7266.A0A3B0JC71,7266.A0A3B0JZF9,1
48269.A0A183MHA6,48269.A0A183N2P4,1
121845.A0A1S3DI94,121845.A0A1S3DPP2,1
61221.ENSVKKP00000006972,61221.ENSVKKP00000014028,1
161767.ENSAPEP00000023375,7260.B4N9B9,0
6183.A0A5K4F803,6183.G4V5P5,1
143630.A0A402EMG6,143630.A0A402F3V2,1
13146.ENSMUNP00000001137,13146.ENSMUNP00000001638,1
13249.R4FPV5,13249.T1IB98,1
102285.A0A0R3TMI2,48269.A0A183MV32,0
104452.A0A0L7KUF0,104452.A0A0L7KWW1,1
96440.ENSSMRP00000001890,96440.ENSSMRP00000017591,1
7029.C4WSV4,7029.C4WVK5,1
1561998.A0A1I7TCE2,407821.A0A087T2S2,0
38654.A0A1U7SAQ9,38654.A0A1U8D7N8,1
6238.A8Y3L3,6238.A8Y4E4,1
144512.A0A0V0TZP2,32507.ENSNBRP00000022105,0
7070.D6W6V3,7070.D6X0P4,1
8010.ENSELUP00000039609,8010.ENSELUP00000042239,1
283909.R7TR00,283909.R7VCL8,1
400682.A0A1X7VF19,400682.A0A1X7VLF0,1
6238.A8WQT6,6238.A8Y1I7,1
13249.R4FNW4,13249.R4G437,1
7070.D6WJN2,77166.U4TT48,0
32473.ENSXCOP00000001074,32473.ENSXCOP00000010446,1
46731.A0A3M6TMC9,46731.A0A3M6TVJ9,1
136037.A0A067QVN4,31033.ENSTRUP00000009235,0
121845.A0A3Q0JA89,121845.Q0PXZ6,1
48701.ENSPMEP00000003290,62062.ENSHHUP00000020867,0
72004.ENSBMUP00000000307,7375.A0A0L0CNA9,0
32507.ENSNBRP00000001570,6573.A0A210QW61,0
6689.A0A423SKP9,8022.A0A060Y3U6,0
6290.A0A158QQA8,7668.W4XDF7,0
13146.ENSMUNP00000005020,13146.ENSMUNP00000011947,1
62062.ENSHHUP00000012780,62062.ENSHHUP00000056707,1
282301.A0A267EQJ2,334426.A0A0R3PQT5,0
299321.ENSDCDP00000041785,318479.A0A0N4U1V7,0
7266.A0A3B0KBT0,7375.A0A0L0BRK7,0
178035.A0A154PGC4,37347.ENSTBEP00000005147,0
6945.B7PGM5,6945.B7PYF3,1
2489341.ENSSHBP00005006911,2489341.ENSSHBP00005016676,1
32507.ENSNBRP00000005013,52904.ENSSMAP00000021016,0
241587.ENSACOP00000025271,334426.A0A0R3PJ29,0
7240.B4QNJ1,7375.A0A0L0CKR0,0
113540.ENSSFOP00015036954,6832.A0A553N8T5,0
13616.ENSMODP00000054059,6290.A0A0N4WTW7,0
6238.A8WM75,7739.O47430,0
375764.ENSSORP00005034525,7764.ENSEBUP00000001974,0
37347.ENSTBEP00000004361,6412.T1FS25,0
2489341.ENSSHBP00005002966,8030.ENSSSAP00000063262,0
13146.ENSMUNP00000005474,7370.A0A1I8N5Y1,0
6689.A0A3R7MDJ3,6689.A0A3R7MJ77,1
1611254.A0A2G5VGU2,6188.A0A183RGR8,0
37293.ENSANAP00000022285,77166.U4UXJ9,0
61621.ENSRBIP00000039905,6573.A0A210PM20,0
45351.A7RM48,45351.A7SGK8,1
1561998.A0A1I7TYE1,1561998.A0A1I7UIY4,1
6239.ZK507.6.1,64176.ENSPMRP00000016357,0
6290.A0A3P7WA04,7240.B4QMJ7,0
6205.A0A0R3WZH0,7238.B4IKW6,0
8175.ENSSAUP00010002292,8175.ENSSAUP00010040010,1
40217.ENSJHYP00000006924,40217.ENSJHYP00000015334,1
318479.A0A0N4UQB0,520822.A0A195AUN6,0
104452.A0A0L7K4U6,104452.A0A0L7L3D6,1
13146.ENSMUNP00000010259,13146.ENSMUNP00000017530,1
30732.ENSOMEP00000009287,30732.ENSOMEP00000013422,1
37347.ENSTBEP00000007788,7719.ENSCINP00000035070,0
8153.ENSHBUP00000003785,8153.ENSHBUP00000027131,1
7102.A0A2A4IZ12,7102.A0A2A4J3M2,1
64176.ENSPMRP00000029190,8078.ENSFHEP00000029953,0
299321.ENSDCDP00000014476,299321.ENSDCDP00000021100,1
6183.G4VL14,7868.ENSCMIP00000021812,0
6182.Q5DFU2,6182.Q86FC0,1
13616.ENSMODP00000046920,7238.B4HQ18,0
121845.A0A3Q0JL81,244447.ENSCSEP00000000862,0
6526.A0A2C9L7C1,6526.A0A2C9M416,1
70667.A0A183T817,8090.ENSORLP00000022395,0
13616.ENSMODP00000024848,30069.A0A182YAP3,0
6335.A0A0V1LHI0,6336.A0A0V0SFW4,0
195883.A0A482WWZ6,195883.A0A482XDJ1,1
7266.A0A3B0JZ54,7266.A0A3B0K627,1
1841481.ENSSLDP00000017551,6186.A0A183JW76,0
47308.ENSNMLP00000032458,8022.A0A060Z681,0
77166.N6SWU0,77166.U4TXG7,1
194338.ENSACUP00000015198,194338.ENSACUP00000017358,1
194338.ENSACUP00000015098,54126.H3FLA6,0
121845.A0A1S4EAR4,80966.ENSAPOP00000011026,0
6186.A0A183KVL0,7260.B4MM41,0
8030.ENSSSAP00000042145,96440.ENSSMRP00000000608,0
121224.E0VB92,121224.E0VE52,1
6573.A0A210PFB2,6573.A0A210QET3,1
6973.A0A2P8YMS5,6973.A0A2P8Z6T4,1
118797.A0A340WT70,283909.R7UBG7,0
1561998.A0A1I7TCH4,1661398.A0A482V7P4,0
283909.R7V9Q3,8081.ENSPREP00000015957,0
8167.A0A484CPU8,8167.A7UIU8,1
7029.C4WX29,7029.J9JR52,1
1503980.A0A260ZZK0,1503980.A0A261C0H8,1
48269.A0A183MM83,77166.U4UK77,0
30538.ENSVPAP00000000333,6183.A0A5K4F9B2,0
161767.ENSAPEP00000028334,318479.A0A158Q391,0
161767.ENSAPEP00000029878,30019.A0A0M4EK37,0
6832.A0A553NFC5,6832.A0A553P6P0,1
268474.A0A0V1M6U0,6184.A0A430QEG3,0
610380.E2BBY1,7918.ENSLOCP00000009725,0
151549.A0A4C1TBE3,29073.ENSUMAP00000017094,0
282301.A0A1I8HYW2,282301.A0A1I8I9V2,1
32264.T1K452,32264.T1KBF6,1
61853.ENSNLEP00000001978,7994.ENSAMXP00000043505,0
13347.A0A444SXN9,13735.ENSPSIP00000004715,0
1611254.A0A2G5TV33,1611254.A0A2G5UDC4,1
7029.J9JPI1,7240.B4Q9H1,0
53468.A0A0R3UE42,53468.A0A3P6I117,1
6184.A0A430Q9D9,6210.U6JKV5,0
6183.A0A3Q0KGP2,6183.G4LWB4,1
104452.A0A0L7L3D6,96440.ENSSMRP00000028290,0
151549.A0A4C1SJ47,151549.A0A4C1VIB1,1
28377.ENSACAP00000013678,37347.ENSTBEP00000010357,0
40217.ENSJHYP00000001902,40217.ENSJHYP00000012116,1
37293.ENSANAP00000021638,56216.A0A1A6FV67,0
268474.A0A0V1MHG0,268474.A0A0V1MJ21,1
6973.A0A2P8YMS5,6973.A0A2P8Z5Q3,1
48269.A0A183L9W5,48269.A0A183MI27,1
102285.A0A0R3TRS7,13347.A0A444T2G2,0
30464.ENSNPEP00000000144,8154.ENSACLP00000007531,0
283909.R7TI50,283909.R7VLB7,1
1661398.A0A482WBV1,48698.ENSPFOP00000028292,0
6183.A0A3Q0KC44,7574.A0A1S3K2A1,0
225164.V4AHA8,37347.ENSTBEP00000010067,0
6183.G4LXB4,6183.G4VK07,1
244447.ENSCSEP00000003791,244447.ENSCSEP00000019505,1
37032.ENSSSUP00005001685,37032.ENSSSUP00005022525,1
1676925.ENSPKIP00000031810,6279.A0A0J9XNB9,0
40217.ENSJHYP00000012240,40217.ENSJHYP00000018183,1
6313.A0A0K0DP27,6313.A0A158P8U3,0
7764.ENSEBUP00000010798,7764.ENSEBUP00000013859,1
31234.E3MKN7,7240.B4QQ94,0
29170.A0A368GBD1,55661.A0A091GII4,0
7260.B4NMN2,7260.B4NMT4,1
7574.A0A1S3HCE4,7764.ENSEBUP00000004750,0
334426.A0A0R3PP08,48269.A0A183LMH7,0
29170.A0A368EZG1,29170.A0A368F179,1
6973.A0A2P8Y7A0,6973.A0A2P8YH39,1
113540.ENSSFOP00015005873,77166.N6U502,0
31246.A0A183NEU5,6184.A0A430QDU7,0
8175.ENSSAUP00010030661,8175.ENSSAUP00010042548,1
36166.T1GBT1,36166.T1GSF3,1
13347.A0A444SNY9,13347.A0A444TUZ2,1
610380.E2BJH7,610380.E2C4C2,1
6313.A0A0K0CSN9,6313.A0A0K0DLW4,1
2489341.ENSSHBP00005022752,6238.A8Y256,0
6277.A0A498SAQ2,64144.ENSATEP00000023805,0
30608.ENSMICP00000042393,456900.A0A195C8F5,0
32473.ENSXCOP00000005015,32473.ENSXCOP00000026770,1
6183.Q15ER5,6183.Q15EU0,1
37653.A0A0L8GGY5,37653.A0A0L8HH27,1
127582.A0A2Y9FX93,127582.A0A2Y9QKZ3,1
12957.A0A158NP88,7574.A0A1S3K6V5,0
7868.ENSCMIP00000017417,7868.ENSCMIP00000037391,1
282301.A0A267E4K3,282301.A0A267FA59,1
6210.U6JF36,6210.W6U9C4,1
7897.ENSLACP00000011921,7897.ENSLACP00000020302,1
947166.A0A1D1VGW5,947166.A0A1D1VVH8,1
7091.H9J0T7,7091.H9JVP6,1
28377.ENSACAP00000001488,93934.ENSCJPP00005019370,0
13249.T1HP82,13249.T1IC26,1
6210.W6U6I7,6210.W6UBX7,1
597456.A0A0L7R1N1,597456.A0A0L7RH51,1
286419.ENSCAFP00020027525,80972.ENSAOCP00000031296,0
121845.A0A1S3D9C2,7227.FBpp0312526,0
7897.ENSLACP00000009606,7897.ENSLACP00000020934,1
30019.A0A0M4ECF2,30019.A0A0M5JA58,1
37653.A0A0L8GMJ8,37653.A0A0L8I001,1
1676925.ENSPKIP00000033142,79923.A0A419Q913,0
6182.C1L6V8,6182.Q5DES5,1
7176.B0WC73,7176.B0WT48,1
6184.A0A430QHF6,7227.FBpp0100175,0
1661398.A0A482W475,1661398.A0A482W8X5,1
407821.A0A087TV72,6412.T1G337,0
30732.ENSOMEP00000017722,6184.A0A430QL35,0
30521.ENSBGRP00000031927,30521.ENSBGRP00000035724,1
1676925.ENSPKIP00000040055,32473.ENSXCOP00000001338,0
118200.A0A093GY28,151549.A0A4C1V9I0,0
211598.ENSANIP00000022183,211598.ENSANIP00000026715,1
103695.ENSPVIP00000010370,103695.ENSPVIP00000023502,1
407821.A0A087T3E7,407821.A0A087TXS7,1
112268.A0A182VQ21,7668.W4XTL8,0
610380.E2BRJ3,610380.E2C316,1
283909.R7V158,7091.H9IU74,0
45351.A7RR14,45351.A7SD28,1
135651.G0P6J7,135651.G0P9F5,1
143630.A0A402FFG5,143630.A0A402FSB5,1
13146.ENSMUNP00000009866,6238.A8X0K7,0
168631.A0A3S2LUR5,168631.A0A3S2NTL5,1
6573.A0A210QKH6,6573.A0A210R233,1
135651.G0P7V1,168631.A0A437BQB1,0
151549.A0A4C1XKW9,151549.A0A4C1XV44,1
283909.R7UR90,283909.R7UYP0,1
29170.A0A368GR15,29170.A0A368H3W3,1
121845.A0A1S4EHM9,8154.ENSACLP00000006622,0
6188.A0A183REE1,6188.A0A183RFU2,1
56216.A0A1A6GT71,56216.A0A1A6HJ57,1
13146.ENSMUNP00000006335,13146.ENSMUNP00000008068,1
13347.A0A444T9N6,6184.A0A430Q3R2,0
104452.A0A0L7KR60,104452.A0A0L7LLL7,1
46835.A0A504YKS1,48709.A0A1D2MC44,0
1965070.A0A443QT10,79684.ENSMOCP00000019613,0
30608.ENSMICP00000026053,8030.ENSSSAP00000028895,0
178035.A0A154P9R2,30608.ENSMICP00000046639,0
104452.A0A0L7KLU9,104452.A0A0L7KRX2,1
135651.G0ML82,135651.G0N5K8,1
13347.A0A444SI26,6412.T1G550,0
136037.A0A067RHI8,61383.ENSLCNP00005025190,0
7897.ENSLACP00000009903,7897.ENSLACP00000021148,1
54126.H3F6V7,7070.D2A0P0,0
400727.A0A2T7NWU5,400727.A0A2T7P4H1,1
53468.A0A3P6GWU5,53468.A0A3P6HH98,1
126957.T1IR17,126957.T1JMV7,1
7240.B4QI09,7764.ENSEBUP00000004871,0
400727.A0A2T7PWW5,6945.B7QAM1,0
168631.A0A3S2LF91,7227.FBpp0289150,0
126957.T1J7Y6,13347.A0A444TF45,0
6216.A0A0R3SXX7,8030.ENSSSAP00000017142,0
300112.A0A4S2JUQ9,300112.A0A4S2KJN1,1
286419.ENSCAFP00020032142,80972.ENSAOCP00000000163,0
126957.T1J1V3,126957.T1JCR6,1
126957.T1J4Z2,126957.T1JE21,1
121845.A0A1S4ECU0,121845.A0A3Q0JDM5,1
7868.ENSCMIP00000004933,7868.ENSCMIP00000020919,1
6238.A8WWF7,94237.ENSMMOP00000005995,0
151549.A0A4C1W192,61853.ENSNLEP00000018021,0
48699.ENSPLAP00000018447,55544.A0A4D9EFP5,0
334426.A0A0R3PPX0,334426.A0A158PJ04,1
7950.ENSCHAP00000013491,7955.ENSDARP00000011707,0
52904.ENSSMAP00000009581,52904.ENSSMAP00000017114,1
178035.A0A154P1D9,178035.A0A154PNR3,1
8030.ENSSSAP00000019045,8030.ENSSSAP00000053926,1
121845.A0A1S4EI62,121845.A0A3Q0IY46,1
6198.A0A074Z8I4,6198.A0A075A452,1
30538.ENSVPAP00000006729,7764.ENSEBUP00000018321,0
93934.ENSCJPP00005000738,93934.ENSCJPP00005016592,1
127582.A0A2Y9QRA6,6277.A0A498S8Q4,0
103695.ENSPVIP00000023279,282301.A0A267GA35,0
136037.A0A067QN15,136037.A0A067RJG0,1
7739.C3Y4J5,7739.P69216,1
31234.E3LY32,61853.ENSNLEP00000000643,0
121224.E0VFT8,6182.A0A4Z2D7R1,0
6211.A0A068YKW0,6689.A0A3R7MEP1,0
32264.T1L087,79684.ENSMOCP00000015296,0
286419.ENSCAFP00020003903,286419.ENSCAFP00020018877,1
6184.A0A430Q5H5,6184.A0A430QCY3,1
610380.E2BDB2,6973.A0A2P8XBX5,0
310752.A0A384ATN9,8078.ENSFHEP00000005045,0
77166.U4U0A7,77166.U4U926,1
7266.A0A3B0JF31,7266.A0A3B0KDR3,1
188379.A0A091J208,425635.ENSCPGP00000016549,0
520822.A0A195BC06,520822.A0A195BFY4,1
211598.ENSANIP00000005154,308060.ENSARWP00000007763,0
103695.ENSPVIP00000029366,103695.ENSPVIP00000033522,1
6186.A0A183JLG5,6186.A0A183KKX4,1
47308.ENSNMLP00000004356,47308.ENSNMLP00000025913,1
1965070.A0A3S3PPS8,1965070.A0A3S3R191,1
29172.A0A0D8Y0Y4,29172.A0A0D8Y5R3,1
37546.D3TM99,7998.ENSIPUP00000033260,0
6265.A0A0B2UNU3,6265.A0A0B2VJE8,1
1676925.ENSPKIP00000000250,1676925.ENSPKIP00000025677,1
6265.A0A0B2W6Y8,94128.A0A2A3EJF1,0
8175.ENSSAUP00010050476,8175.ENSSAUP00010060541,1
6188.A0A183QPQ1,6188.A0A183R9U2,1
7868.ENSCMIP00000037568,7868.ENSCMIP00000045777,1
118797.A0A340XEN5,2015173.A0A026W8F1,0
56723.ENSLBEP00000004765,7238.B4HP57,0
128390.A0A091V5W7,1561998.A0A1I7T0H5,0
947166.A0A1C9ZQ78,947166.A0A1D1W1K0,1
947166.A0A1D1V9I6,947166.A0A1D1VL38,1
6211.A0A068YB37,6211.A0A068YDE8,1
225164.V4CCF8,32264.T1KP20,0
135651.G0P6S0,407821.A0A087UW81,0
8030.ENSSSAP00000060568,8030.ENSSSAP00000066557,1
7739.C3YLI9,7739.C3ZBY5,1
104452.A0A0L7L2T0,6280.A0A0N4T520,0
137246.A0A401S9F0,244447.ENSCSEP00000000322,0
1661398.A0A482VTB5,7176.B0W055,0
31234.E3LXF4,6188.A0A183R3U2,0
29172.A0A0D8XPD9,29172.A0A0D8XZK4,1
7217.A0A0N8NZM5,7217.B3M0F1,1
1661398.A0A482VHH0,1661398.A0A482W8Y9,1
7739.C3XUN8,7918.ENSLOCP00000001999,0
7764.ENSEBUP00000006655,7764.ENSEBUP00000015602,1
7574.A0A1S3HY85,7574.A0A1S3I882,1
299467.A0A443SC70,299467.A0A443SQ94,1
103695.ENSPVIP00000014164,103695.ENSPVIP00000019473,1
225164.V4AE49,30522.A0A4W2EYJ8,0
372326.A0A1V4KSS5,40217.ENSJHYP00000013398,0
456900.A0A195C0E0,456900.A0A195CSA0,1
48701.ENSPMEP00000017565,48701.ENSPMEP00000028045,1
283909.R7UBB0,7260.B4N6L5,0
7897.ENSLACP00000017633,7897.ENSLACP00000020755,1
7232.A0A484B888,7232.A0A484BUB7,1
425635.ENSCPGP00000000924,7091.H9JBE0,0
7764.ENSEBUP00000021012,8081.ENSPREP00000011683,0
61383.ENSLCNP00005007363,61383.ENSLCNP00005018600,1
135651.G0NKN7,1611254.A0A2G5UGE3,0
37653.A0A0L8HY92,37653.A0A0L8I641,1
161767.ENSAPEP00000012789,31246.A0A183NZ38,0
29170.A0A368F2P5,308060.ENSARWP00000012246,0
143630.A0A402ECA5,143630.A0A402FVC8,1
334426.A0A0R3PTV0,334426.A0A158PKE1,1
80972.ENSAOCP00000022037,80972.ENSAOCP00000022326,1
32264.T1K8U0,32264.T1L0E5,1
6280.A0A0N4T820,7955.ENSDARP00000119521,0
7102.A0A2A4J6F9,7102.A0A2A4K859,1
32507.ENSNBRP00000016057,6210.W6UIX9,0
121224.E0VQC4,7574.A0A1S3HJJ1,0
6183.A0A3Q0KHQ3,6183.A0A5K4FD93,1
40217.ENSJHYP00000010702,40217.ENSJHYP00000018183,1
113540.ENSSFOP00015014814,7266.A0A3B0J7B3,0
8030.ENSSSAP00000079872,8030.ENSSSAP00000110340,1
136037.A0A067R7E2,6669.E9HJT8,0
7227.FBpp0080297,7764.ENSEBUP00000026583,0
62324.A0A182REM2,7955.ENSDARP00000088088,0
29088.A0A2Y9HZW2,48709.A0A1D2NI37,0
334426.A0A0R3PY06,7266.A0A3B0J5K6,0
7238.B4HX21,7238.B4IEH2,1
6337.A0A0V0Y0V1,6337.A0A0V0YE88,1
7739.C3XUZ9,7739.O47423,1
586833.ENSMMDP00005019264,6184.A0A430Q017,0
127582.A0A2Y9E9E9,127582.A0A2Y9QU74,1
13347.A0A444T2Y5,13347.A0A444TIF5,1
6239.F25B4.1.2,7897.ENSLACP00000018188,0
53468.A0A0R3U6A1,53468.A0A0R3UK10,1
6205.A0A0R3X8R2,6205.A0A0R3XAG9,1
1561998.A0A1I7US20,6182.A0A4Z2DCQ9,0
7764.ENSEBUP00000004097,7764.ENSEBUP00000009278,1
7232.A0A484BCW8,79923.A0A3R7GLR2,0
8005.ENSEEEP00000023634,8005.ENSEEEP00000024560,1
30611.ENSOGAP00000004683,30732.ENSOMEP00000027217,0
31234.E3LSW7,31234.E3ML83,1
127582.A0A2Y9FXI9,12957.A0A158P3G1,0
334426.A0A0R3P9T4,334426.A0A0R3PMG9,1
586833.ENSMMDP00005035170,62062.ENSHHUP00000089797,0
6211.A0A087W002,7574.A0A1S3H720,0
8175.ENSSAUP00010036866,8175.ENSSAUP00010058372,1
61853.ENSNLEP00000026659,6832.A0A553PPN3,0
7668.W4XG43,7668.W4XSB2,1
318479.A0A0N4U3N9,318479.A0A0N4UEN0,1
6265.A0A0B2VCY4,6265.A0A0B2VV07,1
6182.A0A4Z2D7D8,6182.A0A4Z2DYK2,1
61221.ENSVKKP00000019364,947166.A0A1D1W0E6,0
400727.A0A2T7PRH9,400727.A0A2T7PRI8,1
144512.A0A0V0TB99,144512.A0A0V0UE75,1
121224.E0W1S0,6573.A0A210Q288,0
7232.A0A484BTA5,7764.ENSEBUP00000024688,0
318479.A0A0N4UA63,8153.ENSHBUP00000029693,0
62062.ENSHHUP00000065037,62062.ENSHHUP00000089291,1
2015173.A0A026WZB6,6973.A0A2P8YEH2,0
6188.A0A183QI16,6188.A0A183RR77,1
1676925.ENSPKIP00000024471,1676925.ENSPKIP00000039633,1
13347.A0A444TDI9,80972.ENSAOCP00000017063,0
299321.ENSDCDP00000011749,37653.A0A0L8IDM5,0
45351.A7RRF4,45351.A7SX99,1
8022.A0A060X6M6,8022.A0A060YIV5,1
6238.A8XH91,6238.A8XSY4,1
121845.A0A1S3CWE0,121845.A0A3Q0IW75,1
13249.T1HNJ7,136037.A0A067QW02,0
282301.A0A267F203,38654.A0A3Q0HLF4,0
103372.F4X4X4,333673.A0A3M0K687,0
135651.G0MVN5,6205.A0A0R3X4B9,0
62062.ENSHHUP00000052990,6669.E9H9N3,0
32507.ENSNBRP00000001570,7070.D6WFS6,0
2587831.ENSTMTP00000003595,37032.ENSSSUP00005007330,0
13347.A0A444SD52,6293.A0A1I8EN21,0
7029.J9K9E4,96440.ENSSMRP00000024841,0
13347.A0A444T2B2,13347.A0A444TBT3,1
53468.A0A0R3UMS4,6945.B7P1M1,0
30732.ENSOMEP00000033775,400682.A0A1X7VEE0,0
64791.A0A151XCU0,77166.U4UA18,0
105785.A0A2J7RE33,282301.A0A267DVS9,0
7238.B4I2S7,7238.B4I3V9,1
947166.A0A1D1VD09,947166.A0A1D1VV53,1
6526.A0A2C9JQ18,6526.A0A2C9M3S4,1
225164.V4A3J1,32507.ENSNBRP00000020175,0
36166.T1H1S2,61622.ENSRROP00000040468,0
244447.ENSCSEP00000002889,244447.ENSCSEP00000028218,1
13347.A0A444SLN3,7029.J9JNH7,0
144197.ENSSPAP00000018068,7209.A0A1I7W5V4,0
241587.ENSACOP00000005615,7897.ENSLACP00000005480,0
318479.A0A0N4US56,318479.A0A3P7SSA9,1
1965070.A0A3S3Q7Q2,38626.ENSPCIP00000036287,0
6973.A0A2P8Z8C3,6973.A0A2P8Z9W1,1
7757.ENSPMAP00000001810,7757.ENSPMAP00000002634,1
143630.A0A402EMG6,143630.A0A402EXU5,1
38626.ENSPCIP00000014319,38626.ENSPCIP00000029605,1
168631.A0A437AZ46,168631.A0A437B2G6,1
13249.T1HZJ7,30521.ENSBGRP00000035772,0
37003.ENSKMAP00000001406,37003.ENSKMAP00000021375,1
47308.ENSNMLP00000008234,7425.K7JEF6,0
7764.ENSEBUP00000006815,7764.ENSEBUP00000006918,1
53326.A0A016RUU1,53326.A0A016SR86,1
6184.A0A430QBH6,6184.A0A430QRF1,1
6337.A0A0V0YGB9,7227.FBpp0085138,0
