protein1,protein2,Label
282301.A0A267E365,6689.A0A3R7M7E1,0
400682.A0A1X7UZA6,400682.A0A1X7VGL2,1
7719.ENSCINP00000028545,7719.ENSCINP00000033681,1
37347.ENSTBEP00000014816,7029.J9JYW9,0
62062.ENSHHUP00000012548,62062.ENSHHUP00000023442,1
7757.ENSPMAP00000000467,7757.ENSPMAP00000001379,1
6412.T1FNV2,6412.T1G1B6,1
299467.A0A443S6R9,32264.T1JYT6,0
7217.B3M4Y0,7217.B3MCN4,1
400727.A0A2T7NIS4,400727.A0A2T7NJZ8,1
299467.A0A443S8L4,7217.B3MNZ3,0
151549.A0A4C1SBY6,151549.A0A4C1WM44,1
121224.E0VNN8,7238.B4IEY3,0
6973.A0A2P8XUI8,6973.A0A2P8Y7A0,1
1561998.A0A1I7V2S2,6188.A0A183R8P3,0
13249.T1HS81,7757.ENSPMAP00000000786,0
126957.T1IPT9,126957.T1IWR6,1
37653.A0A0L8I434,46835.A0A504Z9G4,0
12930.A0A0Q3PN17,46245.Q29I40,0
37003.ENSKMAP00000011379,6832.A0A553PGI5,0
400727.A0A2T7NFQ2,400727.A0A2T7P4E8,1
6184.A0A430PYI2,6184.A0A430Q7S3,1
400727.A0A2T7NZV0,407821.A0A087UNZ0,0
6526.A0A2C9KD53,7232.A0A484BST9,0
121224.E0W080,121224.E0W337,1
31246.A0A183PCK8,31246.A0A183PUM1,1
61221.ENSVKKP00000019797,6185.A0A094ZUB7,0
113540.ENSSFOP00015015702,1503980.A0A261AVW8,0
13249.T1HKV3,7227.FBpp0082383,0
12930.A0A0Q3Q3V3,6689.A0A3R7M2H7,0
6973.A0A2P8XND3,6973.A0A2P8Z6H3,1
64176.ENSPMRP00000000030,64176.ENSPMRP00000023834,1
31246.A0A183P6L7,31246.A0A183PGJ8,1
13146.ENSMUNP00000013230,7757.ENSPMAP00000004050,0
334426.A0A158PHZ1,947166.A0A1D1VYH6,0
135651.G0MKM6,400682.A0A1X7UK75,0
7240.B4QUC0,7240.B4QUC1,1
13249.T1I8G4,13249.T1IBF6,1
400682.A0A1X7TLH1,400682.A0A1X7UQG1,1
7574.A0A1S3IEI0,7574.A0A1S3JXZ1,0
56216.A0A1A6H356,6832.A0A553P1P2,0
29170.A0A368H577,7222.B4J8E8,0
7217.B3MT42,7764.ENSEBUP00000013556,0
6669.E9FXE3,6669.E9HVM6,1
61221.ENSVKKP00000019797,6290.A0A0N4WCK0,0
36166.T1H5T4,70667.A0A183SA07,0
2018661.A0A2A2KI84,7159.Q16RT4,0
225164.V3ZN48,225164.V3ZQG8,1
7757.ENSPMAP00000004492,7757.ENSPMAP00000007751,1
104452.A0A0L7KRT4,7232.A0A484BV76,0
40217.ENSJHYP00000009307,7238.B4I816,0
6184.A0A430Q8X1,6184.A0A430QH43,1
6186.A0A183KE90,7739.C3ZHV5,0
126957.T1J3R8,126957.T1JLJ3,1
48269.A0A183NCH9,6290.A0A0N4VZY4,0
400682.A0A1X7UMB8,400682.A0A1X7UWR1,1
136037.A0A067RFE3,6188.A0A183RY50,0
6832.A0A553PAV5,6832.A0A553PG97,1
6239.ZC434.6b.1,93934.ENSCJPP00005002245,0
135651.G0ML64,135651.G0N4V8,1
1561998.A0A1I7U7U7,7240.B4QS18,0
7240.B4Q3Y3,7240.B4QGA4,1
7574.A0A1S3HL63,7574.A0A1S3JCE0,1
56216.A0A1A6HAU3,56216.A0A1A6HHR9,1
7764.ENSEBUP00000001233,8022.A0A060Z2D6,0
104452.A0A0L7L2D3,6182.A0A4Z2DXX5,0
6337.A0A0V0XQT5,6337.A0A0V0XQV3,1
168631.A0A3S2P7Q7,6689.A0A3R7R0I6,0
121224.E0VFF5,7029.J9LPD5,0
102285.A0A0R3T186,6973.A0A2P8YLN9,0
947166.A0A1D1VWE2,947166.A0A1D1W2T6,1
400682.A0A1X7TUK6,400682.A0A1X7VLW6,1
1503980.A0A261BK72,1503980.A0A261BML1,1
37032.ENSSSUP00005026554,45351.A7RTA1,0
318479.A0A0N4US56,318479.A0A3P7Q914,1
30521.ENSBGRP00000036203,53326.A0A016WV05,0
400682.A0A1X7UVK9,400682.A0A1X7V8Z5,1
1611254.A0A2G5SAT5,7739.C3Z4H1,0
104421.E2A419,52670.A0A2I4CYE1,0
77166.U4UE00,77166.U4UHX1,1
62062.ENSHHUP00000063587,8022.A0A060YV06,0
400682.A0A1X7UQA4,6183.A0A5K4EU44,0
7764.ENSEBUP00000006645,7764.ENSEBUP00000010687,1
6184.A0A430Q886,6184.A0A430QAN6,1
105785.A0A2J7PU75,7764.ENSEBUP00000005402,0
1965070.A0A443QKP9,400682.A0A1X7UML1,0
126957.T1J207,126957.T1JKB1,1
6184.A0A430QGM9,6184.A0A430QJW7,1
6182.A0A4Z2D540,6182.Q5D8I6,1
947166.A0A1D1UJ05,947166.A0A1D1W250,1
37653.A0A0L8FL44,37653.A0A0L8GJQ7,1
6182.A0A4Z2CU33,6945.B7Q0V4,0
1503980.A0A261B5W1,70415.A0A5S6R4K5,0
126957.T1JJK0,7240.B4R0F0,0
407821.A0A087TXC4,407821.A0A087UMD8,1
13347.A0A444TEN0,13347.A0A444TQQ0,1
947166.A0A1D1UZ58,947166.A0A1D1W085,1
6832.A0A553NNR4,6832.A0A553PCZ5,1
1611254.A0A2G5U6V7,7739.C3Z7M6,0
6198.A0A074ZLQ4,6198.A0A074ZUH8,1
77166.U4UKX0,77166.U4ULB5,1
400682.A0A1X7UUI4,400682.A0A1X7VTT4,1
282301.A0A267GJT5,282301.A0A267GQA2,1
6186.A0A183JI00,6186.A0A183KGG2,1
70667.A0A183S8C4,70667.A0A183T8Q7,1
6265.A0A0B2W207,7425.K7JUF7,0
6832.A0A553NU82,6832.A0A553NY05,1
6238.A8X7U1,6238.A8Y4F8,1
79923.A0A3R7CZM8,79923.A0A419PNA2,1
13249.T1HAC5,161767.ENSAPEP00000024507,0
32264.T1JWU9,46835.A0A504YCX7,0
6412.T1FSE6,6412.T1FXX0,1
104452.A0A0L7KRT4,104452.A0A0L7L2T0,1
6185.A0A094ZW87,6185.A0A094ZX05,1
32264.T1K8P5,96440.ENSSMRP00000004505,0
1965070.A0A443R2X9,1965070.A0A443R7Y0,1
947166.A0A1D1V196,947166.A0A1D1W5U8,1
334426.A0A0R3PJT6,6526.A0A2C9L3D4,0
70415.A0A5S6Q522,70415.A0A5S6QKD0,1
1611254.A0A2G5U4D5,52670.A0A2I4CWZ4,0
400682.A0A1X7VCM9,61221.ENSVKKP00000004836,0
7260.B4MPI6,7260.B4NBL5,1
1503980.A0A261AUM4,7757.ENSPMAP00000000536,0
70415.A0A5S6R1H2,7244.B4LKX5,0
7668.W4XNB0,7668.W4YJ73,1
6265.A0A0B2V1L8,6265.A0A0B2VPY7,1
48269.A0A183N292,48269.A0A183N8P5,1
7227.FBpp0074992,7238.B4HXM3,0
282301.A0A267DD16,282301.A0A267DID3,1
6412.T1EGF1,7029.X1WIT2,0
7227.FBpp0079813,7227.FBpp0310515,1
121224.E0VD99,121224.E0VIY6,1
77166.U4U3F7,77166.U4UIV9,1
1503980.A0A261C0M4,6573.A0A210PE95,0
70667.A0A183THI5,70667.A0A3P7BX96,1
307972.A0A2G8K815,307972.A0A2G8LCE8,1
7238.B4IIX2,7897.ENSLACP00000011921,0
126957.T1IUV9,126957.T1IX05,1
400682.A0A1X7U074,400682.A0A1X7V999,1
7764.ENSEBUP00000011747,7764.ENSEBUP00000016063,1
6526.A0A2C9L295,7029.J9M4K8,0
31234.E3LYZ5,31234.E3M6Y4,1
48269.A0A183LH99,48269.A0A183N8A1,1
7227.FBpp0070425,7227.FBpp0085138,1
136037.A0A067R9M4,307972.A0A2G8KMU5,0
7227.FBpp0074687,7227.FBpp0081725,1
30521.ENSBGRP00000011892,37653.A0A0L8H9V2,0
283909.R7T5D5,37347.ENSTBEP00000001279,0
1503980.A0A261BTZ3,7070.D6X0Y7,0
6290.A0A0N4X844,6973.A0A2P8Y9H9,0
947166.A0A1D1UG80,947166.A0A1D1W7I6,1
195883.A0A482WG21,195883.A0A482WLH5,1
299467.A0A443SSH3,77166.U4UTW9,0
151549.A0A4C1TE26,333673.A0A3M0JVT6,0
282301.A0A1I8GPN0,282301.A0A267GXA4,1
121224.E0VS57,8032.ENSSTUP00000011865,0
6573.A0A210Q5Z6,6573.A0A210QMI4,1
299467.A0A443RZ96,299467.A0A443SI85,1
241587.ENSACOP00000013906,241587.ENSACOP00000019307,1
126957.T1IQJ0,45351.A7RP03,0
307972.A0A2G8K009,64176.ENSPMRP00000029057,0
6239.MTCE.11.1,7574.A0A1S3INJ3,0
407821.A0A087UKW5,7918.ENSLOCP00000007736,0
56216.A0A1A6HXD8,70667.A0A183TML7,0
400682.A0A1X7UY85,400682.A0A1X7V640,1
36166.T1GYC7,7719.ENSCINP00000033418,0
6832.A0A553NTU6,6832.A0A553PAV5,1
121224.E0VM54,121224.E0VSQ2,1
151549.A0A4C1TE91,151549.A0A4C1WGH3,1
947166.A0A1D1UGX7,947166.A0A1D1VBQ7,1
407821.A0A087UJ37,6216.A0A0R3SG96,0
1676925.ENSPKIP00000012485,7217.B3M9V9,0
1503980.A0A261C0K8,7227.FBpp0078448,0
37653.A0A0L8G2S1,37653.A0A0L8GZ57,1
38626.ENSPCIP00000007008,46245.Q293G1,0
32264.T1KBB5,32264.T1KNG8,1
30538.ENSVPAP00000000795,30538.ENSVPAP00000003007,1
400682.A0A1X7V120,400682.A0A1X7VNH1,1
48709.A0A1D2N495,48709.A0A1D2NGC8,1
7757.ENSPMAP00000006321,7757.ENSPMAP00000007971,1
6337.A0A0V0YC14,7260.B4MQM7,0
7574.A0A1S3HG66,7574.A0A2H4H0Y4,1
31246.A0A183PMN7,7574.A0A1S3IY92,0
13347.A0A444SH30,37653.A0A0L8GLI5,0
31234.E3NBA9,31234.E3NEV7,1
6973.A0A2P8XAZ8,6973.A0A2P8YHS1,1
13347.A0A444TPI1,6184.A0A430PWS5,0
1661398.A0A482VFA5,1965070.A0A3S3SNI9,0
36166.T1H6V4,53468.A0A0R3U8Z6,0
53326.A0A016RX32,7574.A0A1S3I3B2,0
121224.E0VIJ6,121224.E0W008,1
1611254.A0A2G5VKC2,1611254.A0A2G5VTN0,1
6183.G4LWN5,7764.ENSEBUP00000010090,0
407821.A0A087U2I1,6184.A0A430Q372,0
6185.A0A095A3D5,6185.A0A095A504,1
7232.A0A484ARJ8,7232.A0A484BTK3,1
400682.A0A1X7VI58,77166.U4UTG7,0
7764.ENSEBUP00000014065,7764.ENSEBUP00000024379,1
13249.R4G7S1,7029.J9K0D3,0
1503980.A0A261BMY0,1503980.A0A261BYE0,1
6412.T1FQT2,6412.T1G3A1,1
13347.A0A444T586,13347.A0A444TT90,1
7227.FBpp0072457,7227.FBpp0302978,1
6832.A0A553NFL3,6832.A0A553PB30,1
7167.A0A182FPD9,7398.A0A1B0AA72,0
31246.A0A183PD62,31246.A0A183Q2W0,1
48269.A0A183MJF3,48269.A0A183N2V2,1
283909.R7V1P7,6973.A0A2P8ZKU0,0
6973.A0A2P8XRU8,6973.A0A2P8Z8Z6,1
48709.A0A1D2N6C7,48709.A0A1D2ND46,1
283909.R7TVE8,283909.R7V275,1
13347.A0A444TEQ6,7719.ENSCINP00000012710,0
6185.A0A094ZM32,7244.B4LS96,0
13249.T1HZX0,31234.E3LGA2,0
282301.A0A1I8GMN0,282301.A0A267FFC3,1
13347.A0A444TE86,13347.A0A444TN80,1
6211.A0A068XZW2,6211.A0A068Y0U6,1
62062.ENSHHUP00000063587,6526.A0A2C9LFL0,0
6188.A0A183QCP6,7222.B4JSV1,0
7029.J9JWC5,7029.J9JWP4,1
6573.A0A210QKN4,6573.A0A210QMN4,1
1965070.A0A3S3PUX8,407821.A0A087TQ01,0
400682.A0A1X7UZN4,64176.ENSPMRP00000001518,0
36166.T1H4G3,46731.A0A3M6TPA8,0
118797.A0A340XQK0,7167.A0A182FFJ2,0
947166.A0A1D1UGX7,947166.A0A1D1V4D2,1
29172.A0A0D8XKZ9,29172.A0A0D8Y0L4,1
30732.ENSOMEP00000018267,30732.ENSOMEP00000022840,1
13249.T1I5T7,7897.ENSLACP00000017450,0
121224.E0VGX3,121224.E0VZM0,1
2018661.A0A2A2KH05,2018661.A0A2A2KXH0,1
7240.B4NSC3,7240.B4R090,1
333673.A0A3M0J2R1,333673.A0A3M0KPX0,1
103695.ENSPVIP00000002425,37546.A0A1B0GAM2,0
6689.A0A3R7PDN5,7029.J9K705,0
947166.A0A1D1VBV1,947166.A0A1D1VSE0,1
48709.A0A1D2MBG3,48709.A0A1D2NLK4,1
118797.A0A340WPE9,121845.A0A1S4EH61,0
6290.A0A0N4XBZ0,6290.A0A3P7XBC6,1
70415.A0A5S6Q522,70415.A0A5S6QF80,1
48269.A0A183MXL0,7260.B4MM41,0
2018661.A0A2A2K1H9,6832.A0A553PNS8,0
947166.A0A1C9ZRL2,947166.A0A1D1UQ42,1
13249.T1I589,6973.A0A2P8YZZ7,0
400682.A0A1X7U8N1,400682.A0A1X7VKV9,1
1611254.A0A2G5U4C5,6184.A0A430PWT1,0
2015173.A0A026VXJ9,7227.FBpp0079623,0
1661398.A0A482V7G2,1661398.A0A482VWW0,1
299467.A0A443SFY1,299467.A0A443SP14,1
31246.A0A183PD62,31246.A0A183Q0P6,1
282301.A0A267DU03,282301.A0A267G632,1
400682.A0A1X7TLH1,77166.U4UMB6,0
947166.A0A1D1VQ34,947166.A0A1D1W0E6,1
6573.A0A210QEB3,7070.D6X0H4,0
13249.T1HBH6,7238.B4HFK2,0
32264.T1KML5,32264.T1KNB1,1
400682.A0A1X7UYY5,400682.A0A1X7V914,1
282301.A0A267H7K1,7222.B4JC72,0
126957.T1J460,126957.T1J7P9,1
46835.A0A504Z8A5,7719.ENSCINP00000031222,0
46731.A0A3M6TMV5,53468.A0A0R3ULV3,0
37032.ENSSSUP00005033971,7238.B4IEY3,0
407821.A0A087U8U9,48269.A0A183MUM1,0
6265.A0A0B2UWW0,70415.A0A5S6Q9D3,0
48269.A0A183LHH0,48269.A0A183MXL0,1
6185.A0A094ZDU1,6185.A0A094ZUY3,1
13249.T1HBE0,13249.T1HJZ0,1
283909.R7UL94,6186.A0A183JUI1,0
121845.A0A1S3DT60,121845.A0A1S3DVR1,1
6183.A0A3Q0KVE2,6183.G4V672,1
104452.A0A0L7K3Y8,6689.A0A423TBF1,0
121845.A0A1S3D5J9,121845.A0A1S4E856,1
299467.A0A443SJB5,299467.A0A443SRR6,1
127582.A0A2Y9E3I8,31246.A0A183PZ61,0
6945.B7PMA1,6945.B7QFJ4,1
407821.A0A087UXF5,7029.J9KKD3,0
6832.A0A553NAT7,6832.A0A553PQJ4,1
6216.A0A0R3SSA0,64176.ENSPMRP00000027761,0
48269.A0A183LJJ0,48269.A0A183MXL0,1
32264.T1K3F9,7719.ENSCINP00000008664,0
6689.A0A3R7NFC6,6689.A0A3R7PM85,1
64176.ENSPMRP00000010676,7238.B4IJJ2,0
40217.ENSJHYP00000000684,6573.A0A210Q1Y5,0
13249.T1HXD9,13249.T1I6F7,1
7232.A0A484BCW8,7998.ENSIPUP00000034022,0
947166.A0A1D1UQ02,947166.A0A1D1VQP6,1
135651.G0MLP8,135651.G0NUK3,1
6186.A0A183KH47,6186.A0A183KJS9,1
6186.A0A183JCF0,6186.A0A183JUI1,1
151549.A0A4C1WE27,6184.A0A430Q1W4,0
520822.A0A151I446,520822.A0A195ATP2,1
597456.A0A0L7QP80,597456.A0A0L7QXJ0,1
947166.A0A1D1UMC9,947166.A0A1D1VJ24,0
13347.A0A444SST8,6238.A8WIY9,0
103695.ENSPVIP00000007019,70415.A0A5S6Q1H6,0
13347.A0A444TAZ1,13347.A0A444TQH9,1
104452.A0A0L7LUQ4,6973.A0A2P8YMS5,0
282301.A0A267DY51,282301.A0A267F4T9,1
70667.A0A183T8J9,70667.A0A183TG23,1
400682.A0A1X7VI58,7395.A0A1A9UNR4,0
6184.A0A430Q4P4,6198.A0A075A320,0
6188.A0A183RC59,6188.A0A183RD71,1
13347.A0A444SEH6,13347.A0A444SRM4,1
334426.A0A158PM67,334426.A0A158PM73,1
7029.C4WSV4,7029.C4WU79,1
1611254.A0A2G5UZQ3,37653.A0A0L8IC70,0
13347.A0A444SWD7,6185.A0A094ZJM1,0
47308.ENSNMLP00000019648,947166.A0A1D1V2W5,0
112268.A0A182WAV0,195883.A0A482WN01,0
299467.A0A443S416,947166.A0A1D1V8C0,0
32507.ENSNBRP00000023213,7757.ENSPMAP00000000424,0
121845.A0A1S3D838,7070.D6WMU7,0
1676925.ENSPKIP00000010429,282301.A0A267GKX8,0
62062.ENSHHUP00000024941,6412.T1FWS6,0
7240.B4R314,7240.B4R6A8,1
283909.R7TVY9,6184.A0A430Q1S8,0
13616.ENSMODP00000054410,45882.A0A0V1D860,0
225164.V4ATK3,6198.A0A074ZZ40,0
2018661.A0A2A2M4H3,64176.ENSPMRP00000015729,0
47308.ENSNMLP00000016308,47308.ENSNMLP00000039225,1
121845.A0A1S3CWV2,121845.A0A1S4ERP7,1
1561998.A0A1I7SXG0,1561998.A0A1I7TLZ0,1
56723.ENSLBEP00000032278,7994.ENSAMXP00000044719,0
13146.ENSMUNP00000009315,6265.A0A0B2VBF3,0
1503980.A0A261BP49,1503980.A0A261C5Y0,1
7159.J9HS86,8010.ENSELUP00000028205,0
151549.A0A4C1XZ86,6188.A0A183R2E6,0
1965070.A0A3S3PD29,7232.A0A484C2T4,0
70415.A0A5S6Q868,70415.A0A5S6R085,1
113540.ENSSFOP00015005641,7757.ENSPMAP00000010151,0
70667.A0A183SM74,70667.A0A3P7D974,1
6412.T1FB23,6412.T1FS25,1
6832.A0A553ND85,6832.A0A553NTM8,1
7029.J9JUI6,7029.J9K1Y4,1
45351.A7S636,45351.A7S8C3,1
6973.A0A2P8YLN9,7266.A0A3B0JNW0,0
282301.A0A1I8FYY2,282301.A0A267G5I4,1
1661398.A0A482WBT2,7260.B4MY02,0
7222.B4JG74,7222.B4JT95,1
282301.A0A267ELI3,282301.A0A267F413,1
118797.A0A340WPE9,118797.A0A340YIY6,1
400682.A0A1X7ULZ1,7757.ENSPMAP00000003976,0
121224.E0VQW1,137246.A0A401T300,0
103827.A0A0N5CRZ3,62062.ENSHHUP00000026740,0
32264.T1K1V5,32264.T1KDF1,1
1965070.A0A443RED4,6188.A0A183QVK1,0
6832.A0A553NCB4,6832.A0A553PC08,1
7574.A0A1S3HG66,7574.A0A1S3HL63,1
13347.A0A444SWV6,13347.A0A444TL45,1
6573.A0A210PQB0,6573.A0A210PXN6,1
53468.A0A0R3U7K0,53468.A0A0R3URF0,1
121845.A0A3Q0IJP8,121845.A0A3Q0JAV5,1
282301.A0A267EE36,6832.A0A553P424,0
2018661.A0A2A2K8V1,46245.Q29JW3,0
121224.E0VQ14,121224.E0VVS5,1
126957.T1J6K5,126957.T1JJZ0,1
48709.A0A1D2MFT7,48709.A0A1D2NLK4,1
77166.U4UCQ8,77166.U4UJ62,1
947166.A0A1C9ZRL2,947166.A0A1D1VTR3,1
32264.T1JW68,32264.T1K5H0,1
6832.A0A553NC24,6832.A0A553PAC9,1
1561998.A0A1I7TYQ9,1661398.A0A482WD49,0
