protein1,protein2,Label
13146.ENSMUNP00000001498,13146.ENSMUNP00000002260,1
7955.ENSDARP00000011140,7955.ENSDARP00000027867,1
104421.E2B0I7,6945.B7P670,0
69004.A0A182R0P0,7227.FBpp0073963,0
299321.ENSDCDP00000017918,55544.A0A4D9F8I6,0
225164.V4BKC9,93934.ENSCJPP00005014013,0
194338.ENSACUP00000007952,7950.ENSCHAP00000002247,0
118797.A0A340WSF8,30464.ENSNPEP00000006853,0
31246.A0A183P457,31246.A0A183PAJ8,1
103695.ENSPVIP00000006375,2489341.ENSSHBP00005015699,0
56723.ENSLBEP00000004016,56723.ENSLBEP00000032923,1
211598.ENSANIP00000020169,211598.ENSANIP00000023702,1
7176.B0WHP5,7176.B0WML3,1
135651.G0PH21,6184.A0A430QQH5,0
168631.A0A437B7S1,94128.A0A2A3E5K7,0
135651.G0NKP4,37347.ENSTBEP00000008046,0
121224.E0VX17,121224.E0W182,1
6973.A0A2P8XZA0,6973.A0A2P8YQ52,1
333673.A0A3M0JHZ8,333673.A0A3M0KRY4,1
31033.ENSTRUP00000065252,31033.ENSTRUP00000084721,1
136037.A0A067RES0,94237.ENSMMOP00000003580,0
118797.A0A340XKS9,7574.A0A2R2MKT7,0
64791.A0A151X9K3,7227.FBpp0081324,0
72004.ENSBMUP00000003408,72004.ENSBMUP00000013188,1
6188.A0A183R145,6188.A0A183RPM3,1
8005.ENSEEEP00000025045,8005.ENSEEEP00000029300,1
947166.A0A1D1VL39,947166.A0A1D1W4D4,1
37347.ENSTBEP00000010420,37347.ENSTBEP00000012430,1
103372.F4X1G9,7209.A0A1I7VH99,0
7209.A0A1I7VV07,7209.A0A1I7VWH0,1
61853.ENSNLEP00000019253,61853.ENSNLEP00000040331,1
13146.ENSMUNP00000010363,13146.ENSMUNP00000018735,1
52670.A0A2I4AJS7,52670.A0A2I4C3N5,1
1561998.A0A1I7UAZ4,64176.ENSPMRP00000033623,0
38626.ENSPCIP00000012868,38626.ENSPCIP00000027258,1
77166.J3JTS1,77166.N6U7R0,1
8005.ENSEEEP00000016680,8005.ENSEEEP00000034392,1
118797.A0A340X1U3,8022.C1BIA6,0
7260.B4MTY5,7260.B4NI15,1
8005.ENSEEEP00000000645,8005.ENSEEEP00000029300,1
103695.ENSPVIP00000020237,7227.FBpp0073090,0
1611254.A0A2G5US04,1611254.A0A2G5UXT3,1
64144.ENSATEP00000012019,64144.ENSATEP00000026216,1
7719.ENSCINP00000010427,7719.ENSCINP00000036228,1
307959.ENSSRHP00000004070,307959.ENSSRHP00000054296,1
31234.E3LMV1,31234.E3LSB2,1
241587.ENSACOP00000006742,241587.ENSACOP00000017292,1
127582.A0A2Y9QZG4,7998.ENSIPUP00000013284,0
194338.ENSACUP00000015175,194338.ENSACUP00000019945,1
6337.A0A0V0Y0V1,6337.A0A0V0Y1N8,1
6210.W6U6N2,6832.A0A553P7W6,0
7757.ENSPMAP00000003635,7757.ENSPMAP00000009126,1
586833.ENSMMDP00005000149,61819.ENSACIP00000005975,0
144197.ENSSPAP00000008522,6238.A8Y035,0
30419.A0A091WAC7,7227.FBpp0088667,0
7266.A0A3B0JV79,80966.ENSAPOP00000011687,0
7029.J9K490,7234.B4G9A9,0
47308.ENSNMLP00000014576,47308.ENSNMLP00000022087,1
6238.A8XHA1,6238.G2J6Q7,1
29088.A0A2Y9HYW2,7176.B0W8U7,0
8005.ENSEEEP00000015314,8083.ENSXMAP00000003364,0
2489341.ENSSHBP00005004775,471704.A0A151JLP8,0
30069.A0A182XWH7,6211.A0A068XV53,0
7918.ENSLOCP00000002775,7918.ENSLOCP00000011191,1
103827.A0A0N5CJJ3,103827.A0A0N5CQV4,1
244447.ENSCSEP00000032625,30732.ENSOMEP00000017782,0
1503980.A0A261BS96,6280.A0A158PQ67,0
61819.ENSACIP00000005558,6945.B7PC20,0
37293.ENSANAP00000032405,7244.A0A0Q9WQT7,0
137246.A0A401RFJ9,37546.A0A1B0FDZ4,0
37032.ENSSSUP00005004937,8030.ENSSSAP00000071966,0
53326.A0A016UBQ5,79684.ENSMOCP00000000005,0
1611254.A0A2G5VII8,1661398.A0A482VS42,0
241587.ENSACOP00000014123,2587831.ENSTMTP00000029433,0
286419.ENSCAFP00020002204,586833.ENSMMDP00005024017,0
6205.A0A0R3WS22,6205.A0A0R3X057,1
7091.H9ITL6,7159.Q16PS8,0
38772.ENSGAGP00000010425,6238.A8XL87,0
36166.T1H5P8,425635.ENSCPGP00000001120,0
46835.A0A504YMS3,46835.A0A504YTX4,1
6211.A0A068Y8E4,6211.A0A068YG64,1
7227.FBpp0082220,7757.ENSPMAP00000007450,0
2015173.A0A026WNR0,8030.ENSSSAP00000087111,0
2018661.A0A2A2K227,8005.ENSEEEP00000000200,0
7217.B3MDG7,7217.B3MR24,1
37347.ENSTBEP00000013748,37347.ENSTBEP00000014739,1
127582.A0A2Y9FZ78,37653.A0A0L8FJE8,0
6248.A0A0K0EAJ2,6248.A0A0K0ET44,1
56723.ENSLBEP00000003148,56723.ENSLBEP00000019643,1
113540.ENSSFOP00015053953,113540.ENSSFOP00015064707,1
2489341.ENSSHBP00005008790,94237.ENSMMOP00000023535,0
53468.A0A0R3U5V7,53468.A0A0R3UHS9,1
1661398.A0A482VHD4,1661398.A0A482W853,1
268474.A0A0V1MXR1,8078.ENSFHEP00000015303,0
104452.A0A0L7KQU6,104452.A0A0L7KXA5,1
37001.A0A1A9WHP4,6337.A0A0V1K681,0
30019.A0A0M3QVI1,30019.A0A0M4E4Q6,1
13347.A0A444T2A9,308060.ENSARWP00000007905,0
6205.A0A0R3WIE4,6216.A0A0R3SUB8,0
39432.ENSSBOP00000003419,39432.ENSSBOP00000007026,1
7091.Q1HPT6,8078.ENSFHEP00000020652,0
29088.A0A2Y9HGB8,29170.A0A368GCL1,0
225164.V4ABY8,299123.ENSLSDP00000021615,0
6526.A0A2C9JYL4,6526.A0A2C9K736,1
30608.ENSMICP00000010753,30608.ENSMICP00000015123,1
7950.ENSCHAP00000026281,8010.ENSELUP00000008890,0
286419.ENSCAFP00020014635,8081.ENSPREP00000008686,0
8175.ENSSAUP00010019823,8175.ENSSAUP00010042829,1
6313.A0A0K0D2S7,6313.A0A0K0DMY6,1
30066.A0A182V2C6,61853.ENSNLEP00000043734,0
103827.A0A0N5D5X6,6526.A0A2C9JNH2,0
6205.A0A0R3WLP8,7757.ENSPMAP00000011115,0
7757.ENSPMAP00000008200,8078.ENSFHEP00000031536,0
48699.ENSPLAP00000003414,48699.ENSPLAP00000021624,1
56723.ENSLBEP00000012685,56723.ENSLBEP00000032724,1
161767.ENSAPEP00000026010,161767.ENSAPEP00000031728,1
8030.ENSSSAP00000113472,96440.ENSSMRP00000012964,0
126957.T1J5X4,37546.A0A1B0G1C2,0
13616.ENSMODP00000056762,30538.ENSVPAP00000008341,0
38772.ENSGAGP00000019974,38772.ENSGAGP00000036465,1
441366.ENSGWIP00000001792,441366.ENSGWIP00000009401,1
56216.A0A1A6GPE0,56216.A0A1A6HTG2,1
2489341.ENSSHBP00005021105,8030.ENSSSAP00000046228,0
6573.A0A210PQK9,8175.ENSSAUP00010006066,0
37032.ENSSSUP00005024111,6205.A0A0R3WSV7,0
30611.ENSOGAP00000002444,96440.ENSSMRP00000019343,0
1661398.A0A482VSK0,1661398.A0A482W0K4,1
105785.A0A2J7QTN3,44394.ENSZALP00000023162,0
30608.ENSMICP00000005560,7868.ENSCMIP00000018155,0
2018661.A0A2A2J2E0,37032.ENSSSUP00005021803,0
2015173.A0A026VYM8,2015173.A0A026WGK9,1
2587831.ENSTMTP00000000754,2587831.ENSTMTP00000003451,1
6183.G4VE02,8005.ENSEEEP00000050651,0
121845.A0A3Q0JBI6,32507.ENSNBRP00000024977,0
318479.A0A0N4U2X0,318479.A0A0N4U7A4,1
61383.ENSLCNP00005031627,7240.B4QDG8,0
40217.ENSJHYP00000011808,40217.ENSJHYP00000014650,1
64176.ENSPMRP00000023925,7217.B3MAD1,0
104452.A0A0L7K5P8,104452.A0A0L7L9N9,1
118797.A0A340XHK3,48269.A0A183MM66,0
7764.ENSEBUP00000015210,7764.ENSEBUP00000015354,1
597456.A0A0L7R652,6832.A0A553PFU3,0
400727.A0A2T7NL97,400727.A0A2T7Q1Q4,1
32473.ENSXCOP00000023082,6280.A0A0N4TFG6,0
61853.ENSNLEP00000003292,61853.ENSNLEP00000048391,1
8078.ENSFHEP00000001014,8078.ENSFHEP00000021387,1
7266.A0A3B0JY23,7266.A0A3B0JY57,1
244447.ENSCSEP00000017206,55544.A0A4D9DJZ5,0
13735.ENSPSIP00000016504,7757.ENSPMAP00000006093,0
7222.B3LF17,7222.B4J5N3,1
13347.A0A444SET7,6205.A0A0R3WZV0,0
30521.ENSBGRP00000033625,308060.ENSARWP00000006396,0
1503980.A0A261CKR6,64791.A0A151X1K9,0
6279.A0A1P6BJG5,6279.A0A5S6PN25,1
143630.A0A402F1E4,143630.A0A402FZK4,1
113540.ENSSFOP00015005873,113540.ENSSFOP00015059204,1
37003.ENSKMAP00000015117,7029.J9JN42,0
299321.ENSDCDP00000036744,299321.ENSDCDP00000036932,1
1611254.A0A2G5THK6,2587831.ENSTMTP00000016337,0
6182.A0A4Z2CRS4,6182.C1LV23,1
6182.A0A4Z2DLT7,7240.B4R0S9,0
299123.ENSLSDP00000020058,6573.A0A210PYT7,0
105785.A0A2J7PJR3,105785.A0A2J7RAW4,1
40217.ENSJHYP00000002581,8090.ENSORLP00000027156,0
112268.A0A182WDB7,6198.A0A074ZQB0,0
52904.ENSSMAP00000002348,52904.ENSSMAP00000033931,1
37653.A0A0L8FQH4,37653.A0A0L8IEP8,1
118797.A0A340Y527,62062.ENSHHUP00000064564,0
47969.ENSOABP00000000815,520822.A0A151I0Z4,0
1561998.A0A1I7T4J1,1561998.A0A1I7UJR4,1
126957.T1J3M5,126957.T1JI14,1
1561998.A0A1I7T3F9,1561998.A0A1I7TKN2,1
64176.ENSPMRP00000015176,64176.ENSPMRP00000033332,1
407821.A0A087SV42,407821.A0A087USF4,1
79684.ENSMOCP00000000932,8030.ENSSSAP00000042219,0
48698.ENSPFOP00000009750,7398.A0A1A9ZG19,0
103827.A0A0N5DA02,441366.ENSGWIP00000020679,0
36166.T1GXD7,36166.T1H786,1
30464.ENSNPEP00000017226,30464.ENSNPEP00000020026,1
6265.A0A0B2V8U0,6265.A0A0B2VGA7,1
300112.A0A4S2KLC2,300112.A0A4S2KQK8,1
69293.ENSGACP00000027663,7739.C3Z0Z0,0
121845.A0A1S3D651,121845.A0A1S4EI62,1
425635.ENSCPGP00000002615,425635.ENSCPGP00000020577,1
103695.ENSPVIP00000004547,103695.ENSPVIP00000032520,1
37003.ENSKMAP00000016846,37003.ENSKMAP00000018996,1
105785.A0A2J7QK17,105785.A0A2J7RCR1,1
520822.A0A151HZ96,520822.A0A195BVB6,1
121845.A0A1S3D5I9,8030.ENSSSAP00000112521,0
46245.B5DU70,46245.Q29GX7,1
69004.A0A182Q8R5,69004.A0A182QD31,1
407821.A0A087TFQ1,407821.A0A087TTB7,1
104421.E2A6W9,286419.ENSCAFP00020033336,0
45351.A7SQT9,7244.B4LNQ8,0
7897.ENSLACP00000018272,7897.ENSLACP00000021061,1
299467.A0A443S662,299467.A0A443SD21,1
8175.ENSSAUP00010050455,8175.ENSSAUP00010065018,1
334426.A0A0R3PB81,7395.A0A1A9VD08,0
37032.ENSSSUP00005017010,37032.ENSSSUP00005026674,1
30608.ENSMICP00000027297,30608.ENSMICP00000047615,1
211598.ENSANIP00000026849,52670.A0A2I4B3I1,0
135651.G0NKN7,135651.G0P4X6,1
37347.ENSTBEP00000003509,48698.ENSPFOP00000018016,0
318479.A0A0N4U0U7,8154.ENSACLP00000031079,0
8022.A0A060W5N9,8022.A0A060WVK9,1
201502.A0A1A9YTB1,7217.B3MZA9,0
283909.R7ULS6,286419.ENSCAFP00020028478,0
104421.E2AD75,104421.E2AZ39,1
520822.A0A151I243,520822.A0A195BJC8,1
7260.B4MWT3,7260.B4NCM9,1
70667.A0A183TNB9,7868.ENSCMIP00000021904,0
77166.J3JWJ2,77166.U4U2M2,1
30732.ENSOMEP00000035450,48269.A0A183N1Z2,0
39432.ENSSBOP00000002532,39432.ENSSBOP00000021392,1
13146.ENSMUNP00000002495,13146.ENSMUNP00000004105,1
1676925.ENSPKIP00000012260,1676925.ENSPKIP00000035658,1
7240.B4QQN0,80972.ENSAOCP00000024286,0
64176.ENSPMRP00000016542,64176.ENSPMRP00000023925,1
6184.A0A430Q236,6184.A0A430Q571,1
30538.ENSVPAP00000008126,307959.ENSSRHP00000017877,0
6186.A0A183JJ56,6186.A0A183JRT9,1
13249.T1HPF2,13249.T1I4Q7,1
70415.A0A5S6QZZ6,70415.A0A5S6R0R4,1
29170.A0A368H9H8,30522.A0A4W2GCQ8,0
318479.A0A0N4U684,318479.A0A0N4UFE8,1
144197.ENSSPAP00000005130,144197.ENSSPAP00000017781,1
7574.A0A1S3IXN9,7574.A0A1S3J4I8,1
2015173.A0A026WRA3,334426.A0A158PDF4,0
6526.A0A2C9JS12,6526.A0A2C9JXA3,1
36166.T1H0S3,48699.ENSPLAP00000006754,0
195883.A0A482XAW4,299123.ENSLSDP00000021742,0
6188.A0A183R2K2,7232.A0A484B7R4,0
225164.V4C3C2,8010.ENSELUP00000025308,0
225164.V3ZM62,225164.V4ADY3,1
31234.E3MI97,31234.E3MYE4,1
137246.A0A401SNQ0,93934.ENSCJPP00005013672,0
30611.ENSOGAP00000018737,53468.A0A0R3U3I0,0
6198.A0A074ZQI6,6198.A0A074ZX53,1
6265.A0A0B2VQL5,6526.A0A2C9JMD6,0
201502.A0A1A9XEQ3,201502.A0A1A9YL53,1
8175.ENSSAUP00010000325,8175.ENSSAUP00010000885,1
31033.ENSTRUP00000007101,31033.ENSTRUP00000047211,1
126957.T1ITX3,30538.ENSVPAP00000002247,0
30538.ENSVPAP00000011128,407821.A0A087V1F6,0
318479.A0A0N4UE63,61621.ENSRBIP00000018270,0
38626.ENSPCIP00000024679,52670.A0A2I4DD48,0
586833.ENSMMDP00005020225,6689.A0A3R7MBC1,0
46245.A0A0R3P748,46245.Q29NI0,1
137246.A0A401SW34,37293.ENSANAP00000036726,0
7091.H9J125,7091.H9JNY3,1
7091.B7TYK6,7091.H9JED1,1
53468.A0A0R3UG68,53468.A0A3P6HLK7,1
137246.A0A401RRJ1,137246.A0A401S7T6,1
53326.A0A016TP39,7998.ENSIPUP00000019428,0
28743.ENSCVAP00000016196,7176.B0X0Z9,0
144197.ENSSPAP00000005694,6335.A0A0V1L711,0
64791.A0A151WP66,64791.A0A151XC23,1
1611254.A0A2G5VGT5,6336.A0A0V0SCT8,0
1561998.A0A1I7T3L6,1561998.A0A1I7UNB4,1
69293.ENSGACP00000001870,69293.ENSGACP00000009638,1
8030.ENSSSAP00000042921,8030.ENSSSAP00000120048,1
53468.A0A0R3UIH8,53468.A0A0R3ULB3,1
61221.ENSVKKP00000005690,61221.ENSVKKP00000022864,1
37347.ENSTBEP00000014290,7159.Q178R6,0
6282.A0A2K6VI63,6282.A0A2K6WPE5,1
6210.W6UMW9,8153.ENSHBUP00000013143,0
121845.A0A1S3D5P5,80966.ENSAPOP00000011465,0
37548.ENSCAPP00000000576,37548.ENSCAPP00000006028,1
307959.ENSSRHP00000007540,307959.ENSSRHP00000035224,1
1676925.ENSPKIP00000041534,61221.ENSVKKP00000013798,0
1561998.A0A1I7UDJ0,586833.ENSMMDP00005014622,0
136037.A0A067QJF1,62062.ENSHHUP00000086944,0
118200.A0A093FTX8,93934.ENSCJPP00005004760,0
195883.A0A482WFX6,195883.A0A482X2D5,1
37347.ENSTBEP00000013617,37347.ENSTBEP00000014739,1
103695.ENSPVIP00000034098,61853.ENSNLEP00000045796,0
7209.A0A1I7W3R6,8030.ENSSSAP00000107481,0
1661398.A0A482V8C0,1661398.A0A482VHD4,1
6412.T1FFX1,6412.T1FNM2,1
6290.A0A158QQA8,7070.D6X4V7,0
2015173.A0A026VSX7,2015173.A0A026WHE6,1
211598.ENSANIP00000021334,7167.A0A182F4Q6,0
400727.A0A2T7NXW1,400727.A0A2T7P2W3,1
391180.A0A2Y9J8F2,391180.A0A2Y9JCG0,1
29170.A0A368F4I2,29170.A0A368GT19,1
7370.A0A1I8M4R9,7370.A0A1I8MP78,1
241587.ENSACOP00000020927,241587.ENSACOP00000024530,1
333673.A0A3M0KK78,7091.H9JQ13,0
6832.A0A553NBM0,6832.A0A553ND87,1
70667.A0A183STC0,70667.A0A183TTS9,1
30538.ENSVPAP00000009187,7102.A0A2A4IU73,0
13146.ENSMUNP00000000437,13146.ENSMUNP00000006369,1
29172.A0A0D8XFX8,29172.A0A0D8XJ33,1
61221.ENSVKKP00000020305,61221.ENSVKKP00000028563,1
29172.A0A0D8Y9R6,30521.ENSBGRP00000000604,0
102285.A0A0R3TXD9,7217.B3M6Z6,0
13616.ENSMODP00000007741,1841481.ENSSLDP00000006269,0
425635.ENSCPGP00000004819,425635.ENSCPGP00000025701,1
64176.ENSPMRP00000021223,64176.ENSPMRP00000035508,1
40217.ENSJHYP00000013135,40217.ENSJHYP00000024424,1
6313.A0A0K0DP27,990121.A0A0V0Z8N2,0
13146.ENSMUNP00000005345,400682.A0A1X7UJU1,0
56723.ENSLBEP00000008218,56723.ENSLBEP00000012571,1
7574.A0A1S3H4Q5,7574.A0A1S3H8B1,1
2018661.A0A2A2JLZ9,30419.A0A091VXD8,0
308060.ENSARWP00000023732,456900.A0A151IQC0,0
135651.G0PLE4,7070.D6X338,0
8078.ENSFHEP00000004294,8187.ENSLCAP00010031303,0
29139.ENSVURP00010000476,29139.ENSVURP00010013889,1
13146.ENSMUNP00000020903,13146.ENSMUNP00000022036,1
45351.A7RT72,45351.A7SBE9,1
194338.ENSACUP00000015023,61819.ENSACIP00000026716,0
7719.ENSCINP00000026740,7719.ENSCINP00000026785,1
7091.B3VBE3,7091.H9ITL6,1
299467.A0A443S176,299467.A0A443SV91,1
7029.J9JLV0,7029.J9JPE7,1
13146.ENSMUNP00000017070,7897.ENSLACP00000019814,0
103695.ENSPVIP00000024611,8081.ENSPREP00000013975,0
29172.A0A0D8XLK0,29172.A0A0D8Y4D6,1
48701.ENSPMEP00000016996,48701.ENSPMEP00000032379,1
37032.ENSSSUP00005018293,6238.A8XRP6,0
37032.ENSSSUP00005019775,37032.ENSSSUP00005030928,1
64176.ENSPMRP00000029927,64176.ENSPMRP00000030884,1
7091.Q5UAT4,7460.A0A088AVX3,0
456900.A0A195BYQ0,597456.A0A0L7RBZ7,0
31246.A0A183P0B2,31246.A0A183PIW3,1
194338.ENSACUP00000008196,52670.A0A2I4AT61,0
7234.B4GFX6,7234.B4GN04,1
318479.A0A0N4ULD6,46245.Q29MQ5,0
6238.Q60Z52,7998.ENSIPUP00000007808,0
7070.D6WBW7,7070.D6WRF8,1
45351.A7RRK0,45351.A7RST7,1
143630.A0A402ERD0,143630.A0A402FJZ2,1
96440.ENSSMRP00000001008,96440.ENSSMRP00000019175,1
6282.A0A044U9S3,94128.A0A2A3E3S1,0
7070.D2A5B6,7070.D6WDF4,1
61853.ENSNLEP00000025755,6313.A0A0K0DDD5,0
201502.A0A1A9XK45,6945.B7PD37,0
37347.ENSTBEP00000002231,37347.ENSTBEP00000008371,1
103827.A0A0N5CST3,103827.A0A0N5CY77,1
6182.A0A4Z2D4B6,7375.A0A0L0C582,0
1503980.A0A261BP59,1503980.A0A261CDG5,1
30521.ENSBGRP00000030854,31246.A0A183Q205,0
104421.E1ZYY7,48709.A0A1D2MTI2,0
30066.A0A182V9X6,7918.ENSLOCP00000018638,0
2587831.ENSTMTP00000000593,7574.A0A1S3JDM1,0
168631.A0A437BJP1,283909.R7T7S6,0
62324.A0A182RTR4,62324.A0A4Y0BP53,1
6573.A0A210Q758,6573.A0A210R1N9,1
96440.ENSSMRP00000013651,96440.ENSSMRP00000020838,1
13249.R4FN55,93934.ENSCJPP00005018237,0
7168.A0A182MYS8,7168.A0A182NDH1,1
8175.ENSSAUP00010005541,8175.ENSSAUP00010005713,1
151549.A0A4C1U802,7240.B4QX67,0
102285.A0A0R3T4L9,102285.A0A0R3TE92,1
40217.ENSJHYP00000007369,40217.ENSJHYP00000023984,1
6573.A0A210QPQ3,93934.ENSCJPP00005022348,0
7370.A0A1I8M6E7,7370.A0A1I8MAP9,1
104421.E2ARK6,6945.B7QJ79,0
48269.A0A183LHL8,48269.A0A183M367,1
103695.ENSPVIP00000016563,7070.D6X3Q8,0
7574.A0A1S3J4A7,7574.A0A1S3JY52,1
225164.V4CFG9,586833.ENSMMDP00005022789,0
7238.B4HVQ2,7238.B4I382,1
225164.V3Z1F4,6279.A0A0K0INQ4,0
30608.ENSMICP00000050873,8030.ENSSSAP00000067445,0
94237.ENSMMOP00000008487,94237.ENSMMOP00000025802,1
104421.E2A1S8,151549.A0A4C1UTA2,0
46731.A0A3M6T7L2,46731.A0A3M6U5Z0,1
8078.ENSFHEP00000000003,8078.ENSFHEP00000012678,1
168631.A0A3S2LC84,168631.A0A437B6I1,1
372326.A0A1V4JHR3,372326.A0A1V4KA67,1
597456.A0A0L7RHJ6,64144.ENSATEP00000004285,0
13146.ENSMUNP00000007887,13146.ENSMUNP00000008869,1
113540.ENSSFOP00015033153,113540.ENSSFOP00015049168,1
113540.ENSSFOP00015061492,8010.ENSELUP00000021792,0
29170.A0A368F4I2,30608.ENSMICP00000020152,0
61853.ENSNLEP00000017813,61853.ENSNLEP00000030567,0
6265.A0A0B2UYU3,6265.A0A0B2W1T9,1
61622.ENSRROP00000038328,6290.A0A0N4W3G6,0
30608.ENSMICP00000006664,30608.ENSMICP00000015123,1
103372.F4WHA4,103372.F4WX14,1
6205.A0A0R3WK57,94237.ENSMMOP00000014308,0
1611254.A0A2G5VHS4,30464.ENSNPEP00000010635,0
40217.ENSJHYP00000002226,40217.ENSJHYP00000013135,1
7375.A0A0L0BMJ6,7375.A0A0L0BYT4,1
61621.ENSRBIP00000000005,61621.ENSRBIP00000000006,1
105785.A0A2J7PDH9,105785.A0A2J7QK17,1
135651.G0N3G8,61853.ENSNLEP00000035326,0
118200.A0A093GC64,31246.A0A183PY38,0
6279.A0A0K0JJB7,7029.X1WLZ4,0
13146.ENSMUNP00000003727,6669.E9H7U8,0
1676925.ENSPKIP00000035183,7574.A0A1S3ID66,0
13146.ENSMUNP00000008966,2489341.ENSSHBP00005022849,0
372326.A0A1V4JWA1,69293.ENSGACP00000026114,0
135651.G0MZT7,7102.A0A2A4IWJ0,0
29088.A0A2Y9GRJ3,7260.B4N817,0
31234.E3LQD2,31234.E3MMY4,1
118797.A0A341DE90,94237.ENSMMOP00000024280,0
52670.A0A2I4DC65,61622.ENSRROP00000008695,0
6669.E9G2L1,7370.A0A1I8M4H2,0
610380.E2C3G6,79684.ENSMOCP00000002010,0
7260.B4NFJ9,7260.B4NHZ6,1
7091.H9IVG3,7091.H9J110,1
105785.A0A2J7PBX8,105785.A0A2J7PDH9,1
7757.ENSPMAP00000009222,96440.ENSSMRP00000008105,0
225164.V4AZR1,391180.A0A2Y9JIU8,0
46835.A0A504YYG6,46835.A0A504YZT1,1
31234.E3MFE4,61221.ENSVKKP00000011511,0
48701.ENSPMEP00000019124,7918.ENSLOCP00000011969,0
30521.ENSBGRP00000033254,56723.ENSLBEP00000015844,0
61383.ENSLCNP00005004240,61383.ENSLCNP00005011624,1
375764.ENSSORP00005017535,6183.G4LY44,0
