protein1,protein2,Label
225164.V4A6Y7,225164.V4ADG8,1
6239.F43H9.2b.1,947166.A0A1D1VM59,0
7398.A0A1A9ZZH5,7398.A0A1B0A355,1
1503980.A0A261BNG0,1503980.A0A261C792,1
6198.A0A074ZIY3,6198.A0A074ZW48,1
597456.A0A0L7RFA0,597456.A0A0L7RII5,1
104452.A0A0L7LFU6,104452.A0A0L7LPJ3,1
37001.A0A1A9WH46,37001.A0A1A9X5T0,1
268474.A0A0V1M3X2,333673.A0A3M0JVM5,0
55544.A0A4D9DBI4,55544.A0A4D9EQ71,1
6198.A0A074Z8A4,6198.A0A075AAQ1,1
7102.A0A2A4J505,7102.A0A2A4K2J0,1
7176.B0W5N8,7176.B0W987,1
6280.A0A0N4TJ44,947166.A0A1D1VZM2,0
425635.ENSCPGP00000012619,520822.A0A195BLL6,0
62324.A0A182R706,62324.A0A4Y0BF26,1
441894.ENSSCUP00000017610,441894.ENSSCUP00000023908,1
6184.A0A430PYC9,6184.A0A430QC15,1
268474.A0A0V1MAI5,268474.A0A0V1MG48,1
6337.A0A0V0XDM5,6337.A0A0V0Y3G4,1
6337.A0A0V0Y3G4,6337.A0A0V1G230,1
79923.A0A3R7D4G6,79923.A0A419PSZ0,1
6188.A0A183QJV5,7370.A0A1I8MRS2,0
241587.ENSACOP00000007768,6183.A0A3Q0KI59,0
310752.A0A383YQK4,7719.ENSCINP00000036183,0
6205.A0A0R3WNI6,6205.A0A0R3WVS5,1
310752.A0A452CKH8,48269.A0A183MEM8,0
210632.ENSPRNP00000008764,210632.ENSPRNP00000048064,1
268474.A0A0V1MPJ5,268474.A0A0V1NA89,1
6188.A0A183RFY1,6188.A0A183RXQ2,1
201502.A0A1A9Y1L3,6198.A0A074ZK93,0
299467.A0A443SQY5,61853.ENSNLEP00000030468,0
268475.A0A0V1GTQ9,268475.A0A0V1HL44,1
195883.A0A482XJG2,61622.ENSRROP00000024310,0
407821.A0A087T8V2,407821.A0A087UNL8,1
30522.A0A4W2EJ74,407821.A0A087UQQ5,0
104452.A0A0L7L1N4,104452.A0A0L7LFU6,1
225164.V3ZPV5,13347.A0A444T9F8,0
53326.A0A016UH02,53326.A0A016WNZ2,1
282301.A0A267FP97,6669.E9FSB2,0
46731.A0A3M6TMD9,8128.ENSONIP00000041950,0
283909.R7T3Y7,441894.ENSSCUP00000024962,0
29088.A0A2Y9IGL8,31246.A0A183NVU8,0
6211.A0A068Y6B6,6211.A0A068Y837,1
1611254.A0A2G5TX59,31246.A0A183PWJ9,0
268475.A0A0V1H4R8,268475.A0A0V1HKJ8,1
178035.A0A154PDN6,178035.A0A154PKL0,1
7398.A0A1A9ZU92,7398.A0A1B0AG36,1
6290.A0A158QKQ3,6290.A0A3P7WTE9,1
7398.A0A1A9ZIN8,7398.A0A1A9ZZH5,1
283909.R7UHL3,283909.R7VKN7,1
6205.A0A0R3WW24,6205.A0A0R3X752,1
299321.ENSDCDP00000061307,6186.A0A183KAX9,0
372326.A0A1V4KQG5,6186.A0A183JG46,0
37032.ENSSSUP00005003101,400727.A0A2T7NY33,0
6198.A0A075AAQ1,6198.A0A075AFZ8,1
104421.E2ARQ8,225164.V4BDC3,0
29170.A0A368FR72,29170.A0A368GPJ3,1
126957.T1JF68,37548.ENSCAPP00000000327,0
6185.A0A095ADE8,6185.A0A095B3S5,1
29172.A0A0D8Y9K3,29172.A0A0D8YEX9,1
7176.B0WD51,80966.ENSAPOP00000023667,0
7574.A0A1S3JYN0,80972.ENSAOCP00000014269,0
135651.G0N5J5,268474.A0A0V1MQ69,0
121845.A0A1S3CY29,121845.A0A3Q0JHY7,1
6412.T1FQB5,6412.T1G9J7,1
1611254.A0A2G5U2F7,80966.ENSAPOP00000023667,0
47308.ENSNMLP00000005581,47308.ENSNMLP00000019281,1
201502.A0A1A9Y6J8,31234.E3N3Z0,0
425635.ENSCPGP00000004347,6973.A0A2P8XUG5,0
79923.A0A3R7CQG3,79923.A0A419QG05,1
6689.A0A076NBT3,6689.A0A3R7MJM5,1
37653.A0A0L8G0Y2,391180.A0A2Y9KBJ6,0
6669.E9GDR8,6669.E9HK16,1
137246.A0A401S4B6,6188.A0A183QV48,0
121845.A0A1S3CUG2,121845.A0A1S4ELA8,1
37003.ENSKMAP00000005062,37003.ENSKMAP00000015829,1
103695.ENSPVIP00000031234,6186.A0A183L2S6,0
168631.A0A3S2N554,168631.A0A3S2P1D6,1
32473.ENSXCOP00000027947,7574.A0A1S3JIQ8,0
37001.A0A1A9WGM9,46835.A0A504YL16,0
13249.T1HA55,31033.ENSTRUP00000073361,0
40217.ENSJHYP00000000635,40217.ENSJHYP00000024021,1
7375.A0A0L0BZT9,7375.A0A0L0CAS9,1
30522.A0A4W2EBA1,37653.A0A0L8FHQ7,0
151549.A0A4C1U5Y5,80966.ENSAPOP00000029960,0
6412.T1FQB5,6412.T1G090,1
70415.A0A5S6QJN8,70415.A0A5S6QTF7,1
6337.A0A0V0Y3G4,6337.A0A0V1E3D7,1
2018661.A0A2A2L0Z2,38654.A0A1U7RRV8,0
407821.A0A087UXG5,407821.A0A087UXX1,1
6183.A0A3Q0KKI5,6183.C4QL66,1
6198.A0A075A3M6,6198.A0A075AAQ1,1
211598.ENSANIP00000026749,6573.A0A210PEE7,0
286419.ENSCAFP00020029522,6184.A0A430QP91,0
6337.A0A0V0Y3G4,6337.A0A0V0YBN4,1
225164.V3ZPV5,225164.V4A4P7,1
103827.A0A0N5D021,103827.A0A0N5D5F1,1
6205.A0A0R3XCS1,6205.A0A158RD70,1
136037.A0A067R4R6,8078.ENSFHEP00000015469,0
6198.A0A074ZFN5,6198.A0A074ZW48,1
30611.ENSOGAP00000013129,6216.A0A0R3STM4,0
211598.ENSANIP00000007242,211598.ENSANIP00000018002,1
441894.ENSSCUP00000014913,441894.ENSSCUP00000023908,1
121224.E0VKS2,121224.E0W391,1
168631.A0A437BJS0,168631.A0A437BTC6,1
38772.ENSGAGP00000019449,7240.B4QQA7,0
137246.A0A401RRM1,310752.A0A384AHK3,0
53468.A0A0R3UD62,53468.A0A0R3UL17,1
69293.ENSGACP00000026768,7091.H9JHT8,0
178035.A0A154NZP4,178035.A0A154P6B2,1
104452.A0A0L7LQB8,7238.B4I7G9,0
47308.ENSNMLP00000019954,47308.ENSNMLP00000035522,1
6184.A0A430QC15,6184.A0A430QQH5,1
6313.A0A0K0CVH8,6313.A0A0K0D8C5,1
425635.ENSCPGP00000021219,425635.ENSCPGP00000027903,1
6412.T1FFX1,6412.T1FQB5,1
30608.ENSMICP00000036708,6188.A0A183R1N6,0
283909.R7TLH2,283909.R7VKN7,1
6337.A0A0V0XP12,6337.A0A0V0XY95,1
13347.A0A444SHP0,6526.A0A2C9JI21,0
6973.A0A2P8Y4W5,8083.ENSXMAP00000040965,0
31246.A0A183NH61,55661.A0A091GS71,0
30419.A0A091W3V0,400727.A0A2T7NB77,0
7240.B4NVJ2,7240.B4QLU2,1
29172.A0A0D8XUV5,29172.A0A0D8Y9K3,1
161767.ENSAPEP00000021388,62062.ENSHHUP00000025995,0
6412.T1EF74,6412.T1FQB5,1
104452.A0A0L7L747,104452.A0A0L7L8N7,1
104452.A0A0L7KW19,104452.A0A0L7LHI4,1
31234.E3MR62,6573.A0A210Q5F0,0
6313.A0A158PB17,94827.A0A099Z031,0
308060.ENSARWP00000001035,308060.ENSARWP00000011819,1
30419.A0A091WI11,7029.J9JY18,0
7739.C3XS77,7739.C3ZI99,1
168631.A0A3S2KWR6,168631.A0A3S2P1D6,1
102285.A0A0R3TVQ5,70415.A0A5S6QLU0,0
104452.A0A0L7L6V4,299123.ENSLSDP00000006349,0
48701.ENSPMEP00000001663,29172.A0A0D8XYK9,0
6573.A0A210QXX1,400682.A0A1X7SZ31,0
37003.ENSKMAP00000015829,37003.ENSKMAP00000016122,1
1611254.A0A2G5UNY7,30419.A0A091XHW8,0
118797.A0A340WHC6,1561998.A0A1I7T7S9,0
6182.A0A4Z2DLT8,8078.ENSFHEP00000005448,0
210632.ENSPRNP00000018512,210632.ENSPRNP00000031394,1
61621.ENSRBIP00000041105,6184.A0A430QHN2,0
6832.A0A553P3M1,6832.A0A553P422,1
37347.ENSTBEP00000004242,53326.A0A016STX5,0
7398.A0A1A9Z1U2,7398.A0A1A9ZZH5,1
441894.ENSSCUP00000024670,6184.A0A430QC15,0
55661.A0A091FSY2,7460.P01501,0
7176.B0WSX4,7176.B0WZV5,1
104452.A0A0L7KW19,104452.A0A0L7LTF1,1
37032.ENSSSUP00005004782,6669.E9G6U8,0
121845.A0A3Q0INR9,137246.A0A401S204,0
136037.A0A067RCB8,7240.B4Q335,0
48709.A0A1D2MQM4,48709.A0A1D2MX08,1
268474.A0A0V1MPJ5,268474.A0A0V1N7R9,1
6973.A0A2P8XKF0,6183.A0A3Q0KC95,0
1611254.A0A2G5VI50,597456.A0A0L7QVC3,0
456900.A0A151IGR7,456900.A0A195CW61,1
8030.ENSSSAP00000041132,8030.ENSSSAP00000074544,1
143630.A0A402FVV3,143630.A0A402G2R6,1
7395.A0A1A9VU86,77166.U4TY70,0
282301.A0A267F4J2,104452.A0A0L7LLL7,0
268474.A0A0V1M5K8,268474.A0A0V1MPJ5,1
6337.A0A0V0Y3G4,6337.A0A0V1KGK9,1
70667.A0A0X3P4Y8,70667.A0A183SV19,1
333673.A0A3M0J0D0,333673.A0A3M0JD77,1
70415.A0A5S6Q7D0,70415.A0A5S6QG90,1
70667.A0A183SWX1,94237.ENSMMOP00000028493,0
282301.A0A267F4J2,47308.ENSNMLP00000006591,0
2018661.A0A2A2JBI7,2018661.A0A2A2LZH2,1
30522.A0A4W2HWK9,48709.A0A1D2NDS7,0
118797.A0A340XDW4,400727.A0A2T7NB77,0
211598.ENSANIP00000011482,211598.ENSANIP00000026992,1
30066.A0A182V0V2,30066.A0A182V8M1,1
103372.F4X873,7227.FBpp0289298,0
29073.ENSUMAP00000028321,6290.A0A3P8AWB7,0
30069.A0A182YCY7,53326.A0A016STX5,0
30608.ENSMICP00000041170,6573.A0A210Q2G3,0
6293.A0A1I8EWT1,7719.ENSCINP00000031075,0
210632.ENSPRNP00000008764,210632.ENSPRNP00000016436,1
318479.A0A0N4UFT6,7209.A0A1I7VL77,0
168631.A0A3S2M7G4,168631.A0A437AYG7,1
53468.A0A0R3ULC8,7719.ENSCINP00000031251,0
30521.ENSBGRP00000000213,30521.ENSBGRP00000023759,1
1965070.A0A3S3PSZ8,299321.ENSDCDP00000002133,0
1611254.A0A2G5U719,1611254.A0A2G5UDC4,1
136037.A0A067R2I5,136037.A0A067R4R6,1
135651.G0P2D2,8187.ENSLCAP00010039874,0
103695.ENSPVIP00000010138,6198.A0A075ADI1,0
210632.ENSPRNP00000012853,210632.ENSPRNP00000031394,1
333673.A0A3M0KIC6,6188.A0A183RCG6,0
391180.A0A2Y9JH40,6573.A0A210Q5F0,0
118797.A0A340XKX4,30521.ENSBGRP00000008942,0
46245.B5DS02,46245.Q28XJ9,1
6573.A0A210QCM3,96440.ENSSMRP00000000785,0
161767.ENSAPEP00000030523,6973.A0A2P8Y4W5,0
46245.B5DWZ2,46245.Q292E4,1
2018661.A0A2A2M087,29088.A0A2Y9I6A2,0
126957.T1IH17,126957.T1ITI1,1
121845.A0A3Q0JM36,6335.A0A0V1LFY9,0
144197.ENSSPAP00000006603,299321.ENSDCDP00000023799,0
168631.A0A3S2LBK1,168631.A0A437BJS0,1
6526.A0A2C9JHQ2,6526.A0A2C9L418,1
7719.ENSCINP00000003403,7719.ENSCINP00000025072,1
62324.A0A182RYC8,62324.A0A4Y0BF26,1
211598.ENSANIP00000011482,211598.ENSANIP00000023320,1
56216.A0A1A6GGS5,56216.A0A1A6HTG2,1
6412.T1EEF8,6412.T1FYZ3,1
283909.R7T9N4,283909.R7VFU7,1
283909.R7THE7,283909.R7VKN7,1
118797.A0A340WXJ8,947166.A0A1D1VM59,0
268475.A0A0V1GXM7,268475.A0A0V1H963,1
6216.A0A0R3SRS5,72004.ENSBMUP00000020322,0
286419.ENSCAFP00020001570,6412.T1ES65,0
201502.A0A1A9YMH1,30611.ENSOGAP00000008022,0
143630.A0A402G2R6,143630.A0A402G643,1
6205.A0A0R3WPB1,6205.A0A0R3X1S7,1
13735.ENSPSIP00000016079,1965070.A0A443QUY9,0
6211.A0A068Y3Q7,6211.A0A068Y9L3,1
6279.A0A0J9Y138,6973.A0A2P8XD53,0
37003.ENSKMAP00000023327,6184.A0A430QLZ5,0
268474.A0A0V1MPJ5,268474.A0A0V1MS34,1
6689.A0A423U5C2,8030.ENSSSAP00000000014,0
64144.ENSATEP00000022591,7240.B4QI88,0
6412.T1EUD0,6412.T1FCE5,1
46731.A0A3M6TA76,46731.A0A3M6TMD9,1
7102.A0A2A4JP81,7102.A0A2A4K3K8,1
48269.A0A183MN97,48269.A0A183MTK0,1
6689.A0A3R7MLQ5,6689.A0A3R7SWX2,1
211598.ENSANIP00000025466,80972.ENSAOCP00000013932,0
6337.A0A0V0XRE4,6337.A0A0V0YK88,1
6412.T1ELY9,6412.T1FCE5,1
441894.ENSSCUP00000001761,441894.ENSSCUP00000023908,1
137246.A0A401S7Q9,6186.A0A183KTD8,0
400682.A0A1X7THZ2,79684.ENSMOCP00000005145,0
6211.A0A068YHJ6,6211.A0A068YK23,1
37546.A0A1B0FQ08,37546.A0A340TZS4,1
126957.T1ITI1,126957.T1JIW1,1
40217.ENSJHYP00000001343,947166.A0A1D1VEC8,0
225164.V4CGU2,79684.ENSMOCP00000014111,0
30608.ENSMICP00000043491,31234.E3NTQ9,0
300112.A0A4S2KHN4,300112.A0A4S2L988,1
6337.A0A0V0XRE4,93934.ENSCJPP00005006046,0
1611254.A0A2G5SX68,1611254.A0A2G5VGB9,1
6198.A0A074YVX9,6198.A0A075AAQ1,1
44394.ENSZALP00000019822,93934.ENSCJPP00005002728,0
7398.A0A1A9ZCA2,7398.A0A1B0AG36,1
372326.A0A1V4KMW5,372326.A0A1V4KND2,1
127582.A0A2Y9R2Y3,53468.A0A3P6I8D8,0
6290.A0A0N4X3Z0,6290.A0A158QQ22,1
286419.ENSCAFP00020006823,48709.A0A1D2N478,0
13249.T1HA91,308060.ENSARWP00000012562,0
8022.A0A060YWM0,36166.T1GDU0,0
268475.A0A0V1HAH4,7764.ENSEBUP00000005099,0
36166.T1GE67,36166.T1H3N2,1
31246.A0A183PFN3,31246.A0A183Q7V5,1
241587.ENSACOP00000016824,6689.A0A3R7PIL7,0
104452.A0A0L7KW19,104452.A0A0L7KWK0,1
299321.ENSDCDP00000023799,61221.ENSVKKP00000007340,0
127582.A0A2Y9E871,29172.A0A0D8X9C2,0
31234.E3MRD7,31234.E3N9Y9,1
7764.ENSEBUP00000011534,7764.ENSEBUP00000026872,1
7238.B4I0B1,79684.ENSMOCP00000013322,0
40217.ENSJHYP00000003795,48709.A0A1D2NCU8,0
400682.A0A1X7SZ31,400682.A0A1X7VVB5,1
6205.A0A0R3WKR9,6205.A0A0R3WPB1,1
47308.ENSNMLP00000009973,48269.A0A183MN97,0
44394.ENSZALP00000009169,6238.A8X3S4,0
53468.A0A0R3UD62,53468.A0A0R3UKD2,1
7375.A0A0L0CAS9,7375.A0A0L0CGA1,1
268475.A0A0V1H4R8,268475.A0A0V1HCY5,1
8078.ENSFHEP00000016341,8078.ENSFHEP00000027971,1
8030.ENSSSAP00000041132,8030.ENSSSAP00000057440,1
143630.A0A402G5X9,6210.U6JN29,0
7240.B4NUQ4,7240.B4R751,1
13347.A0A444SGX5,13347.A0A444T7Q2,1
7176.B0W726,7176.B0WD51,1
13347.A0A444SHP0,93934.ENSCJPP00005010373,0
7764.ENSEBUP00000000501,7764.ENSEBUP00000004971,1
104452.A0A0L7L1T0,104452.A0A0L7L2C8,1
6832.A0A553PK07,8128.ENSONIP00000044772,0
2015173.A0A026VXX6,8005.ENSEEEP00000021163,0
52904.ENSSMAP00000024163,7238.B4HXP3,0
118797.A0A340WVX9,7227.FBpp0289298,0
6412.T1FQB5,6412.T1FU68,1
283909.R7T3Y7,6279.A0A0I9NA30,0
31033.ENSTRUP00000064257,7091.H9J0Q1,0
61383.ENSLCNP00005010419,6239.C37A2.4a.1,0
102285.A0A0R3T810,102285.A0A0R3TLH2,1
37546.A0A1B0FMA2,56216.A0A1A6GGS5,0
7240.B4R2D3,7240.B4R322,1
29170.A0A368FDN5,29170.A0A368H437,1
1503980.A0A261BNY9,61383.ENSLCNP00005029901,0
7240.B4Q632,79923.G7YQE8,0
53468.A0A0R3U754,53468.A0A0R3UD62,1
126957.T1IH17,126957.T1JF68,1
61221.ENSVKKP00000011275,7240.B4QX99,0
6337.A0A0V0Y3C3,8187.ENSLCAP00010000479,0
7375.A0A0L0BUS1,7375.A0A0L0CAS9,1
77166.U4UKI1,8030.ENSSSAP00000038400,0
46245.B5DWZ2,46245.Q292X9,1
54126.H3FT01,61819.ENSACIP00000002754,0
7375.A0A0L0CAS9,7375.A0A0L0CMH5,1
333673.A0A3M0K1P0,8032.ENSSTUP00000063902,0
30066.A0A182V491,400682.A0A1X7US35,0
37546.A0A1B0FM85,37546.D3TS59,1
104421.E2AB89,7739.C3Y3B5,0
7227.FBpp0078024,13735.ENSPSIP00000010907,0
47308.ENSNMLP00000000458,47308.ENSNMLP00000005581,1
407821.A0A087TY06,407821.A0A087UXX1,1
56723.ENSLBEP00000029852,7240.B4QD13,0
13347.A0A444SF23,30522.A0A4W2BLA4,0
6945.B7P0U0,6945.B7PWD2,1
13347.A0A444TR31,6182.A0A4Z2CXW4,0
55544.A0A4D9EIX5,7238.B4I5H2,0
6198.A0A074ZC94,29170.A0A368FXZ7,0
6337.A0A0V0Y6N6,6337.A0A0V0YJP6,1
195883.A0A482XQI6,7739.C3XS77,0
6279.A0A0H5S717,7764.ENSEBUP00000005266,0
55544.A0A4D9E8A8,7240.B4QQI2,0
268474.A0A0V1MFH7,7091.H9JHK2,0
70415.A0A5S6QDS1,70415.A0A5S6QG90,1
45882.A0A0V1CL82,45882.A0A0V1CPH9,1
127582.A0A2Y9DS00,1611254.A0A2G5VI50,0
310752.A0A383ZHQ5,70667.A0A183TAW8,0
8010.ENSELUP00000016292,8010.ENSELUP00000025280,1
7238.B4HXP3,96440.ENSSMRP00000005687,0
310752.A0A384ASB2,7240.B4QQA7,0
318479.A0A0N4UEK7,318479.A0A3P7STQ7,1
6265.A0A0B2UU85,7868.ENSCMIP00000010581,0
127582.A0A2Y9E694,7238.B4HZM0,0
168631.A0A437BLU4,7029.J9JR76,0
104452.A0A0L7KW19,104452.A0A0L7LDY8,1
7240.B4QWE8,8005.ENSEEEP00000041687,0
7176.B0WSX4,7176.B0XCK7,1
210632.ENSPRNP00000001142,210632.ENSPRNP00000031394,1
30521.ENSBGRP00000035898,31246.A0A183PWJ9,0
7719.ENSCINP00000028346,1561998.A0A1I7USQ7,0
7091.H9J9V3,7091.H9JHT8,1
104452.A0A0L7L8N7,30611.ENSOGAP00000020747,0
37003.ENSKMAP00000004792,37003.ENSKMAP00000015829,1
6184.A0A430QCH7,6211.A0A068YGV6,0
6188.A0A183R532,93934.ENSCJPP00005006045,0
30066.A0A182VER3,947166.A0A1D1VAB8,0
407821.A0A087U0P7,407821.A0A087UGZ5,1
283909.R7V7Z1,6205.A0A0R3WLW2,0
299321.ENSDCDP00000014391,299321.ENSDCDP00000060114,1
7029.J9KFB1,7029.Q1ZZQ4,1
6188.A0A183R1N6,7425.K7J952,0
6573.A0A210R7K9,80972.ENSAOCP00000018326,0
1611254.A0A2G5UNY7,610380.E2C450,0
104452.A0A0L7L9N9,299467.A0A443SLJ9,0
104452.A0A0L7LFU6,104452.A0A0L7LTY5,1
6337.A0A0V0Y3G4,6337.A0A0V0YJR2,1
30521.ENSBGRP00000004112,6669.E9HAF5,0
12930.A0A0Q3MF41,6184.A0A430Q6G9,0
46731.A0A3M6TXT2,46731.A0A3M6UWY1,1
286419.ENSCAFP00020017388,7238.B4I3N1,0
283909.R7TJH1,283909.R7U554,1
6277.A0A498SE21,6412.T1ES65,0
53468.A0A0R3UD62,53468.A0A3P6HFA4,1
7739.C3YJA9,8081.ENSPREP00000009364,0
211598.ENSANIP00000004987,211598.ENSANIP00000011482,1
103695.ENSPVIP00000011519,32264.T1KNH8,0
30464.ENSNPEP00000010296,6412.T1FAY9,0
400682.A0A1X7VE34,400682.A0A1X7VEE1,1
105785.A0A2J7PQ48,105785.A0A2J7Q941,1
104452.A0A0L7L0C1,268474.A0A0V1N296,0
282301.A0A267E6W3,6282.A0A044SML8,0
211598.ENSANIP00000020926,7739.C3ZJE5,0
210632.ENSPRNP00000008764,210632.ENSPRNP00000041111,1
79923.A0A419QG05,990121.A0A0V0ZJD7,0
36166.T1H6P5,39432.ENSSBOP00000002694,0
195883.A0A482WK00,310752.A0A384AQE3,0
8022.A0A060WMC0,8022.A0A060Z550,1
282301.A0A267FVF6,55544.A0A4D9ET34,0
103372.F4W638,13347.A0A444STB3,0
211598.ENSANIP00000011482,211598.ENSANIP00000014472,1
6337.A0A0V0Y3G4,6337.A0A0V0YJU2,1
13735.ENSPSIP00000008194,7719.ENSCINP00000031251,0
6185.A0A095A5J4,6185.A0A095C853,1
7029.X1WS68,425635.ENSCPGP00000027903,0
128390.A0A091UM61,6183.A0A3Q0KI59,0
45351.A7SMW8,45351.A7T0N7,1
48269.A0A183N961,55661.A0A091GHC7,0
333673.A0A3M0K6K7,36166.T1GM04,0
121845.A0A1S4EK74,8153.ENSHBUP00000003206,0
46731.A0A3M6TSZ6,46731.A0A3M6TXT2,1
13249.T1ID39,6186.A0A183KWU9,0
400682.A0A1X7SZ31,56723.ENSLBEP00000029852,0
7918.ENSLOCP00000016685,7918.ENSLOCP00000019037,1
29170.A0A368FKY7,29170.A0A368H6Q5,1
6205.A0A0R3WPB1,6205.A0A0R3WS31,1
103372.F4WFU6,103372.F4WQV6,1
7574.A0A1S3H6P5,7574.A0A1S3J3P5,1
37546.A0A1B0FM85,37546.A0A1B0FRB5,1
318479.A0A0N4UFT7,8175.ENSSAUP00010056221,0
7897.ENSLACP00000008505,7897.ENSLACP00000013784,1
211598.ENSANIP00000011482,211598.ENSANIP00000021787,1
46835.A0A504YEV5,46835.A0A504Z4A9,1
29172.A0A0D8XGJ8,29172.A0A0D8Y9K3,1
244447.ENSCSEP00000007291,7574.A0A2R2MN97,0
299321.ENSDCDP00000029982,31234.E3LZ71,0
195883.A0A482X4K1,77166.U4TY70,0
143630.A0A402EQH9,143630.A0A402G2R6,1
947166.A0A1D1V5E8,947166.A0A1D1VZN5,1
13735.ENSPSIP00000009194,6313.A0A0K0DBZ6,0
47308.ENSNMLP00000045035,6282.A0A2K6WMZ9,0
64176.ENSPMRP00000014424,6689.A0A423SIN0,0
6205.A0A0R3WHL5,6205.A0A0R3WHZ0,1
375764.ENSSORP00005015471,375764.ENSSORP00005021914,1
52670.A0A2I4BFS9,70667.A0A183TEN3,0
37032.ENSSSUP00005017842,400727.A0A2T7NGV9,0
103827.A0A0N5CVZ0,103827.A0A0N5D021,1
2015173.A0A026VXX6,62324.A0A4Y0BJX8,0
225164.V4AKR2,225164.V4BDC3,1
53326.A0A016UAZ6,53326.A0A016WX86,1
6973.A0A2P8ZAW2,7102.A0A2A4JB25,0
6198.A0A075ADI1,6198.A0A075AHP4,1
104452.A0A0L7L1M3,104452.A0A0L7LFU6,1
12930.A0A0Q3M2G2,136037.A0A067R9X1,0
7168.A0A182NV48,7395.A0A1A9VU86,0
6198.A0A074ZP91,8128.ENSONIP00000067758,0
6412.T1FHU5,6412.T1FQB5,1
30611.ENSOGAP00000005175,53326.A0A016RYW5,0
46731.A0A3M6UUN3,6184.A0A430QFK8,0
308060.ENSARWP00000010450,6832.A0A553P4C5,0
30521.ENSBGRP00000023759,30521.ENSBGRP00000039203,1
8030.ENSSSAP00000024966,8030.ENSSSAP00000041132,1
7102.A0A2A4ITT2,7102.A0A2A4JA28,1
143630.A0A402G157,144197.ENSSPAP00000009626,0
161767.ENSAPEP00000034006,6186.A0A183KLS2,0
8022.A0A060XQ54,8022.A0A060YD16,1
6412.T1FP03,6412.T1FQB5,1
6198.A0A075AAQ1,6198.A0A075AJP4,1
990121.A0A0V0Z8E2,990121.A0A0V0ZWF7,1
6277.A0A498S6F5,6973.A0A2P8XK65,0
29170.A0A368GPJ3,29170.A0A368H4R0,1
299467.A0A443SEM1,299467.A0A443SLJ9,1
6186.A0A183JEE3,79684.ENSMOCP00000023288,0
6205.A0A0R3WPB1,6205.A0A0R3WRC0,1
6412.T1F5D3,96440.ENSSMRP00000001037,0
1503980.A0A261BWR6,1503980.A0A261C270,1
127582.A0A2Y9RG20,6185.A0A094ZBZ9,0
520822.A0A195BIT6,61853.ENSNLEP00000006603,0
30608.ENSMICP00000045568,48709.A0A1D2M7U0,0
8030.ENSSSAP00000041132,8030.ENSSSAP00000084832,1
102285.A0A0R3T1M5,102285.A0A0R3T512,1
6185.A0A095A330,6185.A0A095B3S5,1
55544.A0A4D9DBI4,55544.A0A4D9F6N7,1
268474.A0A0V1M3X2,471704.A0A195EKW6,0
286419.ENSCAFP00020006362,6184.A0A430QF67,0
8030.ENSSSAP00000041132,8030.ENSSSAP00000118549,1
