protein1,protein2,Label
299467.A0A443SR08,299467.A0A443SRT4,1
6282.A0A044RSI9,6282.A0A044RSJ4,1
7574.A0A1S3HSN7,7574.A0A1S3HWK7,1
29073.ENSUMAP00000009429,7574.A0A1S3J4T7,0
48709.A0A1D2NLK1,6689.A0A423T4B8,0
48709.A0A1D2MY34,6184.A0A430Q0N2,0
283909.R7TPY4,283909.R7VA93,1
6186.A0A183KWS2,6412.T1FNN7,0
13347.A0A444SDF9,13347.A0A444SW57,1
13347.A0A444T3V4,6832.A0A553P7S0,0
13249.T1H9W1,6573.A0A210QGU9,0
7574.A0A1S3IXT2,7574.A0A1S3JHF7,1
6573.A0A210QIC6,6573.A0A210QMN4,1
121845.A0A1S3DAV5,121845.A0A1S3DIT3,1
425635.ENSCPGP00000000080,425635.ENSCPGP00000016552,1
104452.A0A0L7LS69,13347.A0A444TAU9,0
6184.A0A430QF10,7029.J9K0F1,0
13347.A0A444TBT0,7739.C3Y7Z7,0
6184.A0A430QDA3,7222.B4JLU8,0
121224.E0VFU0,13249.T1IBU9,0
13347.A0A444SCU5,6188.A0A183QG68,0
6198.A0A074ZR14,8030.ENSSSAP00000003546,0
947166.A0A1D1V6K2,947166.A0A1D1VT59,1
31234.E3LYZ5,6689.A0A3R7PYM2,0
299467.A0A443SDA9,6412.T1FTE2,0
407821.A0A087TC57,407821.A0A087UHZ9,1
37032.ENSSSUP00005013817,400682.A0A1X7VWK4,0
126957.T1IWT3,126957.T1JLS8,1
121224.E0VF53,121224.E0VFU0,1
48709.A0A1D2MYK3,48709.A0A1D2NE33,1
400682.A0A1X7TJL4,7159.Q0IER5,0
400727.A0A2T7PFK4,6689.A0A3R7QY95,0
6186.A0A183KGF0,6186.A0A183KWS2,1
56216.A0A1A6H0A7,56216.A0A1A6HS65,1
7574.A0A1S3HTK0,7574.A0A1S3JTY8,1
318479.A0A3P7Q914,318479.A0A3P7SUI5,1
36166.T1GN13,6182.A0A4Z2DBG8,0
32264.T1JT49,6973.A0A2P8Z1E3,0
6337.A0A0V0Y035,7398.A0A1A9ZHP4,0
7574.A0A1S3H0W6,7574.A0A1S3JX38,1
7574.A0A1S3JSU5,7574.A0A1S3JX38,1
334426.A0A158PHX6,7238.B4INF3,0
29170.A0A368FAP8,46731.A0A3M6TRC2,0
6832.A0A553P7E5,947166.A0A1D1VG41,0
195883.A0A482XNS5,6689.A0A423T9T7,0
13249.R4G8C9,6689.A0A3R7N909,0
225164.V3ZN64,6185.A0A094ZW87,0
7574.A0A1S3J2D8,7574.A0A2H4H0X6,1
6832.A0A553P1C4,6832.A0A553PLG1,1
6832.A0A553NEJ7,6832.A0A553P1C4,1
48269.A0A183LQP1,48269.A0A183MW92,1
299467.A0A443RSI6,299467.A0A443S4F9,1
6573.A0A210QEG6,6573.A0A210QNQ7,1
54126.H3EIW5,54126.H3ERW8,1
7029.C4WY43,7029.J9K1S8,1
1561998.A0A1I7UY05,6669.E9G2R9,0
282301.A0A267DNW1,282301.A0A267FW88,1
7574.A0A1S3I7I4,7574.A0A1S3KC19,1
48709.A0A1D2MQJ5,48709.A0A1D2N8Z0,1
282301.A0A267DF91,282301.A0A267EZJ9,1
121224.E0VE99,30522.A0A4W2EHM9,0
121224.E0VL43,121224.E0W008,1
126957.T1IMG5,126957.T1J505,1
13249.T1I401,7227.FBpp0289374,0
6184.A0A430PWS5,6184.A0A430QGM9,1
6210.W6UDN5,7029.J9JKR3,0
947166.A0A1D1VAE8,947166.A0A1D1VT59,1
151549.A0A4C1W485,151549.A0A4C1ZKY0,1
400682.A0A1X7V120,6185.A0A095C0L9,0
282301.A0A267E1P6,282301.A0A267G3K9,1
400682.A0A1X7V8Z5,400682.A0A1X7VMX5,1
70415.A0A5S6Q6P7,70415.A0A5S6QS47,1
407821.A0A087T8A2,520822.A0A195AXR7,0
282301.A0A267FE45,7238.B4HLS6,0
318479.A0A0N4UG50,400682.A0A1X7VGS3,0
31234.E3MLI5,7238.B4I943,0
947166.A0A1D1V6K2,947166.A0A1D1VQP6,1
31234.E3MKN4,407821.A0A087U391,0
121224.E0VJJ7,121224.E0VMQ1,1
103695.ENSPVIP00000031311,947166.A0A1D1V6Z7,0
241587.ENSACOP00000016366,7029.C4WRT2,0
7070.D2A5F5,7070.D6WCT9,1
407821.A0A087TSG7,407821.A0A087UV33,1
282301.A0A1I8IQY1,282301.A0A267FW88,1
31234.E3MT27,400727.A0A2T7PFU8,0
400682.A0A1X7V1T2,6832.A0A553NPT5,0
32264.T1KST7,7240.B4R582,0
135651.G0MKA2,135651.G0PCP6,1
48709.A0A1D2NF67,48709.A0A1D2NK20,1
2018661.A0A2A2KFI0,48269.A0A183N1F6,0
7574.A0A1S3IWN1,7574.A0A1S3JX38,1
6689.A0A423TBF1,70415.A0A5S6QFF3,0
2018661.A0A2A2KR07,2018661.A0A2A2LPC9,1
37032.ENSSSUP00005033738,6182.A0A4Z2DPY8,0
52670.A0A2I4CWZ4,6182.A0A4Z2DBI8,0
62062.ENSHHUP00000012627,77166.U4UI08,0
126957.T1IMV1,126957.T1IQS0,1
282301.A0A267DNW1,282301.A0A267F5Z6,1
1561998.A0A1I7TFZ0,1561998.A0A1I7TGA0,1
947166.A0A1D1V0F8,947166.A0A1D1V912,1
7238.B4HLQ2,31246.A0A183Q698,0
2018661.A0A2A2KTH9,2018661.A0A2A2L7Z7,1
48709.A0A1D2N1L2,6182.A0A4Z2DID5,0
282301.A0A267DCN3,282301.A0A267ESC3,1
407821.A0A087TG23,407821.A0A087UZ75,1
7234.B4G770,7234.B4GMP9,1
32264.T1K7M5,48269.A0A183MGT6,0
53468.A0A0R3UNQ2,6573.A0A210PRE6,0
947166.A0A1C9ZRL2,947166.A0A1D1UV11,1
947166.A0A1D1V5L4,947166.A0A1D1VJ73,1
1661398.A0A482VHY9,6313.A0A0K0CW84,0
6412.T1FTE2,6526.A0A2C9L874,0
6573.A0A210Q6H7,6573.A0A210R0U8,1
7757.ENSPMAP00000002772,7757.ENSPMAP00000007646,1
7227.FBpp0074886,7227.FBpp0305794,1
400727.A0A2T7NXB8,7222.B4J5T3,0
1661398.A0A482VTS0,7260.B4NG64,0
77166.U4UH63,77166.U4UPF1,1
282301.A0A267FYS3,441894.ENSSCUP00000002623,0
400682.A0A1X7VAL6,400682.A0A1X7VNJ0,1
400682.A0A1X7U4P1,400682.A0A1X7V8Z5,1
407821.A0A087T0M5,407821.A0A087T8A2,1
2018661.A0A2A2JET0,53468.A0A0R3UJ97,0
6183.A0A3Q0KP41,6183.A0A3Q0KUC0,1
195883.A0A482WI30,6945.B7PM44,0
45351.A7T3F5,7764.ENSEBUP00000012633,0
121224.E0VJQ4,121224.E0VK17,1
400682.A0A1X7UXM6,400682.A0A1X7VAY6,1
282301.A0A267FYS3,282301.A0A267GWL6,1
13249.T1HIG1,441894.ENSSCUP00000011940,0
6945.B7PCX5,70667.A0A183T072,0
947166.A0A1D1UQE3,947166.A0A1D1UW76,1
6186.A0A183JQM4,77166.N6UF97,0
32264.T1L015,36166.T1GR88,0
13249.T1IA14,13347.A0A444SE95,0
7240.B4QNP4,7240.B4QNP5,1
225164.V4B9G7,225164.V4BEF1,1
282301.A0A267G235,282301.A0A267H9H6,1
121845.A0A3Q0IUG1,6832.A0A553NF30,0
6832.A0A553P0A2,6832.A0A553P2H4,1
32264.T1JTH7,62062.ENSHHUP00000010983,0
1611254.A0A2G5UL68,6188.A0A183R2M1,0
6412.T1FR91,7102.A0A2A4JTD2,0
6186.A0A183L7S8,7029.J9JKR3,0
7574.A0A1S3ISA7,7574.A0A1S3JUW9,1
13249.T1HH56,6205.A0A0R3WY41,0
201502.A0A1A9XK43,201502.A0A1A9YLW3,1
282301.A0A267FEK5,31234.E3MK94,0
126957.T1IQ31,126957.T1J5B9,1
104452.A0A0L7L6B9,7998.ENSIPUP00000004816,0
400682.A0A1X7VAQ8,400682.A0A1X7VSM8,1
1561998.A0A1I7U7V5,6211.A0A068YGS0,0
6412.T1FQK9,6412.T1FRH2,1
947166.A0A1D1VHZ0,947166.A0A1D1VYU5,1
48709.A0A1D2M4T3,48709.A0A1D2ND51,1
29172.A0A0D8X956,29172.A0A0D8YDP4,1
46245.B5DX55,46245.Q299Z9,1
318479.A0A0N4U254,318479.A0A158Q3S5,1
70415.A0A5S6QHS1,70415.A0A5S6R3B6,1
7222.B4JNA9,7240.B4QB18,0
7719.ENSCINP00000000838,7719.ENSCINP00000025938,1
121845.A0A1S4E6E1,194338.ENSACUP00000016019,0
36166.T1GR88,36166.T1H3C5,1
6184.A0A430Q279,7897.ENSLACP00000010470,0
126957.T1JFM6,126957.T1JP07,1
947166.A0A1D1V6K6,947166.A0A1D1W6Z2,1
282301.A0A267F4Z1,29170.A0A368GZ58,0
7240.B4NTX0,7868.ENSCMIP00000028545,0
6832.A0A553P7E5,7227.FBpp0307211,0
105785.A0A2J7QWA7,13146.ENSMUNP00000008330,0
70667.A0A183TNI9,70667.A0A3P7CLK2,1
597456.A0A0L7R384,64176.ENSPMRP00000033420,0
400682.A0A1X7U663,400682.A0A1X7V2V1,1
400727.A0A2T7PPQ2,7232.A0A484C0B1,0
400727.A0A2T7NTB4,400727.A0A2T7PP17,1
1965070.A0A443RKV1,7029.J9JS87,0
282301.A0A267DK55,32264.T1KCW9,0
137246.A0A401SSN2,318479.A0A3P7QBL3,0
283909.R7VKE9,7719.ENSCINP00000010757,0
151549.A0A4C1XZI2,282301.A0A267DT70,0
105785.A0A2J7QAG4,282301.A0A267FDI1,0
1561998.A0A1I7T540,318479.A0A0N4UIH9,0
121845.A0A3Q0IYW4,121845.A0A3Q0IZ33,1
1661398.A0A482WBP3,7222.B4JH96,0
121224.E0VVR6,6832.A0A553NPN0,0
6526.A0A2C9KG64,6526.A0A2C9M099,1
1611254.A0A2G5VEF5,7395.A0A1A9VK77,0
32264.T1KFG3,70667.A0A183SXB6,0
37653.A0A0L8I251,7238.B4ILA8,0
520822.A0A195AXR7,62062.ENSHHUP00000082607,0
37653.A0A0L8GLP2,7764.ENSEBUP00000012666,0
1965070.A0A3S4RLP9,1965070.A0A443R8L6,1
32264.T1KCW9,32264.T1KZY3,1
32264.T1JT49,32264.T1KTS4,1
2587831.ENSTMTP00000025793,6184.A0A430Q8Z3,0
1661398.A0A482W728,1661398.A0A482W980,1
6689.A0A423T4B8,6832.A0A553N816,0
62062.ENSHHUP00000004319,62062.ENSHHUP00000066234,1
2018661.A0A2A2KH32,2018661.A0A2A2KI84,1
13347.A0A444T1V5,13347.A0A444TJ72,1
6265.A0A0B2UYS6,7240.B4QXS2,0
2587831.ENSTMTP00000013300,6185.A0A095B1W2,0
31246.A0A183NGI5,31246.A0A183P3T2,1
48709.A0A1D2MVI1,70415.A0A5S6QHL6,0
31234.E3MLI5,7227.FBpp0072154,0
400682.A0A1X7VD15,7764.ENSEBUP00000016986,0
104452.A0A0L7L6B9,8030.ENSSSAP00000111000,0
1965070.A0A3S3S4B3,77166.N6TUK9,0
400727.A0A2T7NBE6,7070.D6WXD7,0
31234.E3NMY0,318479.A0A0N4U254,0
283909.R7T3K3,6186.A0A183KIY2,0
283909.R7T5N4,283909.R7TPY4,1
282301.A0A267FUS9,282301.A0A267H9H6,1
407821.A0A087TXC4,70415.A0A5S6QRW5,0
1965070.A0A443R8L6,7029.J9JY00,0
1965070.A0A3S3PKK2,7764.ENSEBUP00000023013,0
70667.A0A183S920,70667.A0A183SUX6,1
1661398.A0A482W962,6689.A0A423UAS2,0
6238.A8XHI9,6238.A8Y1K1,1
13347.A0A444TJ99,400682.A0A1X7V3L8,0
113540.ENSSFOP00015017893,1965070.A0A3S3PUI3,0
121845.A0A1S3DF30,7029.J9K4L1,0
45351.A7SCQ9,6183.C4QE42,0
947166.A0A1D1VQ34,947166.A0A1D1VWE2,1
48709.A0A1D2MJU3,48709.A0A1D2NAW7,1
6689.A0A3R7PX47,6689.A0A423T236,1
6526.A0A2C9KVQ5,7227.FBpp0070425,0
407821.A0A087TSG7,7234.B4GIV3,0
308060.ENSARWP00000020641,36166.T1GN14,0
32264.T1JZQ1,6188.A0A183RSM7,0
104421.E2AAE5,1611254.A0A2G5VEF5,0
318479.A0A0N4UPP6,6832.A0A553N7S9,0
126957.T1IN88,126957.T1JIS0,1
7029.J9JYL8,7029.J9K6E4,1
31246.A0A183NEV6,7719.ENSCINP00000013847,0
299467.A0A443S9R7,6573.A0A210PM45,0
7238.B4ILA8,947166.A0A1D1V4J5,0
947166.A0A1D1VKU0,947166.A0A1D1VPX5,1
400682.A0A1X7VNR4,6265.A0A0B2VHM8,0
121845.A0A3Q0JAX0,1611254.A0A2G5V0A2,0
48709.A0A1D2MUF8,77166.U4UQZ3,0
7029.J9K0X8,7029.X1WIT2,1
70667.A0A3P7D2T7,70667.A0A3P7EKS0,1
6186.A0A183JL40,70415.A0A5S6R4G4,0
425635.ENSCPGP00000004353,6973.A0A2P8YL03,0
13347.A0A444SKG2,7764.ENSEBUP00000020222,0
121845.A0A1S3DJM0,6832.A0A553P276,0
6945.B7PMS7,6945.B7PR91,1
7029.C4WY43,7029.J9K053,1
7574.A0A1S3J2D8,7574.A0A1S3K3W0,1
282301.A0A267FGP5,6188.A0A183QIT8,0
225164.V4ARN3,225164.V4BEF1,1
6186.A0A183K5P9,6186.A0A183KWS2,1
1611254.A0A2G5THY0,1611254.A0A2G5VEF5,1
121845.A0A1S4EPV3,121845.A0A3Q0JG78,1
407821.A0A087T667,6184.A0A430PYI2,0
947166.A0A1D1UHU7,947166.A0A1D1VZ40,1
195883.A0A482X4C0,8010.ENSELUP00000009445,0
6210.W6UDN5,8030.ENSSSAP00000119873,0
7764.ENSEBUP00000005963,7764.ENSEBUP00000020528,1
6832.A0A553NUJ5,6832.A0A553P349,1
13347.A0A444SDF8,6573.A0A210PZC1,0
32264.T1KQ52,6412.T1FVC6,0
70415.A0A5S6R1H2,70415.A0A5S6R3B6,1
1965070.A0A443RRL9,6689.A0A3R7QFG2,0
48269.A0A183M915,80972.ENSAOCP00000028843,0
126957.T1IKS9,61383.ENSLCNP00005020171,0
6573.A0A210PFJ9,6573.A0A210QN90,1
32264.T1KDT5,45351.A7TAC9,0
6238.A8X7A4,6238.A8XGG2,1
1965070.A0A3S3NTV4,29172.A0A0D8XCP0,0
31234.E3NQX7,334426.A0A0R3P9T6,0
77166.U4U929,77166.U4UF34,1
400682.A0A1X7TPE7,6265.A0A0B2VFX7,0
407821.A0A087UII1,48269.A0A183N8A1,0
13249.T1I686,6689.A0A423SWC1,0
6185.A0A095A262,6185.A0A095CA38,1
282301.A0A267F3Z1,282301.A0A267GJ35,1
307972.A0A2G8K984,307972.A0A2G8KLN7,1
299467.A0A443S9T8,299467.A0A443SSR6,1
6412.T1FP98,6412.T1FU08,1
121224.E0VSQ2,6239.Y48A5A.1.1,0
299467.A0A443S1N3,299467.A0A443SPF9,0
6184.A0A430PXE9,7764.ENSEBUP00000002047,0
31246.A0A183PP22,31246.A0A183Q4F3,1
400682.A0A1X7V2D5,400682.A0A1X7V8Z5,1
37653.A0A0L8G7M8,8030.ENSSSAP00000016456,0
307972.A0A2G8KLN7,7764.ENSEBUP00000008467,0
6184.A0A430Q8Z3,6184.A0A430QKW9,1
7739.C3YJ29,6412.T1ED56,0
121845.A0A1S3DAJ1,7234.B4GH61,0
282301.A0A267DNW1,282301.A0A267DSZ6,1
282301.A0A267H833,96440.ENSSMRP00000002122,0
121224.E0VQ64,334426.A0A0R3PT54,0
13347.A0A444SGY3,13347.A0A444TUQ2,0
318479.A0A158Q6L9,7719.ENSCINP00000033014,0
299467.A0A443SN00,6238.A8XBR8,0
7238.B4IET4,7238.B4IIS3,1
1965070.A0A3S3PB59,1965070.A0A443QN67,1
135651.G0N4V8,135651.G0NRG7,1
6412.T1FWF3,7240.B4QNR8,0
37653.A0A0L8GNT9,37653.A0A0L8HR86,1
7574.A0A1S3JUW9,7574.A0A1S3K949,1
400682.A0A1X7UY86,6412.T1FND4,0
7574.A0A1S3HWK7,7574.A0A1S3J5R5,1
7260.A0A0Q9X1G8,7260.B4MJ95,1
2018661.A0A2A2J5F1,2018661.A0A2A2LMP2,1
28377.ENSACAP00000023333,53468.A0A0R3U638,0
31246.A0A183NFR4,31246.A0A183PTL8,1
121224.E0VES2,135651.G0N9M4,0
282301.A0A267DSK0,282301.A0A267ED44,1
6832.A0A553PN38,79923.A0A3R7DA01,0
6183.A0A3Q0KVM0,6183.G4VST4,1
2018661.A0A2A2KH07,2018661.A0A2A2LGR4,1
7574.A0A1S3INE6,93934.ENSCJPP00005002508,0
947166.A0A1D1VIU2,29172.A0A0D8XNY2,0
282301.A0A267DSZ6,282301.A0A267E526,1
6973.A0A2P8Z5R4,6973.A0A2P8ZLF5,1
47308.ENSNMLP00000039225,6188.A0A183QCR9,0
7222.B4IX97,7222.B4JNA9,1
37032.ENSSSUP00005014533,37032.ENSSSUP00005022370,1
70667.A0A183SGH4,70667.A0A183SUX6,1
126957.T1IUV9,70415.A0A5S6QAG5,0
283909.R7V826,400727.A0A2T7NWT5,0
282301.A0A267E938,282301.A0A267GF17,1
32264.T1K1H2,32264.T1KQQ2,1
1611254.A0A2G5T3E3,7266.A0A3B0J1Y1,0
48709.A0A1D2N4U4,48709.A0A1D2NBQ6,1
282301.A0A267DCN3,282301.A0A267FUS9,1
29172.A0A0D8XXU9,29172.A0A0D8Y8I6,1
32264.T1KBB5,32264.T1KDF1,1
13347.A0A444TFX0,13347.A0A444TIS5,1
6573.A0A210PM45,6573.A0A210Q5Z6,1
13347.A0A444TU93,6198.A0A074ZGL0,0
13249.T1HX54,7375.A0A0L0CI97,0
6188.A0A183RD71,6188.A0A183RF59,1
31234.E3M7U5,31234.E3N5I8,1
2018661.A0A2A2JAZ4,31234.C6SUR7,0
195883.A0A482WI30,195883.A0A482XGK2,1
2018661.A0A2A2LPC9,6188.A0A183S3V3,0
29172.A0A0D8XUD9,7238.B4I8S3,0
70415.A0A5S6Q791,70415.A0A5S6QDY5,1
6689.A0A3R7MJY4,7217.B3M8F4,0
6182.A0A4Z2DT41,7266.A0A3B0J8M9,0
400727.A0A2T7PH26,6184.A0A430Q6M3,0
7238.B4IFU5,947166.A0A1D1UUP5,0
6573.A0A210PJ54,6573.A0A210QNQ7,1
6945.B7Q7W7,6945.B7QN40,1
7070.D6WBP4,7070.D6WF28,1
32264.T1K467,32264.T1KTS4,1
282301.A0A267EN65,400727.A0A2T7PP17,0
105785.A0A2J7QH47,6265.A0A0B2VB97,0
407821.A0A087TQJ4,48709.A0A1D2MUF8,0
6573.A0A210Q5F6,6573.A0A210QMN4,1
30019.A0A0M4EP61,7232.A0A484BEM7,0
1561998.A0A1I7TWK4,6211.A0A068Y5D9,0
407821.A0A087ULD2,94128.A0A2A3EFK5,0
6188.A0A183R6R3,6188.A0A183RD71,1
121224.E0VEU2,121224.E0W473,1
29170.A0A368H114,299467.A0A443SHW5,0
46835.A0A504YRW6,7739.C3ZL89,0
64176.ENSPMRP00000022062,6526.A0A2C9L0G2,0
1965070.A0A3S3P311,1965070.A0A3S3PUI3,1
947166.A0A1D1VNY2,947166.A0A1D1VQP6,1
299467.A0A443SNE7,299467.A0A443SQ09,1
7574.A0A1S3HBA8,7574.A0A1S3I453,1
126957.T1IMG5,126957.T1JFS5,1
282301.A0A267FW10,6973.A0A2P8Y696,0
1661398.A0A482VHP1,31234.E3NX00,0
121845.A0A1S3CVX9,947166.A0A1D1W7M6,0
282301.A0A267GGN0,400682.A0A1X7V2W4,0
6689.A0A3R7QAM6,6689.A0A3R7QC81,1
299467.A0A443SFB5,7244.B4LVC0,0
48269.A0A183LU61,70415.A0A5S6Q9T7,0
105785.A0A2J7QC08,105785.A0A2J7RB97,1
195883.A0A482WTT8,195883.A0A482X3Q7,1
77166.N6T8A2,77166.U4UPF1,1
6188.A0A183RSD8,77166.U4UPF5,0
425635.ENSCPGP00000005922,6186.A0A183K4S4,0
7868.ENSCMIP00000024422,7868.ENSCMIP00000034188,1
7227.FBpp0113052,7868.ENSCMIP00000014241,0
1503980.A0A261A1N7,1503980.A0A261CD39,1
126957.T1IN87,126957.T1JIS0,1
121845.A0A3Q0J108,13249.T1H7V6,0
32264.T1K7M5,32264.T1KN19,1
225164.V3ZJV2,225164.V4AK39,1
2018661.A0A2A2JRT7,6265.A0A0B2VQW2,0
299467.A0A443SDA5,299467.A0A443SN62,1
7227.FBpp0082667,7227.FBpp0308792,1
70667.A0A183T9D8,70667.A0A3P7D2T7,1
400682.A0A1X7U074,61221.ENSVKKP00000019538,0
135651.G0MK34,400682.A0A1X7V3L8,0
400682.A0A1X7VAL6,7739.C3ZXU0,0
56723.ENSLBEP00000011245,8010.ENSELUP00000027814,0
53468.A0A0R3UD51,53468.A0A0R3ULV3,1
31234.E3MTY4,31234.E3NNJ5,1
48709.A0A1D2NK20,8175.ENSSAUP00010019085,0
299467.A0A443SFG6,333673.A0A3M0KPX0,0
28377.ENSACAP00000022553,6198.A0A074ZGL0,0
6573.A0A210PVI2,6573.A0A210Q6W2,1
48709.A0A1D2NIR1,6188.A0A183RF59,0
400682.A0A1X7UYV5,70415.A0A5S6QUU2,0
6832.A0A553P0I6,6832.A0A553PQI0,1
7574.A0A1S3IT76,7574.A0A1S3JTY8,1
135651.G0ME30,77166.U4U3U7,0
400682.A0A1X7T259,47308.ENSNMLP00000041072,0
137246.A0A401U1N9,7719.ENSCINP00000035684,0
7719.ENSCINP00000001301,7574.A0A1S3HHZ1,0
6832.A0A553N8C3,6832.A0A553PH04,1
121845.A0A1S3DJ39,121845.A0A3Q0JKH6,1
990121.A0A0V0ZEB4,48269.A0A183MXI9,0
7719.ENSCINP00000029687,62062.ENSHHUP00000035620,0
7574.A0A1S3JX38,7574.A0A1S3K0L8,1
334426.A0A0R3Q1L1,7764.ENSEBUP00000021142,0
7029.J9M0H2,7029.J9M4K8,1
118797.A0A340WWT4,400682.A0A1X7VDE5,0
318479.A0A0N4U7Y4,45351.A7TAA3,0
282301.A0A267DJ65,282301.A0A267F488,1
6832.A0A553NXT5,7764.ENSEBUP00000025910,0
40217.ENSJHYP00000008748,597456.A0A0L7QXD3,0
104452.A0A0L7KG07,104452.A0A0L7KSY9,1
425635.ENSCPGP00000008471,6239.C09G9.2a.1,0
400682.A0A1X7VWK4,7574.A0A1S3IJN1,0
13347.A0A444SUR8,13347.A0A444T052,1
6689.A0A3R7NFC6,7238.B4HWQ1,0
37653.A0A0L8HR86,56216.A0A1A6H0A7,0
96440.ENSSMRP00000000622,96440.ENSSMRP00000021779,1
6412.T1EVK6,6412.T1FK00,1
151549.A0A4C1VDU2,8090.ENSORLP00000022903,0
282301.A0A267GJH3,6832.A0A553PFD6,0
6973.A0A2P8XS77,6973.A0A2P8YEQ1,1
947166.A0A1D1VCK7,947166.A0A1D1VHJ4,1
1965070.A0A443RHD5,425635.ENSCPGP00000000080,0
299467.A0A443S3C7,299467.A0A443SUC2,1
105785.A0A2J7Q6R4,168631.A0A437AVU7,0
407821.A0A087TXU4,7029.X1X235,0
121845.A0A1S4EBJ2,121845.A0A1S4EMG4,1
13249.T1IC63,6945.B7PWG5,0
6689.A0A3R7MLA0,7222.B4J5K7,0
6832.A0A553PJC8,6945.B7Q119,0
121845.A0A3Q0IQY1,282301.A0A267E4J5,0
6239.Y47D7A.1.1,7029.C4WVB2,0
56216.A0A1A6FY93,7668.W4XNB0,0
6689.A0A3R7MJ53,6689.A0A423T9R5,1
136037.A0A067RAZ3,70415.A0A5S6QDT6,0
126957.T1JIW5,283909.R7T444,0
7240.B4QZD4,7240.B4R7G3,1
299467.A0A443RVU0,299467.A0A443ST22,1
126957.T1IV16,225164.V3ZN64,0
121224.E0VCP1,121224.E0VDX0,1
121224.E0VCC9,121224.E0VX57,1
6689.A0A3R7P508,6832.A0A553NPT5,0
6184.A0A430QCI7,8030.ENSSSAP00000119873,0
32264.T1KK85,32264.T1L3L7,1
334426.A0A0R3PHA5,6689.A0A3R7NZB6,0
46731.A0A3M6TVM7,48269.A0A183MER3,0
64176.ENSPMRP00000018423,6689.A0A3R7LX78,0
31246.A0A183PIA8,6945.B7PEL4,0
13249.R4G8T2,13249.T1HVZ5,1
6973.A0A2P8Z246,6973.A0A2P8Z9R6,1
136037.A0A067QFR0,6182.C1L6W4,0
48709.A0A1D2MP57,48709.A0A1D2NA51,1
121224.E0VD99,121224.E0VQ64,1
70667.A0A183SCM9,70667.A0A183SH51,1
31246.A0A183NNQ8,6182.A0A4Z2DH98,0
7234.B4GID6,7234.B4GML4,1
7227.FBpp0308609,7764.ENSEBUP00000018526,0
282301.A0A267FBY1,282301.A0A267GBV4,1
2018661.A0A2A2JUE0,2018661.A0A2A2KH05,1
6210.W6U1I2,6265.A0A0B2VNT4,0
121845.A0A1S3CVV6,121845.A0A3Q0IJ62,1
7222.B4JGJ9,7222.B4JYB3,1
13249.T1H9W1,48269.A0A183LK45,0
947166.A0A1D1UW66,947166.A0A1D1V912,1
6184.A0A430PWS5,299123.ENSLSDP00000014361,0
121224.E0VPY0,333673.A0A3M0KDV6,0
299123.ENSLSDP00000014361,6689.A0A3R7LWV0,0
283909.R7TN18,283909.R7UXX5,1
195883.A0A482WLA1,195883.A0A482XJ24,1
