protein1,protein2,Label
13347.A0A444SGG7,13347.A0A444STN8,1
1661398.A0A482WD09,7398.A0A1A9ZZH5,0
2018661.A0A2A2KH40,47308.ENSNMLP00000005581,0
36166.T1H0A0,36166.T1H3K9,1
6669.E9HVM6,6669.E9HXK9,1
13347.A0A444SHP0,13347.A0A444TDA6,1
407821.A0A087SXU6,407821.A0A087U0V4,1
45351.A7RQX4,45351.A7SAH3,1
13347.A0A444TM81,56216.A0A1A6GIQ7,0
333673.A0A3M0JD77,6945.B7P9Q1,0
121845.A0A3Q0JN59,13347.A0A444TNR5,0
282301.A0A267FPD7,64176.ENSPMRP00000036509,0
151549.A0A4C1ZAR6,64791.A0A151XBT3,0
441894.ENSSCUP00000000636,441894.ENSSCUP00000023908,1
37653.A0A0L8HNC8,7217.A0A0P8YEJ8,0
136037.A0A067QK69,38626.ENSPCIP00000010201,0
135651.G0MKT4,6188.A0A183QJI2,0
121845.A0A1S3DT60,121845.A0A3Q0IIE3,1
400727.A0A2T7NGV9,400727.A0A2T7NWM8,1
2018661.A0A2A2L1W0,6412.T1FME0,0
6973.A0A2P8YE38,6973.A0A2P8ZJH0,1
375764.ENSSORP00005015471,6412.T1G9T5,0
137246.A0A401RRM1,137246.A0A401S9F0,1
283909.R7UBF7,283909.R7UE26,1
282301.A0A267G1C6,53326.A0A016W695,0
31234.E3MDS0,46245.Q29KE3,0
7232.A0A484AUT3,7232.A0A484BNG6,1
32264.T1K310,32264.T1K5Z0,1
48709.A0A1D2MWJ5,48709.A0A1D2NHN3,1
407821.A0A087UH82,407821.A0A087UXX1,1
282301.A0A267DK46,282301.A0A267F8H0,1
6526.A0A2C9KBE0,6526.A0A2C9KWV9,1
283909.R7UM34,283909.R7VA11,1
282301.A0A267G1V7,7238.B4I3N1,0
178035.A0A154P5Y3,178035.A0A154PJF7,1
32264.T1KL86,6184.A0A430Q2J9,0
7574.A0A1S3IG10,7998.ENSIPUP00000023137,0
143630.A0A402G1L5,6184.A0A430QRR0,0
6526.A0A2C9JCI6,6526.A0A2C9K687,1
46835.A0A504YVD0,46835.A0A504Z531,1
135651.G0NH51,135651.G0NVW6,1
407821.A0A087SXU6,407821.A0A087TA78,1
70667.A0A183SV19,70667.A0A3P7DJF8,1
7238.B4HP57,7238.B4I203,1
137246.A0A401SZ81,64176.ENSPMRP00000006971,0
6184.A0A430QEG7,7102.A0A2A4J505,0
29172.A0A0D8XLU4,6205.A0A0R3WMW6,0
103827.A0A0N5CK14,45351.A7RQX4,0
13347.A0A444STB3,13347.A0A444TL75,1
151549.A0A4C1W4E3,151549.A0A4C1WJJ0,1
1503980.A0A261AHW6,37653.A0A0L8H7B2,0
1611254.A0A2G5UHZ9,7238.B4IC33,0
13249.T1I8G4,94128.A0A2A3EP75,0
947166.A0A1D1UTW5,947166.A0A1D1VL72,1
13146.ENSMUNP00000002751,282301.A0A267GBJ4,0
31246.A0A183NJK3,6184.A0A430QPC1,0
32264.T1JWN5,32264.T1KNE3,1
29172.A0A0D8XPD9,29172.A0A0D8YF96,1
45351.A7RQX4,45351.A7T329,1
70667.A0A183SM72,70667.A0A183T9B9,1
77166.U4U0L8,77166.U4U8I2,1
7764.ENSEBUP00000021657,7764.ENSEBUP00000024650,1
121845.A0A1S3CVE5,31246.A0A183NRU2,0
225164.V4AV12,6526.A0A2C9LEY7,0
168631.A0A3S2M7G4,168631.A0A3S2NNC3,1
6205.A0A0R3WKV1,6205.A0A0R3WPB1,1
2018661.A0A2A2K3D0,2018661.A0A2A2LDM6,1
225164.V4AEC9,7240.B4QWE8,0
7227.FBpp0304887,7574.A0A1S3IM90,0
77166.U4U7N1,77166.U4ULU5,1
300112.A0A4S2KDA6,300112.A0A4S2KHN4,1
7176.B0X122,947166.A0A1D1VM59,0
168631.A0A3S2TNC4,62062.ENSHHUP00000085730,0
407821.A0A087TNR3,7757.ENSPMAP00000004257,0
7240.B4Q5Z8,7240.B4QXC8,1
282301.A0A267FIJ8,7918.ENSLOCP00000019303,0
32264.T1KEB9,7719.ENSCINP00000032704,0
318479.A0A0N4US56,318479.A0A3P7STQ7,1
400727.A0A2T7NGV9,7897.ENSLACP00000010397,0
31246.A0A183P6I1,7176.B0WD51,0
6205.A0A0R3WSK6,94237.ENSMMOP00000021840,0
6412.T1ELD8,6412.T1F5D3,1
407821.A0A087TEN6,407821.A0A087UXX1,1
126957.T1IME3,126957.T1IN89,1
70415.A0A5S6QRA8,70667.A0A3P7CTZ9,0
282301.A0A267DHU8,282301.A0A267GD29,1
70667.A0A183T1L1,70667.A0A3P7CLL9,1
372326.A0A1V4KND2,7227.FBpp0290415,0
48269.A0A183N5N1,6183.G4VPS5,0
126957.T1J7T5,126957.T1JF68,1
105785.A0A2J7QZZ1,7460.A0A087ZY62,0
121224.E0VQL0,7764.ENSEBUP00000024650,0
520822.A0A195BIT6,64176.ENSPMRP00000029068,0
407821.A0A087TY46,407821.A0A087UGZ5,1
13347.A0A444SGG7,6689.A0A3R7QFM7,0
6832.A0A553NEQ2,6832.A0A553NQ84,1
46245.Q291A5,6238.B6IFE2,0
151549.A0A4C1U5Y5,7260.B4N9D4,0
225164.V4A3B2,7240.B4QSU3,0
7232.A0A484BGQ8,8022.A0A060XQ54,0
1965070.A0A443RQW8,48269.A0A183LH16,0
299321.ENSDCDP00000011886,307972.A0A2G8KJC6,0
70667.A0A183SP96,70667.A0A3P7DGG5,1
1503980.A0A261BI04,947166.A0A1D1VHM5,0
36166.T1H0A0,36166.T1H1L1,1
299467.A0A443RY85,7266.A0A3B0JPS5,0
282301.A0A267DID3,282301.A0A267GCA5,1
6945.B7PSI8,6945.B7QKM0,1
77166.U4UCN6,77166.U4ULB5,1
37653.A0A0L8G0Y2,37653.A0A0L8I9R9,1
6412.T1F5D3,6412.T1FXH5,1
282301.A0A267FPD7,31246.A0A183NHW3,0
318479.A0A0N4UFT6,400682.A0A1X7TZ12,0
282301.A0A267H8W8,6412.T1FTJ5,0
283909.R7U3H9,283909.R7VIX1,1
6239.Y73B6A.4.1,64176.ENSPMRP00000032015,0
13347.A0A444SHP0,13347.A0A444TAH3,1
1503980.A0A261B1D1,1503980.A0A261BPI3,1
6188.A0A183R8W3,7395.A0A1A9UV71,0
2018661.A0A2A2JVJ0,400727.A0A2T7NLT4,0
32264.T1JXX9,6832.A0A553NEL1,0
6573.A0A210QCL0,6573.A0A210QCM3,1
13347.A0A444TLJ3,48269.A0A183N6Z0,0
29170.A0A368FKY7,29170.A0A368GDQ2,1
283909.R7T3Y7,45351.A7SBP9,0
2018661.A0A2A2L1A3,2018661.A0A2A2LBG2,1
610380.E2B8W5,7574.A0A1S3IG10,0
47308.ENSNMLP00000005581,47308.ENSNMLP00000016805,1
13249.T1H9T5,597456.A0A0L7RE51,0
7091.H9IUC2,7091.H9JBT4,1
244447.ENSCSEP00000006380,6198.A0A075AJZ6,0
1611254.A0A2G5VGB9,48709.A0A1D2N9N8,0
70667.A0A3P7BWL9,7574.A0A2R2MJW2,0
6184.A0A430Q165,6184.A0A430Q7H8,1
2018661.A0A2A2KGQ7,2018661.A0A2A2L7A6,1
6186.A0A183KP39,8090.ENSORLP00000042392,0
7232.A0A484BL82,77166.U4U8C6,0
2018661.A0A2A2J3A8,2018661.A0A2A2L5G2,1
7238.B4IM61,7739.C3ZWG1,0
283909.R7UC67,283909.R7UE26,1
32264.T1K5Z0,32264.T1KWV3,1
13249.R4G8A3,13249.T1HKF7,1
6832.A0A553NZQ4,8030.ENSSSAP00000041007,0
210632.ENSPRNP00000050419,47308.ENSNMLP00000035522,0
283909.R7UEP4,283909.R7UM34,1
307972.A0A2G8JB87,6183.A0A3Q0KKI5,0
77166.U4UCB6,77166.U4UR75,1
283909.R7T9U7,70415.A0A5S6QJN8,0
12930.A0A0Q3Q858,13347.A0A444TM81,0
70415.A0A5S6Q8B3,70415.A0A5S6QG90,1
6573.A0A210R4C8,947166.A0A1D1VLA0,0
407821.A0A087UQ87,6239.MTCE.21.1,0
13347.A0A444SGG7,13347.A0A444STW1,1
143630.A0A402FIV5,143630.A0A402G5X9,1
7029.J9JUA9,7029.J9L0U7,1
53468.A0A0R3UDW3,6205.A0A0R3WPB1,0
282301.A0A267F5M7,6832.A0A553PB99,0
151549.A0A4C1W5I2,37347.ENSTBEP00000010413,0
12957.A0A158NR84,1503980.A0A260ZXV4,0
1611254.A0A2G5SAB1,1611254.A0A2G5VI50,1
1611254.A0A2G5VDQ9,29170.A0A368FBF2,0
121845.A0A1S3D5K7,6526.A0A2C9LS03,0
136037.A0A067R826,136037.A0A067RCL2,1
121845.A0A1S3DQL2,121845.A0A3Q0JFP1,1
1503980.A0A261B4T2,47308.ENSNMLP00000017362,0
13249.T1HNB2,13249.T1I4R4,1
45351.A7RXS8,45351.A7SAH3,1
6573.A0A210PZD2,96440.ENSSMRP00000030025,0
168631.A0A437BT70,7240.B4Q335,0
53326.A0A016V9X2,70667.A0A3P7ELR1,0
48269.A0A183L8W9,7739.C3ZZL1,0
13347.A0A444TLS5,6945.B7Q8P7,0
29139.ENSVURP00010006565,31246.A0A183NH61,0
53326.A0A016UPC4,64176.ENSPMRP00000032786,0
2018661.A0A2A2LBG2,2018661.A0A2A2LKB3,1
6188.A0A183S4M6,7238.B4I3D3,0
121845.A0A3Q0JIK1,299467.A0A443SH04,0
400727.A0A2T7PW80,6182.A0A4Z2CVL9,0
282301.A0A267FT24,282301.A0A267GBJ4,1
32264.T1K5Z0,32264.T1KLT0,1
282301.A0A267FPD7,6205.A0A0R3WW68,0
105785.A0A2J7Q8Z5,105785.A0A2J7RA76,1
168631.A0A3S2M7G4,168631.A0A437BC54,1
37347.ENSTBEP00000000644,6282.A0A044RVT1,0
47308.ENSNMLP00000005581,47308.ENSNMLP00000035608,1
102285.A0A0R3TU19,7739.C3YDE2,0
282301.A0A267F4J2,282301.A0A267F4T9,1
6188.A0A183RWX2,70667.A0A183TEN3,0
6185.A0A094ZXE1,6185.A0A095BWA6,1
1561998.A0A1I7T847,7234.B4GV48,0
407821.A0A087UQ87,7574.A0A1S3IZX1,0
307972.A0A2G8KNU3,31033.ENSTRUP00000056495,0
48709.A0A1D2N1P8,48709.A0A1D2N200,1
48269.A0A183LC32,7240.B4QCA1,0
31234.E3LM37,8022.A0A060X998,0
407821.A0A087UCF5,407821.A0A087UXX1,1
13347.A0A444SN93,13347.A0A444TM81,1
282301.A0A267DQY8,282301.A0A267FEF8,1
407821.A0A087UXX1,407821.A0A087UZ62,1
6239.W02D3.8.1,6239.Y73B6A.4.1,1
1965070.A0A3S3NI98,1965070.A0A3S3QN45,1
2018661.A0A2A2LLY3,6832.A0A553N9P4,0
47308.ENSNMLP00000004974,47308.ENSNMLP00000005581,1
307972.A0A2G8K278,307972.A0A2G8K305,1
36166.T1GN12,6183.A0A5K4F1P5,0
6211.A0A068XWV5,6832.A0A553NEK7,0
7232.A0A484AUT3,7238.B4IC69,0
121845.A0A3Q0INR9,1561998.A0A1I7V4B3,0
37653.A0A0L8HFZ4,62062.ENSHHUP00000023608,0
121845.A0A3Q0IW32,1611254.A0A2G5UT79,0
6185.A0A094ZT41,6205.A0A0R3XCS1,0
102285.A0A0R3TA68,283909.R7UW87,0
13347.A0A444TFD2,13347.A0A444TIQ2,1
29170.A0A368G3A8,7029.J9JRB4,0
31246.A0A183NSF7,53468.A0A0R3UJC0,0
6973.A0A2P8Y3E5,7217.B3N1A2,0
13347.A0A444SHP0,13347.A0A444SV65,1
7238.B4I3N1,7238.B4IC68,1
121845.A0A3Q0IQJ4,121845.A0A3Q0J9M0,1
1661398.A0A482VA20,7234.B4GC52,0
6205.A0A0R3WR01,6205.A0A0R3X9Q2,1
121224.E0VD60,7240.B4Q6P0,0
31234.E3LZF3,7227.FBpp0307559,0
400682.A0A1X7SZ31,400682.A0A1X7U3A6,1
7764.ENSEBUP00000024107,7764.ENSEBUP00000026872,1
307972.A0A2G8KMV5,6412.T1FSB4,0
6205.A0A0R3WKV1,6573.A0A210QXX1,0
6188.A0A183R1N6,6188.A0A183R6Z5,1
407821.A0A087TGE7,407821.A0A087TYP5,1
6412.T1FUR1,8153.ENSHBUP00000032010,0
37003.ENSKMAP00000001406,7574.A0A1S3J979,0
6973.A0A2P8Y1G8,6973.A0A2P8YG11,1
947166.A0A1D1UWE3,947166.A0A1D1VZN5,1
6183.A0A3Q0KVH1,6183.G4VFB4,1
1676925.ENSPKIP00000001025,45351.A7RQX4,0
6205.A0A0R3WPB1,6205.A0A0R3WSP8,1
48709.A0A1D2N1P8,48709.A0A1D2NFB4,1
13347.A0A444SHM3,32264.T1KEB9,0
121845.A0A3Q0IVL1,7238.B4HWY0,0
121224.E0VSJ9,29170.A0A368H437,0
121845.A0A3Q0INR9,70667.A0A183T817,0
30069.A0A182Y351,7460.P01501,0
6205.A0A0R3WPB1,6205.A0A0R3X6K0,1
31234.E3LY50,31234.E3MZR8,1
225164.V4AE03,36166.T1GPV0,0
6669.E9GDR8,6669.E9HLQ0,1
307972.A0A2G8L4P8,307972.A0A2G8LFC8,1
1661398.A0A482VH96,268475.A0A0V1GXM7,0
36166.T1GAS6,6186.A0A183KHE7,0
13616.ENSMODP00000036920,407821.A0A087SXU6,0
7234.A5Y8A3,79923.A0A419QG05,0
400727.A0A2T7NBU7,400727.A0A2T7NW29,1
299467.A0A443S9F1,7238.B4I164,0
105785.A0A2J7R010,48269.A0A183LQQ2,0
6337.A0A0V0Y3G4,6337.A0A0V0YE88,1
1561998.A0A1I7T7S9,1561998.A0A1I7UL74,1
6211.A0A068Y205,6412.T1FU27,0
947166.A0A1D1V7P2,947166.A0A1D1VLA0,1
6945.B7PSI8,6945.B7PXW7,0
105785.A0A2J7RA76,105785.A0A2J7RKU1,1
6573.A0A210PEK0,6573.A0A210QNN3,1
47308.ENSNMLP00000004974,47308.ENSNMLP00000035522,1
6973.A0A2P8XZQ9,6973.A0A2P8YI18,1
28377.ENSACAP00000023434,7574.A0A1S3JYX7,0
178035.A0A154NZH3,178035.A0A154PJF7,1
947166.A0A1D1V9Y5,947166.A0A1D1VZM2,1
1611254.A0A2G5SFZ4,1661398.A0A482W1K9,0
37347.ENSTBEP00000006345,48269.A0A183N6Z2,0
126957.T1IR53,126957.T1J873,1
46245.B5DWZ2,46245.Q299C7,1
7227.FBpp0303688,7764.ENSEBUP00000002853,0
6412.T1FNX8,6412.T1FQB5,1
121224.E0VVS5,2018661.A0A2A2M087,0
13347.A0A444T5N0,13347.A0A444TFD2,1
400727.A0A2T7P843,6526.A0A2C9JLR7,0
104452.A0A0L7KM72,104452.A0A0L7KSQ6,1
7240.B4Q6P0,7719.ENSCINP00000012406,0
126957.T1ITI1,7398.A0A1B0A7F9,0
6337.A0A0V0XQT5,6337.A0A0V0YCZ2,1
6573.A0A210PZS4,6573.A0A210QAY4,1
6188.A0A183QV48,6188.A0A183RTS1,1
70667.A0A183SWX1,70667.A0A183TG23,1
1561998.A0A1I7TWV5,94827.A0A099ZNG9,0
1611254.A0A2G5UT79,1611254.A0A2G5UUF5,1
947166.A0A1D1V4D2,947166.A0A1D1VZN5,1
64176.ENSPMRP00000013705,7176.B0X122,0
947166.A0A1D1UHF2,947166.A0A1D1V965,1
6337.A0A0V1J7T1,7227.FBpp0082979,0
1965070.A0A3S4RDV8,6205.A0A0R3WTQ7,0
13347.A0A444TH65,7868.ENSCMIP00000016052,0
36166.T1GLV1,7227.FBpp0082427,0
47308.ENSNMLP00000005581,47308.ENSNMLP00000033846,1
48269.A0A183LUX0,48269.A0A183M9J1,1
282301.A0A267H8N5,6185.A0A095BWP6,0
102285.A0A0R3TVQ5,6238.A8Y400,0
282301.A0A267DF03,6248.A0A0K0E3S8,0
168631.A0A437ATT8,6182.A0A4Z2DWR2,0
283909.R7UDP5,283909.R7UM34,1
31246.A0A183PT85,46731.A0A3M6UJ52,0
29170.A0A368GPJ3,29170.A0A368GSG0,1
31246.A0A183NRU2,46835.A0A504YZ28,0
407821.A0A087U4T2,407821.A0A087V0P7,1
135651.G0N7H4,151549.A0A4C1V241,0
7238.B4HMC6,7266.A0A3B0JC71,0
105785.A0A2J7RA76,105785.A0A2J7RN28,1
1965070.A0A443RMJ1,37653.A0A0L8FGD3,0
48709.A0A1D2N9N8,6238.A8WP00,0
268475.A0A0V1H422,268475.A0A0V1HBV6,1
151549.A0A4C1V9I0,151549.A0A4C1W4E3,1
102285.A0A0R3TR64,947166.A0A1D1UKV8,0
103827.A0A0N5CN71,400727.A0A2T7P2J4,0
407821.A0A087SXU6,6216.A0A0R3SV17,0
31234.E3LM54,37032.ENSSSUP00005013247,0
407821.A0A087SXU6,407821.A0A087UPQ1,1
6412.T1FQB5,6412.T1G3Q9,1
334426.A0A0R3PX99,7240.B4QS09,0
151549.A0A4C1W5I2,151549.A0A4C1WD00,1
6216.A0A0R3SRS5,6973.A0A2P8YV44,0
1561998.A0A1I7TA35,77166.U4UN45,0
105785.A0A2J7Q426,7240.B4R4J5,0
400727.A0A2T7NKY6,400727.A0A2T7P2J4,1
70667.A0A183SA08,70667.A0A183TDM1,1
53326.A0A016W8B2,8030.ENSSSAP00000041132,0
56723.ENSLBEP00000005568,6198.A0A075AJZ6,0
6832.A0A553PB13,6832.A0A553PKF5,1
1561998.A0A1I7TA35,6188.A0A183QVT0,0
104452.A0A0L7KNX6,104452.A0A0L7KSQ6,1
32473.ENSXCOP00000007296,6205.A0A0R3WTQ7,0
121224.E0VAM3,121224.E0VKS2,1
6186.A0A183JC04,6186.A0A183KJL5,1
6205.A0A0R3WJY0,6205.A0A0R3WVS5,1
1561998.A0A1I7T3E1,1561998.A0A1I7TML4,1
151549.A0A4C1WUB4,37653.A0A0L8HY17,0
6573.A0A210PLE0,6573.A0A210PZS4,1
103827.A0A0N5D780,103827.A0A158RCS3,1
77166.N6U8I6,77166.U4U7N1,1
6188.A0A183QJI2,7260.B4MPG0,0
13347.A0A444TFD2,13347.A0A444TH46,1
121224.E0VCS1,121224.E0VFW2,1
6412.T1EKH9,6412.T1FQ99,1
56216.A0A1A6H3J2,7232.A0A484BBA1,0
136037.A0A067RKL8,6186.A0A183L346,0
282301.A0A267F8H0,282301.A0A267GJP9,1
8022.A0A060WA95,8022.A0A060YM78,1
48269.A0A183N2V2,48269.A0A183N961,1
126957.T1JB43,6188.A0A183RRA5,0
178035.A0A154PG66,178035.A0A154PJF7,1
283909.R7ULG2,283909.R7UN02,1
