protein1,protein2,Label
6945.B7PYM6,6945.B7QH67,1
30464.ENSNPEP00000003905,6526.A0A2C9JQ11,0
103827.A0A0N5CLJ6,135651.G0N0X9,0
126957.T1ITK7,126957.T1J1S9,1
126957.T1ISQ0,126957.T1IU19,1
6689.A0A423SCF5,6689.A0A423TV51,1
1611254.A0A2G5TH98,37653.A0A0L8FR84,0
283909.R7VIH4,6183.A0A3Q0KH03,0
48269.A0A183M0H1,77166.J3JWM7,0
30538.ENSVPAP00000006584,32264.T1KWV3,0
70415.A0A5S6Q8K3,7574.A0A1S3I2F8,0
1965070.A0A3S3PWK3,7574.A0A1S3K2A1,0
70667.A0A183SH58,7232.A0A484B462,0
1503980.A0A261BUJ9,1503980.A0A261CDW4,1
1661398.A0A482V7G3,400727.A0A2T7PXS6,0
7244.B4LEA8,7244.B4LT65,1
283909.R7TTS2,6290.A0A0N4WEE2,0
6185.A0A095A4B8,6185.A0A095AHZ9,1
31246.A0A183NI82,31246.A0A183PCZ5,1
7764.ENSEBUP00000016746,7764.ENSEBUP00000027399,1
13249.T1HE66,1611254.A0A2G5U265,0
947166.A0A1D1UUZ1,947166.A0A1D1VB90,1
282301.A0A267FCF4,7222.B4JB25,0
407821.A0A087UI77,93934.ENSCJPP00005005368,0
113540.ENSSFOP00015014610,6239.MTCE.12.1,0
7739.C3ZI05,7739.C3ZP87,1
6313.A0A0K0DMS6,7227.FBpp0078593,0
283909.N1PB15,400682.A0A1X7U8N1,0
1965070.A0A3S3SRF2,1965070.A0A3S5WGU7,1
143630.A0A402FKR9,1503980.A0A261AFG5,0
121224.E0VQW2,407821.A0A087THW2,0
6689.A0A3R7PQ05,6689.A0A423SH69,1
46835.A0A504YTE4,46835.A0A504YZC6,1
282301.A0A1I8GCL2,282301.A0A267G5H3,1
32264.T1K039,32264.T1KMS7,1
103827.A0A0N5CJK7,103827.A0A0N5D4L4,1
6832.A0A553NS91,6832.A0A553PLT2,1
62062.ENSHHUP00000009213,62062.ENSHHUP00000032173,1
105785.A0A2J7PE43,7217.B3MEF4,0
37653.A0A0L8GLI5,7764.ENSEBUP00000001385,0
283909.R7VI63,6945.B7P6B2,0
45882.A0A0V1ALC6,79923.A0A419PKS4,0
121224.E0VPH4,7227.FBpp0071386,0
31033.ENSTRUP00000083237,6184.A0A430QNF6,0
40217.ENSJHYP00000002426,40217.ENSJHYP00000007097,1
1676925.ENSPKIP00000026277,8010.ENSELUP00000032004,0
94237.ENSMMOP00000001388,94237.ENSMMOP00000022826,1
48709.A0A1D2N4W2,48709.A0A1D2NHN3,1
7574.A0A1S3GZ53,7574.A0A1S3JWL7,1
70667.A0A0X3P6D4,7260.B4NMD4,0
6238.Q8HEC4,6973.A0A2P8YET5,0
64176.ENSPMRP00000015881,69293.ENSGACP00000010916,0
7574.A0A1S3I528,7574.A0A1S3JBS7,1
8030.ENSSSAP00000060568,8030.ENSSSAP00000110340,1
7668.W4Y7T2,7668.W4ZDA5,1
7029.J9JNX3,7029.X1XSM3,1
282301.A0A267ENS4,6185.A0A094ZUH8,0
6293.A0A1I8EDD2,7897.ENSLACP00000007798,0
6832.A0A553NFG3,7260.B4NN77,0
13249.R4G4W1,13249.T1HBK5,1
6412.T1EEH5,6412.T1G812,1
126957.T1IIZ2,126957.T1IPV8,1
6945.B7PUF0,6945.B7QNK0,1
282301.A0A267F6Y3,282301.A0A267GNL5,1
7222.B4J7H8,8078.ENSFHEP00000016950,0
104452.A0A0L7KWS9,104452.A0A0L7L5U1,1
7234.B4GWD5,7234.B4H5K6,1
31246.A0A183P8S6,31246.A0A183PM05,1
46835.A0A504YCW1,46835.A0A504YGK3,1
7398.A0A1A9Z6J5,7668.W4Z911,0
7764.ENSEBUP00000018791,7764.ENSEBUP00000025827,1
136037.A0A067R102,136037.A0A067R6H7,1
6945.B7P5E4,6945.B7PUG2,1
282301.A0A267FTS6,40217.ENSJHYP00000000152,0
299321.ENSDCDP00000012603,299321.ENSDCDP00000035268,1
7029.C4WS87,7029.C4WT80,1
13249.T1HFC8,7217.B3LWJ3,0
28377.ENSACAP00000006613,28377.ENSACAP00000016954,1
7029.C4WSV4,7029.J9K4U4,1
126957.T1IJ20,126957.T1IMS2,1
6573.A0A210PSB8,6573.A0A210PYK5,1
8081.ENSPREP00000005410,8081.ENSPREP00000019015,1
6573.A0A210PZ23,6573.A0A210QYB7,1
1503980.A0A261C610,30464.ENSNPEP00000018962,0
407821.A0A087UG27,407821.A0A087UN97,1
407821.A0A087T776,407821.A0A087TXS7,1
6182.C1LPL5,7238.B4I396,0
77166.N6UL32,77166.N6UP60,1
13347.A0A444SC21,372326.A0A1V4KUZ9,0
37032.ENSSSUP00005031940,7897.ENSLACP00000005370,0
121845.A0A1S3D201,48269.A0A183M2U4,0
318479.A0A0N4UER9,400682.A0A1X7V665,0
135651.G0N282,471704.A0A151J6I1,0
282301.A0A267DAS0,282301.A0A267EP29,1
13347.A0A444SHH5,13347.A0A444SIL0,1
136037.A0A067QGT4,407821.A0A087TGA6,0
30019.A0A0M5J0K7,79923.A0A3R7DBG7,0
12957.A0A158NEH3,1676925.ENSPKIP00000006215,0
70415.A0A5S6QPS9,947166.A0A1D1VZJ6,0
40217.ENSJHYP00000000152,40217.ENSJHYP00000003741,1
13146.ENSMUNP00000002768,13146.ENSMUNP00000014065,1
53326.A0A016T8V9,947166.A0A1D1UQZ0,0
29170.A0A368H4F7,46245.Q29EH1,0
6188.A0A183S4M6,6198.A0A075AA29,0
7227.FBpp0306637,7764.ENSEBUP00000008973,0
1561998.A0A1I7T170,7757.ENSPMAP00000004347,0
103827.A0A3P7MHY0,6337.A0A0V0XAT3,0
102285.A0A0R3TPQ4,7574.A0A1S3HIU9,0
48701.ENSPMEP00000012270,8010.ENSELUP00000027596,0
7227.FBpp0088035,947166.A0A1D1VEF2,0
32473.ENSXCOP00000007296,7460.A0A088AQ34,0
31246.A0A183NG74,31246.A0A183P1U5,1
48269.A0A183LXJ0,6573.A0A210QE11,0
31246.A0A183NZP7,7167.A0A182FK89,0
282301.A0A267FA59,30732.ENSOMEP00000013381,0
6182.A0A4Z2CY01,6182.A0A4Z2DCQ9,1
282301.A0A267DC85,282301.A0A267FV37,1
12930.A0A0Q3R6V8,136037.A0A067RMM2,0
53468.A0A0R3UPC6,6184.A0A430Q898,0
6210.U6JK90,6412.T1G7F6,0
37653.A0A0L8H5X8,37653.A0A0L8I3K2,1
6239.R12B2.4.1,6239.W01B6.9.1,1
225164.V3ZH37,6188.A0A183RBP6,0
46245.A0A0R3P0A9,46245.Q28Z58,1
407821.A0A087TYB1,407821.A0A087U2J8,1
6573.A0A210QD27,6573.A0A210QQ91,1
30538.ENSVPAP00000008328,6188.A0A183REW6,0
48701.ENSPMEP00000018562,48701.ENSPMEP00000027183,1
32264.T1KM08,32264.T1KUQ2,1
7227.FBpp0071222,7868.ENSCMIP00000043901,0
283909.R7UDQ9,283909.R7V1B5,1
2015173.A0A026W6U4,7029.J9K0P2,0
225164.V3ZKZ7,225164.V4A540,1
400682.A0A1X7VBL7,7217.B3LVY7,0
113540.ENSSFOP00015019060,7029.Q201Y2,0
7574.A0A1S3GYZ9,7574.A0A1S3IM90,1
121224.E0VIX9,283909.R7UQU3,0
103695.ENSPVIP00000030683,96440.ENSSMRP00000010174,0
7240.B4QGG5,7897.ENSLACP00000004969,0
36166.T1GLK0,36166.T1H3L6,1
136037.A0A067QYM3,136037.A0A067RBS9,1
2489341.ENSSHBP00005020447,400682.A0A1X7VP93,0
30464.ENSNPEP00000008081,31246.A0A183NG74,0
6945.B7PHW1,6945.B7Q6S9,1
64176.ENSPMRP00000023834,64176.ENSPMRP00000030066,1
7868.ENSCMIP00000016481,947166.A0A1C9ZP12,0
29172.A0A0D8X6N6,6526.A0A2C9KRC0,0
37546.A0A1B0FF77,6216.A0A0R3SBI5,0
6184.A0A430QM37,6238.A8X921,0
126957.T1J6K6,126957.T1JKT1,1
947166.A0A1D1UMJ4,947166.A0A1D1VEF2,1
7719.ENSCINP00000017788,7719.ENSCINP00000032769,1
121224.E0VR76,244447.ENSCSEP00000028218,0
29139.ENSVURP00010004240,37347.ENSTBEP00000010413,0
6216.A0A0R3SW47,7375.A0A0L0CL65,0
32264.T1JUB9,32264.T1K6J6,1
13249.R4FLV9,13249.R4G8J7,1
29170.A0A368FI19,29170.A0A368G8N2,1
6188.A0A183QJ99,7574.A0A1S3JXZ1,0
13347.A0A444TIJ3,151549.A0A4C1TKF2,0
29073.ENSUMAP00000007514,6973.A0A2P8ZPM8,0
37653.A0A0L8HBK5,6689.A0A3R7PRS5,0
1503980.A0A260ZXV4,1503980.A0A261B5W1,1
45351.A7T276,6182.C1LHQ2,0
64176.ENSPMRP00000013429,6832.A0A553N7J1,0
283909.R7VKJ3,7240.B4QWI2,0
225164.V3YVG4,225164.V3ZSW7,1
7227.FBpp0074847,7227.FBpp0077427,1
121845.A0A3Q0JFW4,47308.ENSNMLP00000026142,0
299321.ENSDCDP00000013142,32264.A0A158P540,0
7240.B4NV61,7240.B4Q8K3,1
103695.ENSPVIP00000024872,121845.A0A1S3DNF1,0
13249.R4G8J7,13249.T1IA59,1
6205.A0A0R3X4R1,7238.B4I7T7,0
103695.ENSPVIP00000021469,103695.ENSPVIP00000029740,1
102285.A0A0R3TNP5,1561998.A0A1I7UL84,0
400682.A0A1X7SXL5,400682.A0A1X7T0S8,1
1965070.A0A443RKT4,2015173.A0A026VXZ7,0
6216.A0A0R3SW59,6216.A0A0R3SXB3,1
103827.A0A0N5D902,12930.A0A0Q3UPX0,0
7234.B4G2I0,7234.B4H2X5,1
48709.A0A1D2MK97,48709.A0A1D2N5R5,1
113540.ENSSFOP00015005696,113540.ENSSFOP00015030422,1
136037.A0A067QZ48,225164.V3ZI91,0
143630.A0A402FKZ5,62062.ENSHHUP00000084625,0
400682.A0A1X7VD84,400682.A0A1X7VP29,1
282301.A0A267E498,299321.ENSDCDP00000054167,0
37653.A0A0L8IGW7,6238.A8WXY8,0
13347.A0A444SHT4,6182.A0A4Z2DPG2,0
282301.A0A267DJM5,282301.A0A267FA59,1
6182.A0A4Z2DWA3,6182.Q5DFT7,1
7029.J9JJJ1,7029.J9JVU5,1
46245.Q29EH1,6188.A0A183QSD3,0
282301.A0A1I8GPN0,282301.A0A267F8W3,1
13249.R4G4G0,6526.A0A2C9JKN4,0
6526.A0A2C9L7C1,6526.A0A2C9LSW3,1
13249.T1I766,318479.A0A0N4UEW1,0
194338.ENSACUP00000014035,53468.A0A0R3U5U2,0
8022.A0A060WE07,8022.A0A060ZAM3,1
93934.ENSCJPP00005009466,947166.A0A1D1VLM0,0
31246.A0A183NJK3,37548.ENSCAPP00000010970,0
32264.T1K310,32264.T1KLT0,1
244447.ENSCSEP00000000010,244447.ENSCSEP00000000012,1
30069.A0A182YFI3,441366.ENSGWIP00000049510,0
13146.ENSMUNP00000005474,225164.V4ADM5,0
195883.A0A482XHH4,195883.A0A482XSA2,1
7240.B4NUH1,7240.B4QZH4,1
6945.B7P2T8,6945.B7PNS0,1
282301.A0A1I8GPN0,282301.A0A267GE42,1
13249.R4FKB2,13249.R4G335,1
8030.ENSSSAP00000053588,8175.ENSSAUP00010044018,0
137246.A0A401SGN3,7238.B4IEI8,0
13347.A0A444T9Q1,6689.A0A423T9I6,0
126957.T1J3G9,126957.T1J3I6,1
6973.A0A2P8XPI4,6973.A0A2P8Z3A5,1
1965070.A0A3S3P6R3,1965070.A0A3S3P9E9,1
6412.T1G3W6,6412.T1G9V1,1
7240.B4QDB4,8022.A0A060WRL4,0
947166.A0A1D1UW05,947166.A0A1D1W5K2,1
6183.G4V672,6183.G4VSN6,1
6526.A0A2C9L4W4,6526.A0A2C9LBU7,1
6412.T1G2X9,6412.T1G337,1
102285.A0A0R3T316,102285.A0A0R3T5N9,1
6412.T1EK31,6412.T1G1J6,1
103695.ENSPVIP00000019367,2018661.A0A2A2L5E4,0
7739.C3YJ14,7739.C3ZLU5,1
13249.R4FKB2,13249.T1HWD6,1
7217.B3M268,7217.B3M269,1
282301.A0A267G7A3,407821.A0A087V008,0
299467.A0A443SNL7,6832.A0A553P4L7,0
400682.A0A1X7V4L5,400682.A0A1X7VP66,1
6205.A0A0R3WZS1,6205.A0A0R3X8R2,1
7764.ENSEBUP00000010874,7764.ENSEBUP00000025015,1
121224.E0VC09,1611254.A0A2G5V4H3,0
7370.A0A1I8MY61,7370.A0A1I8NC05,1
7029.C4WT82,7029.C4WW21,1
7375.A0A0L0BN18,7719.ENSCINP00000025224,0
6945.B7Q3G7,6945.B7Q4N4,1
299321.ENSDCDP00000037778,7240.B2ZI99,0
32264.T1L3F8,6973.A0A2P8ZCF1,0
1965070.A0A3S3NXN0,1965070.A0A443REC9,1
47308.ENSNMLP00000043718,6198.A0A075AD76,0
121845.A0A1S3DV51,32473.ENSXCOP00000010446,0
225164.V4AM05,225164.V4AVY2,1
13347.A0A444SY85,13347.A0A444TMZ8,1
37653.A0A0L8GQE4,37653.A0A0L8GTV1,1
6184.A0A430QIN1,7398.A0A1A9Z6J5,0
62062.ENSHHUP00000010501,62062.ENSHHUP00000045389,1
37347.ENSTBEP00000002653,46835.A0A504Z4U5,0
947166.A0A1D1UXG2,947166.A0A1D1V514,1
7739.C3Z2U3,7739.C3ZC79,1
32264.T1KZJ9,32264.T1L433,1
282301.A0A267ES50,282301.A0A267FMV0,0
104452.A0A0L7KRS7,104452.A0A0L7LJS5,1
46835.A0A504YGR1,46835.A0A504YM43,1
7757.ENSPMAP00000000957,7764.ENSEBUP00000006068,0
47308.ENSNMLP00000001905,47308.ENSNMLP00000042735,1
7739.C3Y4J5,7739.C3YGH3,1
168631.A0A3S2NN59,168631.A0A437B692,1
195883.A0A482XHH4,6412.T1FN37,0
136037.A0A067QJI7,136037.A0A067QQL6,1
126957.T1ISQ0,126957.T1IUE9,1
6573.A0A210QF10,6573.A0A210R0Y8,1
1676925.ENSPKIP00000012934,282301.A0A1I8H3K0,0
6183.G4VFB4,6183.G4VSN6,1
135651.G0MCB1,168631.A0A437B7X2,0
6239.ZK1128.4.1,72004.ENSBMUP00000014234,0
31234.E3LY50,947166.A0A1D1URS9,0
282301.A0A267G802,6211.A0A068YDA1,0
6238.A8WZ83,6238.A8XGN5,1
6945.B7PUF0,6945.B7PWL4,1
32264.T1JVR9,8078.ENSFHEP00000011606,0
6216.A0A0R3SV13,6945.B7QKM2,0
6945.B7P1B4,6945.B7QNK0,1
1503980.A0A261BF85,225164.V4B2G0,0
7029.C4WVH3,7029.J9JMY0,1
7266.A0A3B0JD79,7266.A0A3B0KUD9,1
7240.B4QUC0,7240.B4QUC1,1
38654.A0A1U7SL22,6184.A0A430QSK8,0
46245.Q29JC5,8030.ENSSSAP00000016256,0
6526.A0A2C9KVP6,7091.H9JVZ4,0
2018661.A0A2A2J519,7222.B4J7H8,0
30538.ENSVPAP00000001024,62062.ENSHHUP00000038723,0
407821.A0A087T5R1,407821.A0A087TR63,1
121224.E0VUQ3,37003.ENSKMAP00000022989,0
307972.A0A2G8JJN2,307972.A0A2G8LM84,1
7227.FBpp0087343,7227.FBpp0087569,1
6313.A0A0K0DCP1,6313.A0A0K0DFL3,1
299467.A0A443S3U3,299467.A0A443SC90,1
48709.A0A1D2NG01,7266.A0A3B0JCQ0,0
6183.A0A5K4F416,7029.J9K5H2,0
1503980.A0A261BKR7,299467.A0A443RTJ7,0
400682.A0A1X7VCS5,400682.A0A1X7VG44,1
113540.ENSSFOP00015004197,6198.A0A074ZSY0,0
1965070.A0A3S3P285,1965070.A0A443RQX3,1
282301.A0A1I8GIY7,282301.A0A1I8JIN2,1
947166.A0A1C9ZW69,947166.A0A1D1V4K5,1
318479.A0A0N4U1G5,318479.A0A0N4UA41,1
7757.ENSPMAP00000003064,7757.ENSPMAP00000005875,1
48709.A0A1D2N675,70415.A0A5S6QK97,0
6573.A0A210QGN6,6573.A0A210QIG0,1
1611254.A0A2G5T0P5,46835.A0A504Z989,0
31234.E3LTC5,8030.ENSSSAP00000024014,0
7739.C3XUY8,7739.C3YVZ3,1
62062.ENSHHUP00000061287,62062.ENSHHUP00000081369,1
104421.E2A8L8,7574.A0A1S3I3Y2,0
37032.ENSSSUP00005026554,7764.ENSEBUP00000024520,0
6184.A0A430QIB0,7739.C3YPL0,0
6973.A0A2P8ZJF2,7764.ENSEBUP00000026532,0
282301.A0A267EB53,282301.A0A267F9V7,1
178035.A0A154P5L5,178035.A0A154PBU3,1
103372.F4WZU5,48709.A0A1D2M6A1,0
7739.C3XUN6,93934.ENSCJPP00005000540,0
121224.E0VB92,121224.E0VM54,1
283909.R7TCL4,283909.R7VIH6,1
7029.J9K171,7217.B3MDK8,0
13347.A0A444STC6,13347.A0A444T2Y5,1
126957.T1IYU3,13249.R4FM98,0
37653.A0A0L8G919,37653.A0A0L8I2L3,1
2018661.A0A2A2KXH0,2018661.A0A2A2L048,1
37653.A0A0L8GMC6,37653.A0A0L8GRI8,1
53468.A0A0R3U1S8,53468.A0A0R3UEM0,1
7091.H9JH96,7091.H9JKX1,1
6238.A8XCU3,7232.A0A484BSZ1,0
407821.A0A087T575,407821.A0A087UCB2,1
7764.ENSEBUP00000016653,7764.ENSEBUP00000017332,1
126957.T1JKT1,40217.ENSJHYP00000015468,0
1661398.A0A482VH96,1661398.A0A482W5T0,1
299467.A0A443SAF7,299467.A0A443SEZ8,1
31246.A0A183NK10,31246.A0A183PCZ5,1
104452.A0A0L7LAQ3,135651.G0MVS4,0
2018661.A0A2A2JP58,7739.C3YD41,0
31246.A0A183PWT6,56216.A0A1A6H9C6,0
225164.V3ZQC5,225164.V4BV28,1
7668.W4YFE4,7668.W4YV36,1
121224.E0VTE8,121224.E0VV17,1
244447.ENSCSEP00000003439,70415.A0A5S6R1X6,0
6832.A0A553NDT0,7217.B3MMU9,0
6265.A0A0B2UI07,6265.A0A0B2W130,1
400682.A0A1X7VG44,400682.A0A1X7VMN5,1
121845.A0A1S3DD26,29172.A0A0D8XE46,0
37347.ENSTBEP00000010231,64176.ENSPMRP00000037121,0
211598.ENSANIP00000015521,299467.A0A443SWA6,0
137246.A0A401RRE2,38626.ENSPCIP00000042062,0
6185.A0A095AWB5,6185.A0A095BZG3,1
947166.A0A1D1V408,947166.A0A1D1VXB1,1
299321.ENSDCDP00000006241,299321.ENSDCDP00000051559,1
6573.A0A210PEX3,7232.A0A484B0F2,0
7260.B4MJ51,7260.B4N740,1
1965070.A0A3S4QND8,1965070.A0A443RIR2,1
121224.E0VX56,121224.E0W1U2,1
282301.A0A1I8GGD3,282301.A0A267FH82,1
136037.A0A067RBT4,400727.A0A2T7NGQ5,0
103695.ENSPVIP00000022249,6183.A0A5K4FDN4,0
6573.A0A210QBF1,6573.A0A210R4C8,1
136037.A0A067RBT4,136037.A0A067REG9,1
36166.T1GYC7,37347.ENSTBEP00000001548,0
282301.A0A267FTS6,282301.A0A267G017,1
13347.A0A444SP66,13347.A0A444TLF1,1
6526.A0A2C9L6J0,6689.A0A3R7QMS6,0
12957.A0A158N9R3,8090.ENSORLP00000028156,0
31246.A0A183NK10,31246.A0A183P1R5,1
400682.A0A1X7VFJ1,7764.ENSEBUP00000020416,0
48269.A0A183LJJ0,48269.A0A183MXC6,1
46731.A0A3M6UD73,6182.A0A4Z2CW40,0
135651.G0PHH2,6832.A0A553NER8,0
947166.A0A1D1VYH6,947166.A0A1D1W604,1
6945.B7PVS1,6945.Q4PM34,1
7244.B4LHJ3,7244.B4M7E0,1
6832.A0A553NU82,6832.A0A553P4K1,1
47308.ENSNMLP00000033613,7998.ENSIPUP00000021203,0
121845.A0A1S4ECN5,121845.A0A1S4EI44,1
7757.ENSPMAP00000009913,7764.ENSEBUP00000011908,0
30019.A0A0M4EML9,6412.T1G2Q7,0
400682.A0A1X7U3R7,400682.A0A1X7V721,1
947166.A0A1D1UJ42,947166.A0A1D1V3J9,1
1503980.A0A261AUG9,6973.A0A2P8XQI0,0
1561998.A0A1I7U825,1561998.A0A1I7UB90,1
1661398.A0A482V9T6,6238.A8WV52,0
13347.A0A444TMP2,7227.FBpp0070730,0
121845.A0A1S4EAR4,7168.A0A182NHV7,0
178035.A0A154PBU3,299467.A0A443SIM3,0
407821.A0A087TE70,6412.T1EHI7,0
6412.T1ELD8,6412.T1FXH5,1
6689.A0A423TM75,6689.A0A423U3B7,1
299467.A0A443SC79,299467.A0A443SFY1,1
46835.A0A504YEZ6,6239.ZK863.6.2,0
32264.T1JQP2,32264.T1L1Z1,1
94128.A0A2A3EA02,94128.A0A2A3EAA9,1
2489341.ENSSHBP00005022595,38654.A0A1U7SL22,0
400727.A0A2T7P267,400727.A0A2T7PX10,1
6573.A0A210QAM5,6573.A0A210QEP6,1
2489341.ENSSHBP00005021863,308060.ENSARWP00000002885,0
168631.A0A437AZ46,168631.A0A437B287,1
31234.E3LM37,318479.A0A0N4U1L8,0
7029.C4WRW9,7029.J9K6R7,1
13249.R4FK45,610380.E2BD86,0
37653.A0A0L8FXS9,37653.A0A0L8HD46,1
31234.E3LR03,8005.ENSEEEP00000003299,0
6973.A0A2P8XXU5,6973.A0A2P8ZLN4,1
13249.T1HBF3,7574.A0A1S3HTE2,0
1661398.A0A482VZ91,48269.A0A183LXI3,0
13249.R4FJN0,13249.T1IG58,1
137246.A0A401TDB5,195883.A0A482XQR8,0
400727.A0A2T7NYF6,400727.A0A2T7PXS6,1
7764.ENSEBUP00000007419,7764.ENSEBUP00000014848,1
7764.ENSEBUP00000019319,7764.ENSEBUP00000020159,1
36166.T1GH97,36166.T1GLV1,1
13249.T1HTY7,48269.A0A183LML2,0
1965070.A0A3S3P9C8,1965070.A0A443R3I8,1
7764.ENSEBUP00000007797,7764.ENSEBUP00000024369,1
143630.A0A402EJK4,6183.G4LUY8,0
13146.ENSMUNP00000009509,1561998.A0A1I7UXL3,0
520822.A0A151HZ78,7897.ENSLACP00000005902,0
7070.A0A139WCV9,7070.D6WJV2,1
6239.Y48E1B.3c.1,6832.A0A553PPF3,0
318479.A0A0N4U264,318479.A0A3P7PSW8,1
947166.A0A1D1V201,947166.A0A1D1V9C8,1
1611254.A0A2G5VEQ9,31246.A0A183PIG9,0
6184.A0A430QGS0,7227.FBpp0312597,0
6412.T1EDH0,6412.T1EDT6,1
6188.A0A183QZF7,6188.A0A183R756,1
13347.A0A444TBH5,13347.A0A444TE19,1
400682.A0A1X7UFA5,400682.A0A1X7UMD1,1
135651.G0PF58,8187.ENSLCAP00010043640,0
126957.T1ISA4,6573.A0A210QKM8,0
62062.ENSHHUP00000006583,6832.A0A553NFM6,0
6573.A0A210PLP0,7227.FBpp0086251,0
135651.G0NR90,143630.A0A402G1L5,0
32264.T1L1Z1,6238.A8WVQ9,0
104452.A0A0L7LJ85,195883.A0A482WNU0,0
7574.A0A1S3HDH2,7764.ENSEBUP00000011949,0
1841481.ENSSLDP00000026731,6412.T1FS25,0
282301.A0A267E9F4,282301.A0A267ELE8,1
31033.ENSTRUP00000029694,7029.J9JT36,0
307972.A0A2G8JEV6,8153.ENSHBUP00000013498,0
7091.H9J201,7234.B4G9U1,0
40217.ENSJHYP00000007097,6526.A0A2C9M4L6,0
282301.A0A267DRM6,282301.A0A267G9E6,1
6412.T1FMF3,6412.T1FNC5,1
282301.A0A1I8GPN0,282301.A0A1I8HMC2,1
31246.A0A183P4P5,6185.A0A095A0T4,0
1611254.A0A2G5U6A2,6526.A0A2C9K649,0
70667.A0A183SM73,70667.A0A183TEK4,1
126957.T1JLR3,7668.W4YBP9,0
2489341.ENSSHBP00005021863,56216.A0A1A6HAU5,0
29170.A0A368GAX0,6280.A0A0N4T165,0
407821.A0A087T575,407821.A0A087UUR4,1
282301.A0A267F8K2,6526.A0A2C9K290,0
77166.U4U2I3,77166.U4U4J3,1
13347.A0A444SKD6,13347.A0A444SV88,1
7764.ENSEBUP00000006940,7764.ENSEBUP00000022343,1
1965070.A0A443R3I8,1965070.A0A443RHC7,1
407821.A0A087UBU4,407821.A0A087UUN0,1
31246.A0A183Q058,7739.C3YJ30,0
103827.A0A0N5CNH6,103827.A0A0N5CV01,1
62062.ENSHHUP00000023199,7070.D6WNP1,0
6832.A0A553P7T2,6832.A0A553PAM6,1
6973.A0A2P8XSA2,6973.A0A2P8YS08,1
37032.ENSSSUP00005025921,37032.ENSSSUP00005035645,1
136037.A0A067RDB1,6526.A0A2C9KTZ1,0
77166.U4TV31,7739.C3Z2E0,0
48269.A0A183LK23,6832.A0A553NFT0,0
46731.A0A3M6TN69,46731.A0A3M6V6E2,1
1661398.A0A482VPZ9,7739.C3ZSM7,0
225164.V4A4Q5,225164.V4ANP4,1
6832.A0A553NC36,6832.A0A553NTY6,1
143630.A0A402F3J1,143630.A0A402FDE6,1
7029.C4WVL9,7029.J9JR52,1
6573.A0A210PY17,6573.A0A210QDW9,1
597456.A0A0L7R0N7,597456.A0A0L7R0P1,1
1561998.A0A1I7T4T8,61383.ENSLCNP00005001625,0
318479.A0A0N4UJ94,46731.A0A3M6TT07,0
7227.FBpp0074821,7227.FBpp0302978,1
6182.A0A4Z2CY84,6182.A0A4Z2DBY8,1
121845.A0A1S4EL69,121845.A0A3Q0IS94,1
6412.T1FZN3,6412.T1G3Q9,1
597456.A0A0L7R802,597456.A0A0L7RHR8,1
121845.A0A1S3CWV2,121845.A0A3Q0IYL7,1
282301.A0A267ERY9,282301.A0A267FW22,1
400727.A0A2T7NKK4,7897.ENSLACP00000002200,0
1965070.A0A3S4QSC7,70667.A0A3P7DJF8,0
30538.ENSVPAP00000006817,947166.A0A1D1VRQ5,0
